,name,year,month,uri,bio,rank,listUri,finalWorth,category,otherCompensation,countryRank,person,visible,personName,age,country,state,city,source,industries,countryOfCitizenship,organization,timestamp,version,moneyRank,pressRank,socialRank,naturalId,position,imageExists,change,changePercent,selfMade,status,gender,birthDate,countryId,lastName,firstName,listDescription,title,employment,date,wealthList,familyList,selfMadeRank,previousRank,thumbnail,residenceStateRegion,residenceMsa,squareImage,bioSuppress,csfDisplayFields,suppressOnProfiles,bios,abouts,premiumProfile,totalCharitableDonation,charitableDonationPercentage,philanthropyScore,impactInvestor,numberOfSiblings,numberOfSiblingsEst,portraitImage,landscapeImage,investments,notableDeal,valueCreated,qas,embargo,parentListUri
1786,Billionaires,2018,3,archie-hwang,,1756,billionaires,1300.0,Technology,0,28.0,"{'name': 'Archie Hwang', 'uri': 'archie-hwang', 'imageExists': False, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/609328168464e61f8f86a6b0/416x416.jpg?background=000000&cropX1=2&cropX2=800&cropY1=2&cropY2=800'}",True,Archie Hwang,65.0,Taiwan,,Taipei,semiconductors,['Technology'],Taiwan,,1554478185826,38,0.0,0.0,0.0,faris/5/2018/199848,1787,False,100.0,8.333333333333329,True,U,M,-548020800000.0,95.0,Hwang,Archie,The World's Billionaires,,,1520312400000,False,False,,1678.0,http://specials-images.forbesimg.com/imageserve/609328168464e61f8f86a6b0/280x425.jpg?fit=scale&background=000000,,,https://specials-images.forbesimg.com/imageserve/609328168464e61f8f86a6b0/416x416.jpg?background=000000&cropX1=2&cropX2=800&cropY1=2&cropY2=800,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Archie Hwang founded Hermes-Microvision in 1977 as a distributor of semiconductor equipment.', 'Hwang sold his semiconductor equipment supplier to ASML of the Netherlands for $3.1 billion in 2016.']",,False,,,,,,,,,,,,,,
1787,Billionaires,2018,3,irwin-jacobs,,1756,billionaires,1300.0,Technology,0,513.0,"{'name': 'Irwin Jacobs', 'uri': 'irwin-jacobs', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5a908e2da7ea434a0c2721a1/416x416.jpg?background=000000&cropX1=441&cropX2=3707&cropY1=0&cropY2=3264'}",True,Irwin Jacobs,84.0,United States,California,La Jolla,semiconductors,['Technology'],United States,Qualcomm,1570041156737,16,0.0,0.0,0.0,faris/5/2018/6888,1788,True,0.0,0.0,True,E,M,-1142535600000.0,225.0,Jacobs,Irwin,The World's Billionaires,Entrepreneur,"{'name': 'Qualcomm', 'uri': 'companies/qualcomm', 'title': 'Cofounder', 'government': False}",1520312400000,False,False,8.0,1567.0,http://specials-images.forbesimg.com/imageserve/5a908e2da7ea434a0c2721a1/280x425.jpg?fit=scale&background=000000,West,"San Diego, CA",//specials-images.forbesimg.com/imageserve/5a908e2da7ea434a0c2721a1/416x416.jpg?background=000000&cropX1=441&cropX2=3707&cropY1=0&cropY2=3264,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Irwin Jacobs cofounded mobile chipmaker Qualcomm in 1985, but, since retiring from its board in 2012, has been focused on giving away his fortune.', 'The Giving Pledge signatory has donated $100 million to save the San Diego Symphony and $185 million to UC-San Diego.', ""In 2013 he and his wife, Joan, pledged $133 million to create the Jacobs Technion-Cornell Innovation Institute on New York's Roosevelt Island."", 'He taught electrical engineering and computer science at MIT, then UCSD, before cofounding LINKABIT Corporation, which developed satellite systems.', 'He launched Qualcomm 17 years later and was CEO until 2005, overseeing the development of technologies that revolutionized wireless communication. ']","[""Jacobs has been a generous donor to Democratic candidates, including $2 million to Barack Obama's Super PAC, Priorities USA, in 2012."", 'In 2015 he hosted Obama at a fundraiser at his La Jolla home and was his guest at a state dinner with French president Francois Hollande.']",False,,,,,,,,,,,,,,
1788,Billionaires,2018,3,mitchell-jacobson,,1756,billionaires,1300.0,Service,0,513.0,"{'name': 'Mitchell Jacobson', 'uri': 'mitchell-jacobson', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5a90919da7ea434a0c2721de/416x416.jpg?background=000000&cropX1=1039&cropX2=1975&cropY1=144&cropY2=1081'}",True,Mitchell Jacobson,67.0,United States,New York,Locust Valley,industrial equipment,['Service'],United States,,1556309257563,15,0.0,0.0,0.0,faris/5/2018/193635,1789,True,-200.0,-13.333333333333329,False,D,M,-594086400000.0,225.0,Jacobson,Mitchell,The World's Billionaires,,,1520294400000,False,False,,1376.0,http://specials-images.forbesimg.com/imageserve/5a90919da7ea434a0c2721de/280x425.jpg?fit=scale&background=000000,Northeast,"New York, NY",//specials-images.forbesimg.com/imageserve/5a90919da7ea434a0c2721de/416x416.jpg?background=000000&cropX1=1039&cropX2=1975&cropY1=144&cropY2=1081,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Mitchell Jacobson began working for MSC Direct, an office and industrial equipment distributor founded by his father Sidney, in 1976.', ' In 1995, Jacobson took over as CEO of the Melville, N.Y.-based firm, which now distributes hundreds of products, from staplers to air conditioners.', 'Jacobson held the CEO position through 2005 and, since 2013, the non-executive chairman. With nearly 15% ownership, he is the largest shareholder.']","[""Jacobson's parents, who married six weeks after they met, poisoned themselves in 2005 after Sid was diagnosed with cancer. They had been married 59 years."", 'Mitchell has one sister, Marjorie Gershwind Fiverson, whose son Erik is currently the President and Chief executive at the company.']",False,,,,,,,,,,,,,,
1789,Billionaires,2018,3,rana-kapoor,,1756,billionaires,1300.0,Finance and Investments,0,99.0,"{'name': 'Rana Kapoor', 'uri': 'rana-kapoor', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/59d3e21f31358e542c034603/416x416.jpg?background=000000&cropX1=481&cropX2=1924&cropY1=258&cropY2=1702'}",True,Rana Kapoor,60.0,India,,Mumbai,banking,['Finance and Investments'],India,,1538748748288,12,0.0,0.0,0.0,faris/5/2018/196661,1790,False,200.0,18.181818181818187,True,U,M,-388526400000.0,66.0,Kapoor,Rana,The World's Billionaires,,,1520312400000,False,False,,1795.0,http://specials-images.forbesimg.com/imageserve/59d3e21f31358e542c034603/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/59d3e21f31358e542c034603/416x416.jpg?background=000000&cropX1=481&cropX2=1924&cropY1=258&cropY2=1702,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"[""Rana Kapoor, former Bank of America executive, is now India's second-richest self-made banker after Uday Kotak by virtue of his 11% stake in Yes Bank. "", ""Kapoor cofounded finance firm Rabo India Finance in a joint venture with the Netherland's Rabobank in 1998 but sold his stake five years later. "", 'Along with one partner, he bagged what was a rare banking licence to set up Yes Bank in 2004. ', ""Today, it is India's fourth largest bank in the private sector with assets of $41 billion. ""]","['The bank and its board have been embroiled in a legal battle with the family of his late partner Ashok Kapur, who died in the terror attacks in Mumbai in 2008. ', 'His eldest daughter, Radha, has the India franchise for French handbag maker Longchamp.']",False,,,,,,,,,,,,,,
1790,Billionaires,2018,3,alexander-karp,,1756,billionaires,1300.0,Technology,0,513.0,"{'name': 'Alexander Karp', 'uri': 'alexander-karp', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5a8eee0da7ea431690141ab3/416x416.jpg?background=000000&cropX1=914&cropX2=2463&cropY1=177&cropY2=1725'}",True,Alexander Karp,50.0,United States,California,Palo Alto,software firm,['Technology'],United States,Palantir Technologies,1556309265072,15,0.0,0.0,0.0,faris/5/2018/194335,1791,True,-300.0,-18.75,True,D,M,-71107200000.0,225.0,Karp,Alexander,The World's Billionaires,Entrepreneur,"{'name': 'Palantir Technologies', 'title': 'Cofounder and CEO', 'government': False}",1520294400000,False,False,,1290.0,http://specials-images.forbesimg.com/imageserve/5a8eee0da7ea431690141ab3/280x425.jpg?fit=scale&background=000000,West,"San Jose, CA",//specials-images.forbesimg.com/imageserve/5a8eee0da7ea431690141ab3/416x416.jpg?background=000000&cropX1=914&cropX2=2463&cropY1=177&cropY2=1725,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Cofounder and CEO of Palantir Technologies, Alex Karp oversees the data-mining startup that received early backing from CIA investment arm In-Q-Tel.', 'The company does contract work for government agencies like the NYPD, and is reportedly the largest holder of real estate in Palo Alto.', 'In 2015, Palantir raised $880 million in venture funding that in turn valued the company at $20 billion.', ' Karp met Palantir cofounder and billionaire Facebook investor Peter Thiel while at Stanford Law School.', 'Karp managed money before starting Palantir in 2004, and occasionally teaches meditation classes at the company.']","['In addition to his J.D. degree from Stanford, Karp holds a Ph.D. in neoclassical social theory from the Goethe University in Frankfurt, Germany.', ""The rumors that Palantir helped track down bin Laden, and Palantir's failure to reject them, have reportedly led to a rocky relationship with the CIA.""]",False,,,,,,,,,,,,,,
1791,Billionaires,2018,3,raghuvinder-kataria,,1756,billionaires,1300.0,Finance and Investments,0,46.0,"{'name': 'Raghuvinder Kataria', 'uri': 'raghuvinder-kataria', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/56cc6d3be4b062f6b59a515b/416x416.jpg?background=000000&cropX1=8&cropX2=626&cropY1=229&cropY2=848'}",True,Raghuvinder Kataria,68.0,United Arab Emirates,,Dubai,diversified,['Finance and Investments'],United Kingdom,,1556309256883,19,0.0,0.0,0.0,faris/5/2018/194433,1792,True,100.0,8.333333333333329,True,U,M,-653788800000.0,205.0,Kataria,Raghuvinder,The World's Billionaires,,,1520294400000,False,False,,1678.0,http://specials-images.forbesimg.com/imageserve/56cc6d3be4b062f6b59a515b/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/56cc6d3be4b062f6b59a515b/416x416.jpg?background=000000&cropX1=8&cropX2=626&cropY1=229&cropY2=848,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Indian-born British citizen, Raghuvinder Kataria, chairs his Dubai investment firm Kataria Holdings.\r\n', ""An early telecom investor, he sold a minority stake in Sunil Mittal's Bharti Airtel at the stock's peak, cashing in an estimated $500 million."", 'During the 2009 Dubai downturn, he bought 2 buildings in Emaar Square in the central business district for $205 million.']","[""He also has stakes in Danish technology firm Vopium, a Skype rival and India's Dhanlaxmi Bank. "", 'Kataria is a regular donor to the Al Jalila Foundation, a non-profit founded by Dubai ruler Sheikh Mohammed Bin Rashid Al Maktoum. ']",False,,,,,,,,,,,,,,
1792,Billionaires,2018,3,habil-khorakiwala,,1756,billionaires,1300.0,Healthcare,0,99.0,"{'name': 'Habil Khorakiwala', 'uri': 'habil-khorakiwala', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5a7f201f4bbe6f2652f52e46/416x416.jpg?background=000000&cropX1=79&cropX2=2442&cropY1=457&cropY2=2819'}",True,Habil Khorakiwala,75.0,India,,Mumbai,pharmaceuticals,['Healthcare'],India,,1538748730780,12,0.0,0.0,0.0,faris/5/2018/7594,1793,True,0.0,0.0,False,E,M,-860788800000.0,66.0,Khorakiwala,Habil,The World's Billionaires,,,1520312400000,False,False,,1567.0,http://specials-images.forbesimg.com/imageserve/5a7f201f4bbe6f2652f52e46/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5a7f201f4bbe6f2652f52e46/416x416.jpg?background=000000&cropX1=79&cropX2=2442&cropY1=457&cropY2=2819,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"[""Pharma tycoon Habil Khorakiwala chairs Wockhardt, one of India's top makers of generic drugs.\r\n"", ""He founded Wockhardt in 1967 after breaking away from his family's storied retailing empire. "", 'The company, run by his son Murtaza, gets 62% of its $640 million revenue from overseas markets.']","['Daughter Zahabiya oversees the hospital arm while another son heads the charitable foundation.\r\n', 'Khorakiwala has served as the honorary consul general of Sweden in India.']",False,,,,,,,,,,,,,,
1793,Billionaires,2018,3,sidney-kimmel,,1756,billionaires,1300.0,Fashion & Retail,0,513.0,"{'name': 'Sidney Kimmel', 'uri': 'sidney-kimmel', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5a908cca31358e79a28a1eb7/416x416.jpg?background=000000&cropX1=447&cropX2=2035&cropY1=57&cropY2=1646'}",True,Sidney Kimmel,90.0,United States,New York,New York,retail,['Fashion & Retail'],United States,,1556309264983,15,0.0,0.0,0.0,faris/5/2018/5310,1794,True,0.0,0.0,True,E,M,-1324166400000.0,225.0,Kimmel,Sidney,The World's Billionaires,,,1520294400000,False,False,,1567.0,http://specials-images.forbesimg.com/imageserve/5a908cca31358e79a28a1eb7/280x425.jpg?fit=scale&background=000000,Northeast,"New York, NY",//specials-images.forbesimg.com/imageserve/5a908cca31358e79a28a1eb7/416x416.jpg?background=000000&cropX1=447&cropX2=2035&cropY1=57&cropY2=1646,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Sidney Kimmel founded apparel company Jones Group more than four decades ago. It sold brands including Stuart Weitzman and Nine West. ', 'In 2014, he sold the company for $2.2 billion to private equity firm Sycamore Partners. ', 'He owns production company Sidney Kimmel Entertainment, which produced the films Hell or High Water and The Kite Runner.', 'Kimmel donated $110 million to Thomas Jefferson University in 2014.']",,False,,,,,,,,,,,,,,
1794,Billionaires,2018,3,koo-bon-neung,,1756,billionaires,1300.0,Manufacturing,0,33.0,"{'name': 'Koo Bon-neung', 'uri': 'koo-bon-neung', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/60b1270858b3b0bc0386c057/416x416.jpg?background=000000&cropX1=58&cropX2=718&cropY1=26&cropY2=687'}",True,Koo Bon-neung,68.0,South Korea,,Seoul,electronics,['Manufacturing'],South Korea,Heesung Electronics,1554478702802,41,0.0,0.0,0.0,faris/5/2018/8366,1795,True,,,False,R,M,-655412400000.0,93.0,Koo,Bon-neung,The World's Billionaires,,"{'name': 'Heesung Electronics', 'government': False}",1520312400000,False,False,,,http://specials-images.forbesimg.com/imageserve/60b1270858b3b0bc0386c057/280x425.jpg?fit=scale&background=000000,,,https://specials-images.forbesimg.com/imageserve/60b1270858b3b0bc0386c057/416x416.jpg?background=000000&cropX1=58&cropX2=718&cropY1=26&cropY2=687,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Koo Bon-neung is the chairman of Heesung Electronics, which makes display components for TVs, computers, tablets and smartphones. ', 'He is the younger brother of Koo Bon-moo, the late chairman of the LG Group, one of the top five conglomerates in South Korea. ', ""In 2004 his son Koo Kwang-moo was adopted by his brother who lost his own son in a car accident. Kwang-moo is now LG's heir-apparent. ""]","['Koo is a former president of the Korea Baseball Organization. ', ""He started his career in LG in 1976, as a manager for the company's branch in Chicago.""]",False,,,,,,,,,,,,,,
1795,Billionaires,2018,3,andre-koo-sr,,1756,billionaires,1300.0,Finance and Investments,0,28.0,"{'name': 'Andre Koo, Sr., Sr.', 'uri': 'andre-koo-sr', 'imageExists': False, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/6091bac098a99aea07723c48/416x416.jpg?background=000000&cropX1=2&cropX2=1572&cropY1=7&cropY2=1577'}",True,"Andre Koo, Sr., Sr.",50.0,Taiwan,,Taipei,financial services,['Finance and Investments'],Taiwan,,1554477806681,57,0.0,0.0,0.0,faris/5/2018/196201,1796,False,,,False,N,M,-84312000000.0,95.0,"Koo, Sr.",Andre,The World's Billionaires,,,1520312400000,False,False,,,http://specials-images.forbesimg.com/imageserve/6091bac098a99aea07723c48/280x425.jpg?fit=scale&background=000000,,,https://specials-images.forbesimg.com/imageserve/6091bac098a99aea07723c48/416x416.jpg?background=000000&cropX1=2&cropX2=1572&cropY1=7&cropY2=1577,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Andre Koo is the main shareholder of Chailease Holding, a leasing company that recently started operatin g in Malaysia, Vietnam and the Philippines.', 'Koo is the son of the late financier Jeffrey Koo, who died in 2012.', 'Koo operates Chailease independently from the rest of his family.']","['A lobby is named after Koo at NYU Stern School of Business, where his father got his MBA and where Koo also got a degree. ']",False,,,,,,,,,,,,,,
1796,Billionaires,2018,3,andrei-kosogov,,1756,billionaires,1300.0,Energy,0,74.0,"{'name': 'Andrei Kosogov', 'uri': 'andrei-kosogov', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5a809208a7ea4316901339df/416x416.jpg?background=000000&cropX1=6&cropX2=1302&cropY1=3&cropY2=1300'}",True,Andrei Kosogov,56.0,Russia,,Moscow,"oil, banking, telecom",['Energy'],Russia,,1580926483793,16,0.0,0.0,0.0,faris/5/2018/8259,1797,True,100.0,8.333333333333329,True,U,M,-277689600000.0,195.0,Kosogov,Andrei,The World's Billionaires,,,1520377200000,False,False,,1678.0,http://specials-images.forbesimg.com/imageserve/5a809208a7ea4316901339df/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5a809208a7ea4316901339df/416x416.jpg?background=000000&cropX1=6&cropX2=1302&cropY1=3&cropY2=1300,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"[""Andrei Kosogov is a member of Alfa Group's supervisory board and in charge of  its investment units. "", 'Kosogov co-founded LetterOne international investment company in Luxembourg in 2013 and now sits on its board. ', ""LetterOne invested in oil and gas company DEA, cellular companies Vimpelcom and Turkcell and Europe's largest health food chain Holland & Barrett.""]","['Born in Estonia when it was part of the Soviet Union, Kosogov graduated from Moscow Power Engineering Institute. ', 'In 1992 Mikhail Fridman hired Kosogov to oversee the establishment of a privatization investment fund. Months later he became chief executive of Alfa Capital.']",False,,,,,,,,,,,,,,
1797,Billionaires,2018,3,lee-ho-jin,,1756,billionaires,1300.0,Diversified,0,33.0,"{'name': 'Lee Ho-jin', 'uri': 'lee-ho-jin', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/60b126a3557d0924ae564f27/416x416.jpg?background=000000&cropX1=95&cropX2=733&cropY1=87&cropY2=725'}",True,Lee Ho-jin,55.0,South Korea,,Seoul,diversified,['Diversified'],South Korea,Taekwang Industrial,1554477984204,37,0.0,0.0,0.0,faris/5/2018/8371,1798,True,200.0,18.181818181818187,False,U,M,-222980400000.0,93.0,Lee,Ho-jin,The World's Billionaires,,"{'name': 'Taekwang Industrial', 'government': False}",1520312400000,False,False,,1795.0,http://specials-images.forbesimg.com/imageserve/60b126a3557d0924ae564f27/280x425.jpg?fit=scale&background=000000,,,https://specials-images.forbesimg.com/imageserve/60b126a3557d0924ae564f27/416x416.jpg?background=000000&cropX1=95&cropX2=733&cropY1=87&cropY2=725,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"[""Lee Ho-jin is a former chairman of Taekwang Industrial, a manufacturer that became synonymous with Korea's textile and petrochemical prowess."", 'He rose to chairman after his oldest brother, Lee Sik-jin, died. He has now stepped down and is struggling against liver cancer.', 'In 2011, he was sentenced to 54 months in prison for embezzling $128 million from the company but has been out on bail due to his illness. ']","['Lee is credited for diversifying the group into media and entertainment.', 'His mother sold clothes in a Busan market and provided the seed money to start Taekwang, which began as a textile company. ']",False,,,,,,,,,,,,,,
1798,Billionaires,2018,3,solomon-lew,,1756,billionaires,1300.0,Fashion & Retail,0,30.0,"{'name': 'Solomon Lew', 'uri': 'solomon-lew', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e74148a2a573300068fcad9/416x416.jpg?background=000000&cropX1=197&cropX2=1213&cropY1=143&cropY2=1160'}",True,Solomon Lew,72.0,Australia,,Melbourne,retail,['Fashion & Retail'],Australia,,1554478095063,34,0.0,0.0,0.0,faris/5/2018/8693,1799,True,100.0,8.333333333333329,True,U,M,-781992000000.0,57.0,Lew,Solomon,The World's Billionaires,,,1520312400000,False,False,,1678.0,http://specials-images.forbesimg.com/imageserve/5e74148a2a573300068fcad9/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5e74148a2a573300068fcad9/416x416.jpg?background=000000&cropX1=197&cropX2=1213&cropY1=143&cropY2=1160,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Solomon Lew chairs Melbourne-based Premier Investments.', 'The company took the spotlight in 2017 by purchasing a 10.8% stake in struggling Australian department store Myer, sparking takeover speculation.', 'Lew family companies are major suppliers to the group. ', 'Premier Investments also owns the Smiggle stationery store franchise, aimed at children and teenagers, as it took over Just Group in 2008.']","['Lew says he always had an entrepreneurial mindset, working in retail after school and during holidays before opening his first apparel business on his 18th birthday.', 'He was the first Australian to enter the World Retail Hall of Fame, in 2016, when he was inducted along with Jo Malone and Tommy Hilfiger.']",False,,,,,,,,,,,,,,
1799,Billionaires,2018,3,rodney-lewis,,1756,billionaires,1300.0,Energy,0,512.0,"{'name': 'Rodney Lewis', 'uri': 'rodney-lewis', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5a90ad9fa7ea434a0c2723c6/416x416.jpg?background=000000&cropX1=118&cropX2=1352&cropY1=238&cropY2=1473'}",True,Rodney Lewis,63.0,United States,Texas,San Antonio,natural gas,['Energy'],United States,,1538748734191,12,0.0,0.0,0.0,faris/5/2018/9043,1800,True,-200.0,-13.333333333333329,True,D,M,-488232000000.0,225.0,Lewis,Rodney,The World's Billionaires,,,1520312400000,False,False,9.0,1376.0,http://specials-images.forbesimg.com/imageserve/5a90ad9fa7ea434a0c2723c6/280x425.jpg?fit=scale&background=000000,South,"San Antonio, TX",//specials-images.forbesimg.com/imageserve/5a90ad9fa7ea434a0c2723c6/416x416.jpg?background=000000&cropX1=118&cropX2=1352&cropY1=238&cropY2=1473,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Rodney Lewis grew up on the border in Laredo, Texas. Started Lewis Petro Properties in 1983 with one natural gas well.', 'He eventually acquired 500,000 acres in the Eagle Ford shale and became the fourth-biggest gas producer in Texas.', ""He owns America's biggest fleet of air-worthy World War II fighter planes, including a P-38 dug out of a Greenland glacier and restored."", 'In 2004 Lewis was the first U.S. oilman to sign a contract to drill for Pemex in Mexico.']","['Lewis beat esophageal cancer a decade ago, but lost his salivary glands.']",False,,,,,,,,,,,,,,
1800,Billionaires,2018,3,li-jiaquan,,1756,billionaires,1300.0,Manufacturing,0,248.0,"{'name': 'Li Jiaquan', 'uri': 'li-jiaquan', 'imageExists': False}",True,Li Jiaquan,54.0,China,,Chengdu,chemicals,['Manufacturing'],China,,1554478489277,14,0.0,0.0,0.0,faris/5/2018/10225,1801,False,,,True,N,M,-199483200000.0,99.0,Li,Jiaquan,The World's Billionaires,,,1520312400000,False,False,,,,,,,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Li Jiaquan chairs Lomon Group, a chemical supplier.', 'Li founded the predecessor company of Lomon in Sichuan Province in 1985.', ""Li sold Lomon's titanium dioxide business to Shenzhen-listed Henan Billions Chemicals  for $1.3 billion in 2016.""]",,False,,,,,,,,,,,,,,
1801,Billionaires,2018,3,lin-fanlian,,1756,billionaires,1300.0,Energy,0,248.0,"{'name': 'Lin Fanlian', 'uri': 'lin-fanlian', 'imageExists': False}",True,Lin Fanlian,56.0,China,,Linyi,"energy, real estate",['Energy'],China,,1554477878651,14,0.0,0.0,0.0,faris/5/2018/199755,1802,False,,,True,N,M,-270936000000.0,99.0,Lin,Fanlian,The World's Billionaires,,,1520312400000,False,False,,,,,,,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Lin Fanlian is chairman of Order Group, whose interests include energy, real estate and finance.', 'Order is headquartered in the eastern Chinese city of Linyi in Shandong Province.']",,False,,,,,,,,,,,,,,
1802,Billionaires,2018,3,lin-jianhua,,1756,billionaires,1300.0,Manufacturing,0,248.0,"{'name': 'Lin Jianhua & family', 'uri': 'lin-jianhua', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800'}",True,Lin Jianhua & family,55.0,China,,Lin'an,solar panel components,['Manufacturing'],China,,1554477892320,31,0.0,0.0,0.0,faris/5/2018/195838,1803,True,-400.0,-23.529411764705884,True,D,M,-234129600000.0,99.0,Lin,Jianhua,The World's Billionaires,,,1520312400000,False,False,,1234.0,http://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/280x425.jpg?fit=scale&background=000000,,,https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Lin Jianhua chairs Hangzhou First PV Material, a supplier of acetate film to the solar power industry.\r\n', 'Lin worked at a state-owned fertilizer factory in Zhejiang Province from 1982-1994, then set up Hangzhou First PV Material in 2003 with his wife.']",,False,,,,,,,,,,,,,,
1803,Billionaires,2018,3,lin-tianfu,,1756,billionaires,1300.0,Fashion & Retail,0,57.0,"{'name': 'Lin Tianfu', 'uri': 'lin-tianfu', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5628f9d6e4b0ffa7afe624d4/416x416.jpg?background=000000&cropX1=79&cropX2=744&cropY1=3&cropY2=669'}",True,Lin Tianfu,55.0,Hong Kong,,Hong Kong,"footwear, apparel",['Fashion & Retail'],Hong Kong,,1538748741049,12,0.0,0.0,0.0,faris/5/2018/192882,1804,True,-300.0,-18.75,True,D,M,-234129600000.0,227.0,Lin,Tianfu,The World's Billionaires,,,1520312400000,False,False,,1290.0,http://specials-images.forbesimg.com/imageserve/5628f9d6e4b0ffa7afe624d4/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5628f9d6e4b0ffa7afe624d4/416x416.jpg?background=000000&cropX1=79&cropX2=744&cropY1=3&cropY2=669,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Lin Tianfu chairs Guirenniao, an athletic footwear and apparel maker that went public on the Shanghai Stock Exchange in 2014.   \r\n', 'Lin launched his ""Guirenniao"" shoe brand in 2002 and mainly sells his products in second-tier Chinese cities.\r\n']",,False,,,,,,,,,,,,,,
1804,Billionaires,2018,3,louise-lindh,,1756,billionaires,1300.0,Diversified,0,26.0,"{'name': 'Louise Lindh', 'uri': 'louise-lindh', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/5c722adda7ea431000435207/416x416.jpg?background=000000&cropX1=0&cropX2=2047&cropY1=166&cropY2=2214'}",True,Louise Lindh,38.0,Sweden,,Stockholm,investments,['Diversified'],Sweden,,1556309385313,23,0.0,0.0,0.0,faris/5/2018/202040,1805,False,200.0,18.181818181818187,False,U,F,309225600000.0,201.0,Lindh,Louise,The World's Billionaires,,,1520294400000,False,False,,1795.0,http://specials-images.forbesimg.com/imageserve/5c722adda7ea431000435207/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5c722adda7ea431000435207/416x416.jpg?background=000000&cropX1=0&cropX2=2047&cropY1=166&cropY2=2214,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"[""Louise Lindh and her sister Katarina Martinson each own a 14% stake in their family's investment outfit L.E. Lundbergforetagen AB."", 'The company holds interests in property management and a variety of other investments, including a pulp and paper company.', 'Both sisters have board seats in the group companies along with their father Fredrik Lundberg.', 'The company was founded by their grandfather Lars in 1944 as a construction outfit. Fredrik took over management of the firm in 1981.', ""Lindh runs the groups' real estate outfit.""]","['Through the holdings, the family has a lot of say in several renowned Swedish firms, including Volvo, Ericsson and steelmaker SSAB.', 'Louise spent most of her childhood in Switzerland to where the family had moved to avoid punitive taxes.']",False,,,,,1.0,False,,,,,,,,
