,name,year,month,uri,rank,listUri,finalWorth,category,otherCompensation,person,visible,personName,age,country,state,city,source,industries,countryOfCitizenship,organization,timestamp,version,naturalId,position,imageExists,selfMade,status,gender,birthDate,lastName,firstName,listDescription,title,employment,date,wealthList,familyList,selfMadeRank,thumbnail,residenceStateRegion,residenceMsa,squareImage,bioSuppress,csfDisplayFields,suppressOnProfiles,qas,bios,abouts,premiumProfile,philanthropyScore,impactInvestor,parentListUri,embargo,totalCharitableDonation,charitableDonationPercentage,numberOfSiblings,numberOfSiblingsEst,portraitImage,landscapeImage,bio,notableDeal,valueCreated,clients
1852,Billionaires,2020,4,acharya-balkrishna,1851,billionaires,1100.0,Food & Beverage,0,"{'name': 'Acharya Balkrishna', 'uri': 'acharya-balkrishna', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5bad43e14bbe6f1f844e9b1c/416x416.jpg?background=000000&cropX1=985&cropX2=2810&cropY1=0&cropY2=1825'}",True,Acharya Balkrishna,47.0,India,,Haridwar,consumer goods,['Food & Beverage'],India,,1602078838554,7,faris/5/2020/199592,1853,True,True,D,M,80870400000.0,Balkrishna,Acharya,The World's Billionaires,,,1586300400000,False,False,,http://specials-images.forbesimg.com/imageserve/5bad43e14bbe6f1f844e9b1c/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5bad43e14bbe6f1f844e9b1c/416x416.jpg?background=000000&cropX1=985&cropX2=2810&cropY1=0&cropY2=1825,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"['Acharya Balkrishna derives his fortune from fast-growing consumer goods giant Patanjali  Ayurved. ', 'Balkrishna owns 98.5% of the privately held company, which he cofounded with politically well-connected yoga guru Baba Ramdev. ', 'Patanjali sells everything from herbal toothpastes and cosmetics to noodles and jams. ', 'To push online sales, Patanjali has inked agreements with several e-commerce giants, such as Amazon, Flipkart and BigBasket.', ""In July 2019, the National Company Law Tribunal approved Patanjali's $630 million takeover of debt-laden edible oils maker, Ruchi Soya.""]","['Balkrishna is often dressed in an all-white traditional dhoti.', ""Balkrishna's parents hail from Nepal.""]",False,,,,,,,,,,,,,,
1853,Billionaires,2020,4,binny-bansal,1851,billionaires,1100.0,Technology,0,"{'name': 'Binny Bansal', 'uri': 'binny-bansal', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/61116090217cdebfc35a536a/416x416.jpg?background=000000&cropX1=0&cropX2=548&cropY1=0&cropY2=548'}",True,Binny Bansal,37.0,Singapore,,Singapore,flipkart,['Technology'],India,,1597819049955,14,faris/5/2020/196665,1854,True,True,U,M,407721600000.0,Bansal,Binny,The World's Billionaires,,,1586300400000,False,False,,http://specials-images.forbesimg.com/imageserve/61116090217cdebfc35a536a/280x425.jpg?fit=scale&background=000000,,,https://specials-images.forbesimg.com/imageserve/61116090217cdebfc35a536a/416x416.jpg?background=000000&cropX1=0&cropX2=548&cropY1=0&cropY2=548,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"['Former Amazon executive, Binny Bansal, teamed up with pal Sachin Bansal in 2007 to found Flipkart as an online seller of books.', 'The duo, who share the same surname but are not related, pooled $6,000 of their combined savings and started operating out of their apartment. \r\n', ""In 2018, Walmart bought a 77% stake in Flipkart for $16 billion in what was at the time, the world's biggest deal for an internet firm. "", 'Bansal, who retains a small stake in Flipkart, now mentors startups from Singapore through his firm xto10x Technologies.', ""He's an anchor investor in venture firm 021 Capital, which is focused on investing in biotechnology, agritech, and the internet.""]","['He resigned in November 2018, when he was accused of serious personal misconduct. He denied the allegation but admitted to lapses in judgement.', 'In October 2019, he invested $12.5 million in Mobikon, a software start-up focused on the food & beverage industry.']",False,,,,,,,,,,,,,,
1854,Billionaires,2020,4,samuel-barata,1851,billionaires,1100.0,Fashion & Retail,0,"{'name': 'Samuel Barata', 'uri': 'samuel-barata', 'imageExists': False}",True,Samuel Barata,82.0,Brazil,,Rio de Janeiro,drugstores,['Fashion & Retail'],Brazil,,1617670369250,8,faris/5/2020/199885,1855,False,True,D,M,-1009843200000.0,Barata,Samuel,The World's Billionaires,,,1586300400000,False,False,,,,,,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"[""Samuel Barata owns just over half of Drogarias DPSP,  one of Brazil's largest drugstore chains. "", 'The company was formed in the 2011 merger of Drogaria Pacheco, owned by Barata, and Drogaria Sao Paulo, owned the Carvalho family.', 'The company had 2017 revenues of about $2.4 billion, and has more than 1,000 stores in 10 Brazilian states. ', ""One of Brazil's oldest companies, Drogaria Pacheco was founded in 1892 and acquired by Barata in the 1970s.""]",,False,,,,,,,,,,,,,,
1855,Billionaires,2020,4,sabrina-benetton,1851,billionaires,1100.0,Fashion & Retail,0,"{'name': 'Sabrina Benetton', 'uri': 'sabrina-benetton', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/5c70da5031358e35dd26ee14/416x416.jpg?background=000000&cropX1=29&cropX2=714&cropY1=42&cropY2=727'}",True,Sabrina Benetton,46.0,Italy,,Treviso,"fashion retail, investments",['Fashion & Retail'],Italy,,1617670235799,8,faris/5/2020/219759,1856,False,False,D,F,118540800000.0,Benetton,Sabrina,The World's Billionaires,Entrepreneur,,1586300400000,False,False,,http://specials-images.forbesimg.com/imageserve/5c70da5031358e35dd26ee14/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5c70da5031358e35dd26ee14/416x416.jpg?background=000000&cropX1=29&cropX2=714&cropY1=42&cropY2=727,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"['Sabrina Benetton is the daughter of Gilberto (d.2018), one of four siblings who founded clothing retailer Benetton in 1965.', 'Initially Giuliana knitted sweaters, Luciano and Gilberto took care of sales and financials, and Carlo acted as the product manager.', ""Benetton's colorful sweaters soon won over Italy, and the siblings expanded abroad with their first store in Paris in 1969."", 'The family later diversified their portfolio and invested in other sectors, including infrastructures and finance.', ""Sabrina is on the board of the main family holding, Edizione; she and sister Barbara each inherited part of their father's fortune after he died.""]","['Sabrina studied at the exclusive Swiss boarding school Le Rosey.', 'In October 2019, Sabrina was appointed to the board of Atlantia, the infrastructure company controlled by the Benetton family.']",False,,,,,,,1.0,False,,,,,,
1856,Billionaires,2020,4,aldo-bensadoun,1851,billionaires,1100.0,Fashion & Retail,0,"{'name': 'Aldo Bensadoun', 'uri': 'aldo-bensadoun', 'imageExists': True}",True,Aldo Bensadoun,81.0,Canada,,Montreal,shoes,['Fashion & Retail'],Canada,,1586220877377,4,faris/5/2020/194962,1857,True,True,R,M,-978307200000.0,Bensadoun,Aldo,The World's Billionaires,,,1586300400000,False,False,,http://specials-images.forbesimg.com/imageserve/56c65448e4b062f6b59a0fb5/280x425.jpg?fit=scale&background=000000,,,,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"['Aldo Bensadoun is the founder of Canadian retailer ALDO, best known for its footwear and accessories.', 'The son of a shoe merchant and grandson of a cobbler, Bensadoun was born in Morocco and spent most of his childhood in France.', 'Upon moving to Montreal for college, he opened ALDO as a concession within a chain of popular fashion boutiques in 1972.', 'His son, David, who is now the CEO, joined the company in 1996 and became the fourth generation of his family to work in the shoe business.', 'ALDO pulled in an estimated $1.5 billion in sales in 2019 and has more than 3,000 stores across the world.']",,False,,,,,,,,,,,,,,
1857,Billionaires,2020,4,zadik-bino,1851,billionaires,1100.0,Diversified,0,"{'name': 'Zadik Bino & family', 'uri': 'zadik-bino', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5c70c889a7ea431000433eb6/416x416.jpg?background=000000&cropX1=126&cropX2=995&cropY1=0&cropY2=868'}",True,Zadik Bino & family,76.0,Israel,,Tel Aviv,"banking, oil",['Diversified'],Israel,,1617670369614,8,faris/5/2020/193322,1858,True,True,E,M,-820540800000.0,Bino,Zadik,The World's Billionaires,,,1586300400000,False,False,,http://specials-images.forbesimg.com/imageserve/5c70c889a7ea431000433eb6/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5c70c889a7ea431000433eb6/416x416.jpg?background=000000&cropX1=126&cropX2=995&cropY1=0&cropY2=868,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"['An Iraqi native, Zadik Bino moved to Israel and worked his way up the chain at First International Bank of Israel, known as FIBI. ', 'Bino went on to serve as CEO of FIBI from 1978 to 1986 before buying the company two decades later; he still owns 38% of the bank. ', 'He purchased a 60% stake in Israeli company Paz Oil in 1999 for $48 million.', 'He has since liquidated his position in Paz Oil in transactions worth an estimated $800 million. ']","[""He purchased FIBI Holdings from Brazil's Safra brothers for $90 million in cash in 2003."", 'The Jerusalem Post once described the ""Bino formula"" as ""know what you want, move fast and pay cash."" ']",False,,,,,,,,,,,,,,
1858,Billionaires,2020,4,markus-blocher,1851,billionaires,1100.0,Manufacturing,0,"{'name': 'Markus Blocher', 'uri': 'markus-blocher', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/58a65e8b4bbe6f0e55870188/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=87&cropY2=828'}",True,Markus Blocher,49.0,Switzerland,,Wilen bei Wollerau,chemicals,['Manufacturing'],Switzerland,,1617669987709,8,faris/5/2020/194616,1859,False,False,R,M,31536000000.0,Blocher,Markus,The World's Billionaires,,,1586300400000,False,False,,http://specials-images.forbesimg.com/imageserve/58a65e8b4bbe6f0e55870188/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/58a65e8b4bbe6f0e55870188/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=87&cropY2=828,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"['Markus Blocher is a billionaire thanks to two Swiss chemical companies, EMS-Chemie and Dottikon ES Holding.', 'Blocher got his start working at EMS-Chemie, the Swiss polymer and chemical manufacturer that his family has run for decades.', 'He received a stake in the firm when his father, Christoph Blocher, sold his shares to his children to take a seat on the Swiss federal council.', 'Markus eventually sold his shares in EMS-Chemie and took over Dottikon, its spinoff.']",,False,,,,,,,3.0,False,,,,,,
1859,Billionaires,2020,4,brett-blundy,1851,billionaires,1100.0,Fashion & Retail,0,"{'name': 'Brett Blundy', 'uri': 'brett-blundy', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/603e8f5d4a2df75cef4fb25a/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800'}",True,Brett Blundy,60.0,Bahamas,,Paradise Island,"retail, agribusiness",['Fashion & Retail'],Australia,,1617670137310,14,faris/5/2020/14634,1860,True,True,D,M,-314236800000.0,Blundy,Brett,The World's Billionaires,,,1586300400000,False,False,,http://specials-images.forbesimg.com/imageserve/603e8f5d4a2df75cef4fb25a/280x425.jpg?fit=scale&background=000000,,,https://specials-images.forbesimg.com/imageserve/603e8f5d4a2df75cef4fb25a/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"['Brett Blundy is the former chairman of BB Retail, selling jewelry, lingerie and homewares. ', ""He sold some property and retail interests in three IPOs. He's now building a beef cattle empire in northern Australia to feed Asian demand."", "" He has joined with cattle-station owners in Australia's Northern Territory to fund water supply, enabling properties to carry larger herds."", 'In 2010, he cofounded fast fashion jewelry retailer Lovisa, which has over 270 stores worldwide. ']","[""Blundy's interest in business started early. He grew up on a small farm near Melbourne where he and his four siblings would pick mushrooms to sell from a roadside stall for five cents a pound. "", 'His career dream was to be a pilot, but that was thwarted when he failed the final year of school.', 'At age 20, Blundy bought a run-down record store in a suburb called Packenham with a friend. The business failed, and they had to take on day jobs to support it.']",False,,,,,,,,,,,,,,
1860,Billionaires,2020,4,dmitry-bosov,1851,billionaires,1100.0,Metals & Mining,0,"{'name': 'Dmitry Bosov', 'uri': 'dmitry-bosov', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e777b1f10380d0006fbbd5f/416x416.jpg?background=000000&cropX1=257&cropX2=2568&cropY1=5&cropY2=2314'}",True,Dmitry Bosov,52.0,Russia,,Moscow,coal mining,['Metals & Mining'],Russia,,1588870258852,9,faris/5/2020/228889,1861,False,True,N,M,-55728000000.0,Bosov,Dmitry,The World's Billionaires,,,1586300400000,False,False,,http://specials-images.forbesimg.com/imageserve/5e777b1f10380d0006fbbd5f/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5e777b1f10380d0006fbbd5f/416x416.jpg?background=000000&cropX1=257&cropX2=2568&cropY1=5&cropY2=2314,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"['Dmitriy Bosov, a coal mining billionaire, died at age 52 on May 6, 2020, reportedly of a gunshot wound; the cause of death is under investigation.', ""Bosov's main asset was Sibanthracite Group, which united several coal producers in Siberia."", ""Sibanthracite's production rose from 6 million tons of coking coal and hard coal in 2014 to 24 million tons in 2018."", 'In 2015, he and partner Alexander Isayev founded Blackspace, which got licences for coal, nickel, manganese and bauxite mining spots in Indonesia.']",['Bosov owns the Sibir ice hockey club and likes to play hockey himself.'],False,,,,,,,,,,,,,,
1861,Billionaires,2020,4,oleg-boyko,1851,billionaires,1100.0,Diversified,0,"{'name': 'Oleg Boyko', 'uri': 'oleg-boyko', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5a80ae4a4bbe6f2652f53f2e/416x416.jpg?background=000000&cropX1=312&cropX2=2475&cropY1=11&cropY2=2176'}",True,Oleg Boyko,55.0,Switzerland,,Lipperswil,diversified,['Diversified'],Russia,,1617670415447,9,faris/5/2020/7743,1862,True,True,D,M,-165974400000.0,Boyko,Oleg,The World's Billionaires,,,1586300400000,False,False,,http://specials-images.forbesimg.com/imageserve/5a80ae4a4bbe6f2652f53f2e/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5a80ae4a4bbe6f2652f53f2e/416x416.jpg?background=000000&cropX1=312&cropX2=2475&cropY1=11&cropY2=2176,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"[""Oleg Boyko opened Moscow's first stores with credit card readers in the 1990s."", 'His private equity firm Finstar Financial currently manages and consults portfolio companies operating in 30+ countries.', ""Finstar's biggest investment today is 4finance, a digital consumer finance company that operates in 18 countries."", 'In 2002 Boyko invested in a Moscow chain of gambling venues and founded Ritzio Entertainment Group, which invested in casinos and gambling. ', 'When gambling was banned, Boyko sold his Russian gambling assets and moved into gambling in the European Union.']","['Boyko, who was injured in an accident in 1996 and often appears in a scooter-style wheelchair, is the main private sponsor of Russian Paralympics team. ', ""He invests in movie-making. His projects include Roberto Rodriguez's Sin City II and Scarlett Johansson's Summer Crossing.""]",False,,,,,,,,,,,,,,
1862,Billionaires,2020,4,cai-hongbin,1851,billionaires,1100.0,Healthcare,0,"{'name': 'Cai Hongbin', 'uri': 'cai-hongbin', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/416x416.jpg?background=000000&cropX1=0&cropX2=400&cropY1=0&cropY2=400'}",True,Cai Hongbin,,China,,Lianyungang,pharmaceuticals,['Healthcare'],China,,1617670523172,8,faris/5/2020/212080,1863,False,True,D,M,,Cai,Hongbin,The World's Billionaires,,,1586300400000,False,False,,http://specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/416x416.jpg?background=000000&cropX1=0&cropX2=400&cropY1=0&cropY2=400,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"[""Cai Hongbin's fortune comes from his stake in Jiangsu Hengrui Medicine."", ""Jiangsu Hengrui is one of China's largest pharmaceutical companies, employing more than 20,000 people. "", ""Fellow Chinese billionaire Sun Piaoyang is Hengrui's chairman. ""]",,False,,,,,,,,,,,,,,
1863,Billionaires,2020,4,cao-jisheng,1851,billionaires,1100.0,Food & Beverage,0,"{'name': 'Cao Jisheng', 'uri': 'cao-jisheng', 'imageExists': False}",True,Cao Jisheng,59.0,China,,Yantai,poultry,['Food & Beverage'],China,,1586220883374,4,faris/5/2020/13058,1864,False,True,N,M,-303350400000.0,Cao,Jisheng,The World's Billionaires,,,1586300400000,False,False,,,,,,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"['Cao Jishengchairs Shandong Yisheng Livestock and Poultry Breeding, which breeds and raises livestock and poultry. ', 'Cao founded the processor of Yisheng with 33 others persons in 1997 in the Chinese city of Yantai.', 'Yisheng listed at the Shenzhen Stock Exchange in 2010.']",,False,,,,,,,,,,,,,,
1864,Billionaires,2020,4,chang-yun-chung,1851,billionaires,1100.0,Logistics,0,"{'name': 'Chang Yun Chung', 'uri': 'chang-yun-chung', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/5b50efcfa7ea434a797873fa/416x416.jpg?background=000000&cropX1=539&cropX2=1708&cropY1=123&cropY2=1290'}",True,Chang Yun Chung,101.0,Singapore,,Singapore,shipping,['Logistics'],Singapore,,1600402476459,7,faris/5/2020/8065,1865,False,True,D,M,-1620432000000.0,Chang,Yun Chung,The World's Billionaires,,,1586300400000,False,False,,http://specials-images.forbesimg.com/imageserve/5b50efcfa7ea434a797873fa/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5b50efcfa7ea434a797873fa/416x416.jpg?background=000000&cropX1=539&cropX2=1708&cropY1=123&cropY2=1290,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"['Chang Yun Chung cofounded Pacific International Lines in 1967 as a coastal operator with two second-hand ships.', 'After 51 years at the helm, Chang handed over the chairmanship baton in April 2018  to his son, Teo Siong Seng.', 'The company, which celebrated its 50th anniversary in March 2017, has a fleet of more than 150 vessels.', 'The company has an MOU with China Merchant Port to develop new markets in Southeast Asia, South Asia and Africa.', 'Pacific International Lines is also working on a blockchain-based supply chain platform to track cargo movement from Chongqing to Singapore, in partnership with PSA International and IBM Singapore.']","['He is the oldest living billionaire.', 'He goes to work every day.']",False,,,,,,,,,,,,,,
1865,Billionaires,2020,4,jeffrey-cheah,1851,billionaires,1100.0,Real Estate,0,"{'name': 'Jeffrey Cheah', 'uri': 'jeffrey-cheah', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/60b1347251f17bebdaec4356/416x416.jpg?background=000000&cropX1=567&cropX2=1266&cropY1=122&cropY2=821'}",True,Jeffrey Cheah,75.0,Malaysia,,Kuala Lumpur,property,['Real Estate'],Malaysia,,1617670419389,18,faris/5/2020/7936,1866,True,True,D,M,-781315200000.0,Cheah,Jeffrey,The World's Billionaires,,,1586300400000,False,False,,http://specials-images.forbesimg.com/imageserve/60b1347251f17bebdaec4356/280x425.jpg?fit=scale&background=000000,,,https://specials-images.forbesimg.com/imageserve/60b1347251f17bebdaec4356/416x416.jpg?background=000000&cropX1=567&cropX2=1266&cropY1=122&cropY2=821,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"['Jeffrey Cheah is the executive chairman of Malaysian conglomerate Sunway. ', 'Over four decades, he transformed his obscure tin-mining company into a conglomerate with interests in hotels, education, healthcare & infrastructure.', 'His daughter, Sarena, and sons, Evan and Adrian, work in the family business.', ""Sunway's healthcare arm has two hospitals and plans to build six more across the country. "", 'In 2020, Sunway expanded into fintech, acquiring a 51% stake in credit reporting agency Credit Bureau Malaysia.']","['He is an avid philanthropist who has disbursed thousands of scholarships in Malaysia over the years.', 'He started his career as an accountant for an auto assembly plant.']",False,,,,,,,,,,,,,,
1866,Billionaires,2020,4,chen-qixing,1851,billionaires,1100.0,Technology,0,"{'name': 'Chen Qixing', 'uri': 'chen-qixing', 'imageExists': False}",True,Chen Qixing,60.0,China,,Shenzhen,electronics components,['Technology'],China,,1617670369932,8,faris/5/2020/194219,1867,False,True,R,M,-318816000000.0,Chen,Qixing,The World's Billionaires,,,1586300400000,False,False,,,,,,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"['Chen Qixing is the chairman of Shenzhen Everwin Precision Technology, a Shenzhen-listed electronics component manufacturer. \r\n', 'Chen was a government official in Anhui Province before becoming an entrepreneur.\r\n']",,False,,,,,,,,,,,,,,
1867,Billionaires,2020,4,chen-rui,1851,billionaires,1100.0,Media & Entertainment,0,"{'name': 'Chen Rui', 'uri': 'chen-rui', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e78b838c7b02d000666ea2f/416x416.jpg?background=000000&cropX1=1218&cropX2=3195&cropY1=57&cropY2=2033'}",True,Chen Rui,42.0,China,,Shanghai,online entertainment,['Media & Entertainment'],China,,1617122524909,10,faris/5/2020/212534,1868,False,True,N,M,252478800000.0,Chen,Rui,The World's Billionaires,,,1586314800000,False,False,,http://specials-images.forbesimg.com/imageserve/5e78b838c7b02d000666ea2f/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5e78b838c7b02d000666ea2f/416x416.jpg?background=000000&cropX1=1218&cropX2=3195&cropY1=57&cropY2=2033,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"['Chen Rui is the CEO of Bilibili, a Shanghai-headquartered online media company', 'Chen previously cofounded New York-listed Cheetah Mobile, a software firm.', 'Chen is a graduate of the Chengdu University of Information Technology. ']",,False,,,,,,,,,,,,,,
1868,Billionaires,2020,4,chua-thian-poh,1851,billionaires,1100.0,Real Estate,0,"{'name': 'Chua Thian Poh', 'uri': 'chua-thian-poh', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/63176349f251e86cbb478895/416x416.jpg?background=000000&cropX1=1065&cropX2=2233&cropY1=167&cropY2=1335'}",True,Chua Thian Poh,71.0,Singapore,,Singapore,real estate,['Real Estate'],Singapore,,1597760686660,5,faris/5/2020/8033,1869,True,True,D,M,-677721600000.0,Chua,Thian Poh,The World's Billionaires,,,1586300400000,False,False,,http://specials-images.forbesimg.com/imageserve/63176349f251e86cbb478895/280x425.jpg?fit=scale&background=000000,,,https://specials-images.forbesimg.com/imageserve/63176349f251e86cbb478895/416x416.jpg?background=000000&cropX1=1065&cropX2=2233&cropY1=167&cropY2=1335,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"['High school dropout Chua Thian Poh got his start making hooks and spikes for the logging industry. ', 'Chua went on to found luxury property developer Ho Bee Land, known for building high-end condos in Sentosa.', 'The company has a diversified portfolio that includes commercial property overseas, notably in London and Munich.', 'In June 2018, Ho Bee purchased a London office block for $850 million. ', ""His son, Nicholas, is Ho Bee Land's deputy CEO.""]","[""Chua is Singapore's non-resident ambassador to the Republic of Maldives."", ""He's set up a family office called One Hill Capital.\r\n""]",False,,,,,,,,,,,,,,
1869,Billionaires,2020,4,alberto-cortina,1851,billionaires,1100.0,Finance & Investments,0,"{'name': 'Alberto Cortina', 'uri': 'alberto-cortina', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e77bbb210380d0006fbc58b/416x416.jpg?background=000000&cropX1=98&cropX2=1212&cropY1=117&cropY2=1232'}",True,Alberto Cortina,74.0,Spain,,Madrid,investments,['Finance & Investments'],Spain,,1617670327406,8,faris/5/2020/8692,1870,True,True,D,M,-755740800000.0,Cortina,Alberto,The World's Billionaires,,,1586300400000,False,False,,http://specials-images.forbesimg.com/imageserve/5e77bbb210380d0006fbc58b/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5e77bbb210380d0006fbc58b/416x416.jpg?background=000000&cropX1=98&cropX2=1212&cropY1=117&cropY2=1232,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"['Cousins Alberto Cortina and Alberto Alcocer married sisters Alicia and Esther Koplowitz, heiresses to one of the largest construction firms in Spain.', ""The cousins, dubbed Los Albertos, ran their wives' Construcciones y Contratas firm from the early 1970s until 1989, when both marriages fell apart."", 'Alcocer and Cortina then moved into banking, running Banco Zaragozano. They sold their combined 40% stake to Barclays in 2004.', 'Each of the cousins owns stakes in Grupo Empresarial ENCE, the largest eucalyptus pulp producer in Europe.']","['Cortina owns several ranches in Toledo, Spain, along with houses in Mallorca and Madrid.', 'The Panama Papers revealed that Cortina and his cousin Alcocer had offshore accounts in the Central American tax haven country. ']",False,,,,,,,,,,,,,,
1870,Billionaires,2020,4,cui-genliang,1851,billionaires,1100.0,Manufacturing,0,"{'name': 'Cui Genliang', 'uri': 'cui-genliang', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/589cf15ba7ea431f32192819/416x416.jpg?background=000000&cropX1=16&cropX2=725&cropY1=87&cropY2=796'}",True,Cui Genliang,61.0,China,,Suzhou,electric components,['Manufacturing'],China,,1586220882903,8,faris/5/2020/627,1871,True,True,D,M,-368150400000.0,Cui,Genliang,The World's Billionaires,,,1586300400000,False,False,,http://specials-images.forbesimg.com/imageserve/589cf15ba7ea431f32192819/280x425.jpg?fit=scale&background=000000,,,https://specials-images.forbesimg.com/imageserve/589cf15ba7ea431f32192819/416x416.jpg?background=000000&cropX1=16&cropX2=725&cropY1=87&cropY2=796,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"['Cui Genliang chairs Hengtong Group, the main investor in Shanghai-listed Hengtong Optic-electric, a maker of optical fiber and optical cables.', ""Cui's other business interests include real estate and financial investments.""]",,False,,,,,,,,,,,,,,
1871,Billionaires,2020,4,wenjun-dai,1851,billionaires,1100.0,Food & Beverage,0,"{'name': 'Dai Wenjun', 'uri': 'wenjun-dai', 'imageExists': False}",True,Dai Wenjun,51.0,China,,Changsha,food,['Food & Beverage'],China,,1604523226866,6,faris/5/2020/203407,1872,False,True,N,M,-43804800000.0,Dai,Wenjun,The World's Billionaires,,,1586300400000,False,False,,,,,,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"['Dai Wenjun chairs Juewei Food, a supplier of duck necks and braised duck parts through a retail chain across China. ', 'Juewei went public at the Shanghai Stock Exchange in 2017. ', 'Dai holds an EMBA from the Cheung Kong Business School in Beijing.', 'Juewei is headquartered in the southern Chinese city of Changsha. ']",,False,,,,,,,,,,,,,,
1872,Billionaires,2020,4,henry-davis,1851,billionaires,1100.0,Food & Beverage,0,"{'name': 'Henry Davis', 'uri': 'henry-davis', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/5d387210090f4300070d7553/416x416.jpg?background=000000&cropX1=1611&cropX2=3485&cropY1=166&cropY2=2040'}",True,Henry Davis,69.0,United States,Nebraska,Omaha,beef processing,['Food & Beverage'],United States,,1617670531539,8,faris/5/2020/199886,1873,False,False,D,M,-595641600000.0,Davis,Henry,The World's Billionaires,,,1586300400000,False,False,,http://specials-images.forbesimg.com/imageserve/5d387210090f4300070d7553/280x425.jpg?fit=scale&background=000000,Midwest,"Omaha, NE",//specials-images.forbesimg.com/imageserve/5d387210090f4300070d7553/416x416.jpg?background=000000&cropX1=1611&cropX2=3485&cropY1=166&cropY2=2040,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"['Henry Davis is a third-generation beef supplier who owns $1.7 billion (annual revenues) Greater Omaha Packing.', ""His beef is now eaten in 69 countries, including some of the world's top restaurants from Napa Valley's French Laundry to New York's Marea. "", 'His Greater Omaha is the fifth-largest beef producer in the U.S., after giants Tyson, Cargill, JBS and National Beef. \r\n', ""Davis' grandfather started in 1920, butchering a single steer every day and selling the beef himself. Davis inherited it in 1987 and grew it 10-fold.""]","['Davis races cars on the side. He owns the first American race car to win at the legendary Le Mans course, a 1966 Ford GT40. \r\n', ""The computer science major wrote Greater Omaha's first billing and operations software in 1980, which the company still uses today. \r\n""]",False,,,,,,,,,,,,,,
