,name,year,month,uri,bio,rank,listUri,finalWorth,otherCompensation,countryRank,person,visible,personName,age,country,city,source,industries,countryOfCitizenship,timestamp,version,moneyRank,tvRadioRank,pressRank,webRank,socialRank,naturalId,position,imageExists,change,changePercent,selfMade,status,gender,birthDate,countryId,lastName,firstName,listDescription,shortUri,galleryShortUri,listShortUri,date,wealthList,familyList,thumbnail,squareImage,bioSuppress,category,state,organization,title,employment,numberOfSiblings,numberOfSiblingsEst,csfDisplayFields,suppressOnProfiles,premiumProfile,embargo,previousRank,portraitImage,landscapeImage,residenceStateRegion,residenceMsa,investments
1148,Billionaires,2011,3,gary-burrell,"One of the leading innovators of integrated avionics, Burell founded Garmin in 1989 with Min Kao to make navigation devices for aviation and boating. Name 'Garmin' comes from the two founders' names - Gary and Min. Original office: 2 folding chairs and a card table. U.S. Army servicemen loved GPS units during Gulf and Iraq wars but Garmin never had a military contract. Took the newfangled Global Positioning System, used till then for satellites and developing military navigation, to directionally-challenged drivers on US highways in 1998. Fortunes soared, spouses stop bickering. Burrell retired as co-chairman 2004, now chairman emeritus.",1140,billionaires,1000.0,0,393.0,"{'name': 'Gary Burrell', 'uri': 'gary-burrell', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5afdc489a7ea436b547d96c2/416x416.jpg?background=000000&cropX1=92&cropX2=526&cropY1=0&cropY2=434'}",True,Gary Burrell,73.0,United States,Spring Hill,navigation equipment,['Manufacturing'],United States,1358269826109,1358269816301,0.0,0.0,0.0,0.0,0.0,faris/5/2011/7435,1153,True,0.0,0.0,True,E,M,-1021060800000.0,225.0,Burrell,Gary,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwvYSU,http://onforb.es/1IR71XC,1298955600000,False,False,http://specials-images.forbesimg.com/imageserve/5afdc489a7ea436b547d96c2/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5afdc489a7ea436b547d96c2/416x416.jpg?background=000000&cropX1=92&cropX2=526&cropY1=0&cropY2=434,False,Manufacturing,Kansas,Garmin Corporation,Chairman Emeritus,"{'name': 'Garmin Corporation', 'title': 'Chairman Emeritus', 'totalEarningEst': False, 'salaryEst': False, 'government': False}",,,,,,,,,,,,
1149,Billionaires,2011,3,oleg-boyko,"Armed with a degree in radio electronics, in the 1990s had first stores in Moscow with bar code readers. Diversified company later traded food and electronics, imported bananas, managed banks and an airline; group eventually collapsed. Now focuses on gambling business; bought chain of perfume and cosmetics shops, Douglas Rivoli. Also invests in real estate. Injured in an accident at a friend's home; appears frequently in a wheelchair. Heads the Russian Committee for the Development of the Paralympics Movement.",1140,billionaires,1000.0,0,94.0,"{'name': 'Oleg Boyko', 'uri': 'oleg-boyko', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5a80ae4a4bbe6f2652f53f2e/416x416.jpg?background=000000&cropX1=312&cropX2=2475&cropY1=11&cropY2=2176'}",True,Oleg Boyko,46.0,Russia,Moscow,"entertaiment, retail, real estate",['Diversified'],Russia,1320244196968,1320244176566,0.0,0.0,0.0,0.0,0.0,faris/5/2011/7743,1153,True,,,True,R,M,-165960000000.0,195.0,Boyko,Oleg,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1BOV72D,http://onforb.es/1IR71XC,1298955600000,False,False,http://specials-images.forbesimg.com/imageserve/5a80ae4a4bbe6f2652f53f2e/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5a80ae4a4bbe6f2652f53f2e/416x416.jpg?background=000000&cropX1=312&cropX2=2475&cropY1=11&cropY2=2176,False,,,,,,,,,,,,,,,,,
1150,Billionaires,2011,3,turgay-ciner,"Owns electric power plants, copper aluminum and soda ash mines, hotels and a media company in Turkey. Got his start selling auto parts; in the mid 1980s began importing Mercedes vehicles to Turkey. Started publishing a newspaper 2009. In December 2010, his Park Holding was the highest bidder for Akdeniz Electricity Distribution, with 1.5 million subscribers. New investment: shipping. Has ordered 8 cargo ships being built in Korea.  Owns apple farms on the outskirts of Istanbul. Has personally funded building multiple schools throughout Turkey.",1140,billionaires,1000.0,0,34.0,"{'name': 'Turgay Ciner', 'uri': 'turgay-ciner', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5c725c0aa7ea4310004353c9/416x416.jpg?background=000000&cropX1=272&cropX2=1487&cropY1=39&cropY2=1255'}",True,Turgay Ciner,55.0,Turkey,Istanbul,diversified,['Diversified'],Turkey,1491252186366,1320442717378,0.0,,0.0,,0.0,faris/5/2011/7272,1153,True,0.0,0.0,True,E,M,-436647600000.0,220.0,Ciner,Turgay,The World's Billionaires,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1299646800000,False,False,http://specials-images.forbesimg.com/imageserve/5c725c0aa7ea4310004353c9/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5c725c0aa7ea4310004353c9/416x416.jpg?background=000000&cropX1=272&cropX2=1487&cropY1=39&cropY2=1255,False,Diversified,,,,,,,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,937.0,,,,,
1151,Billionaires,2011,3,nochi-dankner,"Major shareholder and chairman of publicly traded IDB Group, Israel's largest diversified business group with assets of more than $30 billion, including interests in in insurance, biotech and finance. Dankner founded the Ganden Group, which holds the controlling interest of IDB. Has served as director and vice chairman of Bank Hapoalim, one of Israel's largest banks.",1140,billionaires,1000.0,0,14.0,"{'name': 'Nochi Dankner', 'uri': 'nochi-dankner', 'imageExists': True}",True,Nochi Dankner,56.0,,,diversified,['Diversified'],Israel,1331662931093,1331663067708,0.0,0.0,0.0,0.0,0.0,faris/5/2011/13433,1154,True,,,True,N,M,-477601200000.0,211.0,Dankner,Nochi,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/On0skS,http://onforb.es/1IR71XC,1298955600000,False,False,,,False,,,,,,,,,,,,,,,,,
1152,Billionaires,2011,3,chen-jianqiang,"Chairman of Springland International, an operator of supermarkets and department stores that went public in Hong Kong in October. Our estimate of Chen's wealth is based on public reports filed with the Hong Kong Stock Exchange that show his holding as well as his disposal of approximately 29 million shares in connection with over-allotment option. An attorney for Chen objected to Chen's inclusion on the list but did not refute the information and iinstead explained that Chen strongly disagrees with the HKSE's requirement to disclose holdings.",1140,billionaires,1000.0,0,36.0,"{'name': 'Chen Jianqiang', 'uri': 'chen-jianqiang', 'imageExists': False}",True,Chen Jianqiang,52.0,Hong Kong,Hong Kong,retail,['Fashion and Retail'],Hong Kong,1384277494390,1,0.0,0.0,0.0,0.0,0.0,faris/5/2011/13304,1155,False,,,True,N,M,-363038400000.0,227.0,Chen,Jianqiang,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/HL72DJ,http://onforb.es/1IR71XC,1300248000000,False,False,,,False,Fashion and Retail,,,Entrepreneur,,,,,,,,,,,,,
1153,Billionaires,2011,3,ding-shijia,"Vice president of China's sporting goods maker Anta Sports of Fujian Province, one of a flock of China's home-grown sportswear brands that is looking to go global. Sales last year increased by 26.1% to $1.1 billion, yet its shares have declined recently amid worries about future profit growth. The company went public in Hong Kong in 2007. Anta has marketing contracts with Luis Scola of the Houston Rockets and tennis star Jelena Jankovic. Brother Ding Shizhong is also a member of this year's list.",1140,billionaires,1000.0,0,103.0,"{'name': 'Ding Shijia', 'uri': 'ding-shijia', 'imageExists': False, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/636e8bbe2c24bfbb937fde82/416x416.jpg?background=000000&cropX1=236&cropX2=2551&cropY1=703&cropY2=3020'}",True,Ding Shijia,47.0,China,Quanzhou,shoes,['Fashion & Retail'],China,1491347219707,2,0.0,,0.0,,0.0,faris/5/2011/511,1157,False,,,False,N,M,-189370800000.0,99.0,Ding,Shijia,The World's Billionaires,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1299646800000,False,False,http://specials-images.forbesimg.com/imageserve/636e8bbe2c24bfbb937fde82/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/636e8bbe2c24bfbb937fde82/416x416.jpg?background=000000&cropX1=236&cropX2=2551&cropY1=703&cropY2=3020,False,Fashion & Retail,,,,,,,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,
1154,Billionaires,2011,3,ding-shizhong,"Chairman of Chinese sporting goods maker Anta Sports of Fujian Province, one of a flock of home-grown sportswear brands that is looking to go global. Sales last year increased by 26.1% to $1.1 billion, yet its shares have declined recently amid worries about future profit growth. The company went public in Hong Kong in 2007. Anta has marketing contracts with Luis Scola of the Houston Rockets and tennis star Jelena Jankovic. Brother Ding Shijia is also a member of this year's list.",1140,billionaires,1000.0,0,103.0,"{'name': 'Ding Shizhong & family', 'uri': 'ding-shizhong', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e7505a710380d0006bdc208/416x416.jpg?background=000000&cropX1=1736&cropX2=5240&cropY1=0&cropY2=3503'}",True,Ding Shizhong & family,40.0,China,Quanzhou,retail,['Fashion & Retail'],China,1491347237609,50,0.0,,0.0,,0.0,faris/5/2011/1017,1158,True,,,False,N,M,28875600000.0,99.0,Ding,Shizhong,The World's Billionaires,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1299646800000,False,False,http://specials-images.forbesimg.com/imageserve/5e7505a710380d0006bdc208/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5e7505a710380d0006bdc208/416x416.jpg?background=000000&cropX1=1736&cropX2=5240&cropY1=0&cropY2=3503,False,Fashion & Retail,,,,,,,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,
1155,Billionaires,2011,3,ashwin-dani,"Vice-chairman of $1.4 billion (sales) Asian Paints, among world's top ten paint companies which aspires to be in the top 5. It has 23 factories in 17 countries. Stock price jumped by more than a third, propelling him into billionaire ranks for first time.  His father co-founded company in 1942 with three others and he joined in 1968.  Son Jalaj looks after international operations. Wife Ina sits on board. He practices yoga and collects art.",1140,billionaires,1000.0,0,53.0,"{'name': 'Ashwin Dani', 'uri': 'ashwin-dani', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5d9f4aba793bd50006ea41fc/416x416.jpg?background=000000&cropX1=11&cropX2=1246&cropY1=16&cropY2=1252'}",True,Ashwin Dani,68.0,,,paints,['Manufacturing'],India,1320244209812,1320244193003,0.0,0.0,0.0,0.0,0.0,faris/5/2011/10771,1159,True,,,False,N,M,-858024000000.0,66.0,Dani,Ashwin,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwuZCa,http://onforb.es/1IR71XC,1298955600000,False,False,http://specials-images.forbesimg.com/imageserve/5d9f4aba793bd50006ea41fc/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5d9f4aba793bd50006ea41fc/416x416.jpg?background=000000&cropX1=11&cropX2=1246&cropY1=16&cropY2=1252,False,,,,,,,,,,,,,,,,,
1156,Billionaires,2011,3,darwin-deason,"Darwin Deason agreed to sell his outsourcing firm Affiliated Computer Services (ACS) to Xerox in September 2009 but only after it agreed to pay him a hefty premium for his Class B shares. Shareholders sued, but claims were resolved in November and deal closed in February. He pocketed $800 million at the time, mostly in stock. Deason who founded ACS in 1988 as a bank data processor, credits much of his success to having instituted a ""hustle"" culture in which people come in earlier, stay later and do more for the customer than the next guy. Favorite saying: ""I know I can't cheat death, but I can cheat old age, and I've lived my life that way."" Known for his lavish lifestyle; he has a 205-foot yacht named Apogee, a 9,300-square-foot oceanfront home in  La Jolla, Calif. and a Dallas penthouse.",1140,billionaires,1000.0,0,396.0,"{'name': 'Darwin Deason', 'uri': 'darwin-deason', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/5c6d108aa0562eb2d1cc12c2f9b4a345/416x416.jpg?background=000000&cropX1=191&cropX2=1035&cropY1=0&cropY2=845'}",True,Darwin Deason,70.0,United States,Dallas,Xerox,['Service'],United States,1320241806546,1320241809889,0.0,0.0,0.0,0.0,0.0,faris/5/2011/7382,1161,True,,,True,N,M,-935179200000.0,225.0,Deason,Darwin,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwxbcV,http://onforb.es/1IR71XC,1298955600000,False,False,http://specials-images.forbesimg.com/imageserve/5c6d108aa0562eb2d1cc12c2f9b4a345/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/5c6d108aa0562eb2d1cc12c2f9b4a345/416x416.jpg?background=000000&cropX1=191&cropX2=1035&cropY1=0&cropY2=845,False,,Texas,,,,,,,,,,,,,,,
1157,Billionaires,2011,3,alexander-girda,"Co-founder of the first Russian food discount chain Pyatyorochka (now X5 Retail Group) which merged in 2006 with Perekriostok, a majority-owned subsidiary of Russia's Alfa Group. Also co-founded grocery hypermarket chain Carousel which merged with X5 in 2009. Produced two Russian movies The Strawberries Time and Do Not Think of White Monkeys. Currently resides in London.",1140,billionaires,1000.0,0,94.0,"{'name': 'Alexander Girda', 'uri': 'alexander-girda', 'imageExists': False}",True,Alexander Girda,49.0,United Kingdom,London,retail,['Fashion and Retail'],Russia,1331131541375,1331131634155,0.0,0.0,0.0,0.0,0.0,faris/5/2011/13513,1162,False,,,True,N,M,-273614400000.0,195.0,Girda,Alexander,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/On0tFk,http://onforb.es/1IR71XC,1298955600000,False,False,,,False,,,,,,,,,,,,,,,,,
1158,Billionaires,2011,3,aydin-dogan,"Turkish government levied a $2.9 billion (4.6 billion Turkish Lira) tax penalty against the country's largest media group, Dogan, in 2009. The Dogan Group filed an appeal for the cancellation of these tax penalties. Some of the cases have been resolved in favor of Dogan while some are still in the appeals process. Dogan Group of Companies Holding, owned in majority by the Dogan family, sold its 54% shares in Turkey's largest oil company Petrol Ofisi to its Austrian partner OMV A.G. for $1.4 billion (1 billion Euros) in October 2010. Family announced they were selling all their media assets and appointed Goldman Sachs as consulting company in September 2010. Aydin Dogan retired from Doðan Holding in January 2010, handing over the post to his daughter Arzuhan Doðan Yalçýndað.",1140,billionaires,1000.0,0,34.0,"{'name': 'Aydin Dogan', 'uri': 'aydin-dogan', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/f3b036a9e88fe0f1765e484194428ead/416x416.jpg?background=000000&cropX1=0&cropX2=362&cropY1=0&cropY2=362'}",True,Aydin Dogan,74.0,Turkey,Istanbul,media,['Media'],Turkey,1320243935843,1320243925347,0.0,0.0,0.0,0.0,0.0,faris/5/2011/7083,1164,True,0.0,0.0,True,E,M,-1063911600000.0,220.0,Dogan,Aydin,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1BOVwBX,http://onforb.es/1IR71XC,1298955600000,False,False,http://specials-images.forbesimg.com/imageserve/f3b036a9e88fe0f1765e484194428ead/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/f3b036a9e88fe0f1765e484194428ead/416x416.jpg?background=000000&cropX1=0&cropX2=362&cropY1=0&cropY2=362,False,,,,,,,,,,,,,,,,,
1159,Billionaires,2011,3,gu-wei,"Chairman of consumer electronics manufacturer Shenzhen MTC debuts on this year's list after MTC's successful IPO last June. With sales of about $500 million, MTC is smaller than the likes of Apple or contract manufacturing giants such as Hon Hai (run by billionaire Terry Gou). Gu's MTC stays competitive by coming up with its own features and focusing on niche customers, such as private labels sold by department store chains.",1140,billionaires,1000.0,0,103.0,"{'name': 'Gu Wei', 'uri': 'gu-wei', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/5a97219931358e79a28a9b01/416x416.jpg?background=000000&cropX1=120&cropX2=4005&cropY1=549&cropY2=4432'}",True,Gu Wei,46.0,China,Shenzhen,retail,['Manufacturing'],China,1491347242040,9,0.0,,0.0,,0.0,faris/5/2011/13290,1164,False,,,True,N,M,-155502000000.0,99.0,Gu,Wei,The World's Billionaires,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1299646800000,False,False,http://specials-images.forbesimg.com/imageserve/5a97219931358e79a28a9b01/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5a97219931358e79a28a9b01/416x416.jpg?background=000000&cropX1=120&cropX2=4005&cropY1=549&cropY2=4432,False,Manufacturing,,,,,,,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,
1160,Billionaires,2011,3,john-edson,"Was enrolled in the University of Washington but left to join the Army during the Korean War. Upon his return, started building sailboats in his garage; founded Bayliner Marine Corp in 1955, focusing on affordable plywood motor boats. Bought out by the Brunswick Corporation for $425 million in 1986. Donated $5.4 million to an Arizona State University entrepreneurship program in 2005; longtime supporter of Seattle's Fred Hutchinson Cancer Research Center. Spends time on his 164-ft yacht Evviva (Italian for ""long live"").",1140,billionaires,1000.0,0,396.0,"{'name': 'John Edson', 'uri': 'john-edson', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5a90876c31358e79a28a1e2d/416x416.jpg?background=000000&cropX1=509&cropX2=1828&cropY1=155&cropY2=1474'}",True,John Edson,78.0,United States,Jackson,leisure craft,['Manufacturing'],United States,1320243969265,1320243971017,0.0,0.0,0.0,0.0,0.0,faris/5/2011/5365,1165,True,0.0,0.0,True,E,M,-1188158400000.0,225.0,Edson,John,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1BOVgD1,http://onforb.es/1IR71XC,1298955600000,False,False,http://specials-images.forbesimg.com/imageserve/5a90876c31358e79a28a1e2d/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5a90876c31358e79a28a1e2d/416x416.jpg?background=000000&cropX1=509&cropX2=1828&cropY1=155&cropY2=1474,False,,Wyoming,,,,,,,,,,,,,,,
1161,Billionaires,2011,3,donald-hall,"Dad, Joyce C. Hall (d. 1982), founded postcardmaker Hallmark 1910. Donald took over in 1966, expanded into crayons (Crayola), and real estate (Crown Center shopping complex). Son Donald Jr. runs Hallmark, son David heads wholesale operations. Family's greeting card company Hallmark is celebrating its 100th anniversary this year amid sales downturn; for latest fiscal year, sales fell 7% to $4 billion. Restructured debt owed by Crown Media Holdings, parent of Hallmark Channel; Hallmark now effectively controls 90% of the cable channel's shares. Its Crayola brand makes 3 billion crayons every year, including 1 billion made using solar power. Martha Stewart set to appear regularly on Hallmark channel which had been struggling for viewers. Hall Family Foundation gives to Kansas City area: education, arts.",1140,billionaires,1000.0,0,393.0,"{'name': 'Donald Hall', 'uri': 'donald-hall', 'imageExists': True}",True,Donald Hall,82.0,United States,Mission Hills,Hallmark,['Fashion and Retail'],United States,1331131618453,1331131728794,0.0,0.0,0.0,0.0,0.0,faris/5/2011/5669,1166,True,0.0,0.0,False,E,M,-1309032000000.0,225.0,Hall,Donald,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwx4xZ,http://onforb.es/1IR71XC,1298955600000,False,False,,,False,,,,,,,,,,,,,,,,,
1162,Billionaires,2011,3,hailiang-feng,"Founder of Zhejiang Hailiang, a copper processing company based in Zhuji in China's Zhejiang Province, one of the country's meccas for entrepreneurism.  Feng is in the process of acquiring control of Shanghai-listed Sichuan Golden Summit Group, another mining company. His Hailiang Education Group has more than 10,000 students and faculty at two schools, and he owns the Chongqing Haiyu International Hot Spring Hotel.",1140,billionaires,1000.0,0,103.0,"{'name': 'Feng Hailiang', 'uri': 'hailiang-feng', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800'}",True,Feng Hailiang,50.0,China,Zhuji,copper processing,['Metals & Mining'],China,1320244254531,1320244235790,0.0,0.0,0.0,0.0,0.0,faris/5/2011/156,1166,True,,,True,N,M,-291931200000.0,99.0,Feng,Hailiang,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zww1Op,http://onforb.es/1IR71XC,1298955600000,False,False,http://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800,False,,Zhejiang,,,,,,,,,,,,,,,
1163,Billionaires,2011,3,lorenzo-fertitta,"Strong performance by the Ultimate Fighting Championship throws the Ferittas back into billionaire ring. The mixed martial arts league is actively expanding overseas. Along with his brother Frank, he'll get back into casino game when their family's Station Casino emerges from bankruptcy later in 2011; Fertittas will remain controlling owners. Brothers bought mixed martial arts outfit Ultimate Fighting Championship for $2 million 2001; plowed in cash to improve operations. Today UFC is their most valuable asset. Father Frank Jr. started as Las Vegas dealer; built casino geared to locals. Station went public 1993, private 2007. The appreciation of Lorenzo's extensive art and jewelry collection adds to his growing fortune.",1140,billionaires,1000.0,0,396.0,"{'name': 'Lorenzo Fertitta', 'uri': 'lorenzo-fertitta', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5ba67eaea7ea434e4c696e8e/416x416.jpg?background=000000&cropX1=37&cropX2=587&cropY1=174&cropY2=724'}",True,Lorenzo Fertitta,42.0,United States,Las Vegas,"casinos, Ultimate Fighting Championship",['Sports'],United States,1320241808937,1320241813474,0.0,0.0,0.0,0.0,0.0,faris/5/2011/7516,1167,True,,,True,R,M,-31345200000.0,225.0,Fertitta,Lorenzo,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1BOUTZd,http://onforb.es/1IR71XC,1298955600000,False,False,http://specials-images.forbesimg.com/imageserve/5ba67eaea7ea434e4c696e8e/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5ba67eaea7ea434e4c696e8e/416x416.jpg?background=000000&cropX1=37&cropX2=587&cropY1=174&cropY2=724,False,,Nevada,,,,,,,,,,,,,,,
1164,Billionaires,2011,3,jonathan-harmsworth,"The Viscount Rothermere, as he is known, assumed leadership of the Daily Mail & General Trust (DMGT) newspaper conglomerate--which includes brands like The Evening Standard, Metro and Euromoney from his late father in 1998, when he was just 30 years old. A decade later he's proved adept at guiding DMGT in a shrinking U.K. newspaper market. Under his leadership the group launched the free daily Metro newspaper now copied around the world and has been growing its insurance and property arms.",1140,billionaires,1000.0,0,30.0,"{'name': 'Jonathan Harmsworth', 'uri': 'jonathan-harmsworth', 'imageExists': True}",True,Jonathan Harmsworth,43.0,United Kingdom,London,publishing,['Media'],United Kingdom,1331131437718,1331131574050,0.0,0.0,0.0,0.0,0.0,faris/5/2011/7068,1167,True,,,False,R,M,-65646000000.0,205.0,Harmsworth,Jonathan,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1BOUTbA,http://onforb.es/1IR71XC,1298955600000,False,False,http://specials-images.forbesimg.com/imageserve/56cc6adbe4b062f6b59a5130/280x425.jpg?fit=scale&background=000000,,False,,,,,,,,,,,,,,,,,
1165,Billionaires,2011,3,joaquin-guzman-loera,"Known as ""El Chapo,"" Guzman is a criminal and the leader of the illiegal drug smuggling outfit the Sinaloa cartel, responsible for an estimated 25% of the illegal drugs trafficked from Mexico into the U.S. Guzman is believed by drug experts to be spending more money to defend the cartel than in previous years due to stepped up enforcement efforts by the Mexican government, and is expanding cartel operations to Central America, particularly Guatemala.",1140,billionaires,1000.0,0,10.0,"{'name': 'Joaquin Guzman Loera', 'uri': 'joaquin-guzman-loera', 'imageExists': True}",True,Joaquin Guzman Loera,56.0,,,drug trafficking,['Logistics'],Mexico,1366216648734,1366216621133,0.0,0.0,0.0,0.0,0.0,faris/5/2011/9234,1170,True,0.0,0.0,True,E,M,-402174000000.0,224.0,Guzman Loera,Joaquin,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/On0r08,http://onforb.es/1IR71XC,1298955600000,False,False,,,False,Logistics,,Sinaloa Cartel,Drug Trafficker,"{'name': 'Sinaloa Cartel', 'title': 'Drug Trafficker', 'totalEarningEst': False, 'salaryEst': False, 'government': False}",,,,,,,,,,,,
1166,Billionaires,2011,3,suat-gunsel,"The majority of his wealth comes from Yakin Dogu which is one of the largest universities in Northern Cyprus and from the hospital, bank, hotel, gas station, molding, plastics and cable production companies he owns. Suat Gunsel is also the owner of one of the largest land portfolios in Northern Cyprus.
After studying physics at ODTU (Middle Eastern Technical University) in Turkey, he returned to Cyprus and worked for a short time in the public sector and finally he entered the education sector in 1978 by founding the Basari Dershanesi (Tutorial College). This college which helps students prepare for university also helped prepare Gunsel to establish a university himself. In 1989 Suat Gunsel officially founded the Yakin Dogu (Near East) University. He likes to spend his spare time jogging, riding horses and playing tennis. Also collects stamps and antique cars.",1140,billionaires,1000.0,0,2.0,"{'name': 'Suat Gunsel', 'uri': 'suat-gunsel', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/32ae3665d79edb059b0d655c2f4ac964/416x416.jpg?background=000000&cropX1=118&cropX2=664&cropY1=127&cropY2=673'}",True,Suat Gunsel,59.0,Cyprus,Lefkosa,"Real Estate, Education",['Real Estate'],Cyprus,1320244196906,1320244177600,0.0,0.0,0.0,0.0,0.0,faris/5/2011/8229,1170,True,,,True,R,M,-567457200000.0,207.0,Gunsel,Suat,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwy0lT,http://onforb.es/1IR71XC,1298955600000,False,False,http://specials-images.forbesimg.com/imageserve/32ae3665d79edb059b0d655c2f4ac964/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/32ae3665d79edb059b0d655c2f4ac964/416x416.jpg?background=000000&cropX1=118&cropX2=664&cropY1=127&cropY2=673,False,,,,,,,,,,,,,,,,,
1167,Billionaires,2011,3,huang-wen-tsai,"Chairman of Star River, a Guangzhou-based real estate developer, started out in the wooden furniture business. Last year, Star River ranked as China's no. 20 developer with contacted sales of 13.5 billion yuan, or $2 billion.  Pushed ahead with new projects in 2010 amid government efforts to slow market: Shanghai Star River, a high-end residential development and Star River Haiyi Peninsula in Guangzhou, another residential project. The company also announced its first project last year outside of the mainland in Macau, a residential joint venture with Victory Real Estate Development.",1140,billionaires,1000.0,0,103.0,"{'name': 'Huang Wen Tsai', 'uri': 'huang-wen-tsai', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/61a52212402ed8086d7a1ac9/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800'}",True,Huang Wen Tsai,57.0,China,Guangzhou,real estate,['Real Estate'],China,1491347304812,34,0.0,,0.0,,0.0,faris/5/2011/397,1171,True,0.0,0.0,True,E,M,-520804800000.0,99.0,Huang,Wen Tsai,The World's Billionaires,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1299646800000,False,False,http://specials-images.forbesimg.com/imageserve/61a52212402ed8086d7a1ac9/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/61a52212402ed8086d7a1ac9/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800,False,Real Estate,,,,,,,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,937.0,,,,,
