,name,year,month,uri,bio,rank,listUri,finalWorth,otherCompensation,countryRank,person,visible,personName,age,country,state,city,source,industries,countryOfCitizenship,timestamp,version,moneyRank,tvRadioRank,pressRank,webRank,socialRank,naturalId,position,imageExists,change,changePercent,selfMade,status,gender,birthDate,countryId,lastName,firstName,listDescription,shortUri,galleryShortUri,listShortUri,date,wealthList,familyList,thumbnail,squareImage,bioSuppress,factivaHits,webHits,tvRadio,recentEarnings,recentSales,recentBudget,gdp,budget,assets,totalCompensation,salary,bonus,stockOptions,population,audienceWeb,audiencePrint,audienceTv,employees,following,category,previousRank,csfDisplayFields,suppressOnProfiles,organization,title,employment,portraitImage,landscapeImage
284,Billionaires,2003,3,william-kellogg,"With John Herma and Jay Baker took over Kohl&#8217;s department store chain in 1986 management buyout. Kellogg rose from store manager to CEO, oversaw expansion of family outfit into national chain with 420 branches in 32 states. Sales: $8 billion. Retired 1999 but still a major holder.",386,billionaires,1100.0,0.0,179.0,"{'name': 'William Kellogg', 'uri': 'william-kellogg', 'imageExists': False}",True,William Kellogg,59.0,United States,Wisconsin,Oconomowoc,,['Fashion and Retail'],United States,1337117387359,1337117425765,0.0,0.0,0.0,0.0,0,faris/5/2003/7006,399,False,-300.0,-21.42857142857143,False,D,M,-835819200000.0,225.0,Kellogg,William,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/SkaRDU,http://onforb.es/1IR71XC,1046494800000,False,False,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,Billionaires,2003,3,esther-koplowitz,"Owns 29% of Fomento de Construcciones y Contratas, the company her father founded in 1944. She is also one of the most influential women in Spain today as  member of the board of the $5.4 billion (revenues) construction group, which has built most of Spain&#8217;s bridges and highways.  Made news last year when 20 of her paintings and sculptures by artists such as Goya and Pissarro were stolen from her Madrid apartment in one of Spain&#8217;s biggest art thefts. Police recovered all but three.",386,billionaires,1100.0,,,"{'name': 'Esther Koplowitz', 'uri': 'esther-koplowitz'}",True,Esther Koplowitz,52.0,Spain,,Barcelona,,['Construction &#38; Engineering'],Spain,1309541237273,1309541256342,,,,,0,faris/5/2003/4478,400,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1KijgBU,http://onforb.es/1IR71XC,1046494800000,False,False,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
286,Billionaires,2003,3,klaus-michael-kuehne,"Majority shareholder (55.8%) and president of publicly traded K&#252;hne &#38; Nagel, one of the world&#8217;s leading transport and logistics groups. His grandfather founded the company in 1890. Kuhne moved himself and company to tax-friendly Switzerland in 1975. Married with no children, Kuhne, 65, will be last family member to run the firm.",386,billionaires,1100.0,,,"{'name': 'Klaus-Michael Kuhne', 'uri': 'klaus-michael-kuehne', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e762e4fc7b02d000666c89b/416x416.jpg?background=000000&cropX1=792&cropX2=4141&cropY1=0&cropY2=3347'}",True,Klaus-Michael Kuhne,65.0,Switzerland,,Schwytz,,['Shipping'],Germany,1309539416188,1309539436354,,,,,0,faris/5/2003/7220,401,True,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1Tjkqlq,http://onforb.es/1IR71XC,1046494800000,False,False,http://specials-images.forbesimg.com/imageserve/5e762e4fc7b02d000666c89b/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5e762e4fc7b02d000666c89b/416x416.jpg?background=000000&cropX1=792&cropX2=4141&cropY1=0&cropY2=3347,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
287,Billionaires,2003,3,joe-lewis,"British-born, Bahama-based billionaire Joseph Lewis enjoys a very private life. Through his conglomerate, Tavistock Group, Lewis invests in an array of businesses, like sports teams, food companies and financial services outfits. He himself runs Tavistock&#8217;s currency trading arm, its largest division. Daughter Vivienne Silverton runs the family&#8217;s Isleworth Foundation.",386,billionaires,1100.0,,,"{'name': 'Joseph Lewis', 'uri': 'joe-lewis', 'squareImage': '//specials-images.forbesimg.com/imageserve/2d5e4df45e57233fed043051652af0b8/416x416.jpg?background=000000&cropX1=124&cropX2=2188&cropY1=0&cropY2=2066'}",True,Joseph Lewis,66.0,Bahamas,,Lyford Cay,,['Finance'],United Kingdom,1309540622166,1309540649132,,,,,0,faris/5/2003/4943,402,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwtion,http://onforb.es/1IR71XC,1046494800000,False,False,http://specials-images.forbesimg.com/imageserve/2d5e4df45e57233fed043051652af0b8/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/2d5e4df45e57233fed043051652af0b8/416x416.jpg?background=000000&cropX1=124&cropX2=2188&cropY1=0&cropY2=2066,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
288,Billionaires,2003,3,peter-lewis,"Father started insurance firm in 1937; Peter took over 1965, accelerated growth by insuring high-risk drivers. Today Progressive Corp. is nation's fourth-largest auto insurer. Art fanatic gave $50 million to Guggenheim Museum.",386,billionaires,1100.0,0.0,179.0,"{'name': 'Peter Lewis', 'uri': 'peter-lewis', 'imageExists': True}",True,Peter Lewis,68.0,United States,Florida,Coconut Grove,,['Logistics'],United States,1337117357515,1337117403238,0.0,0.0,0.0,0.0,0,faris/5/2003/5097,403,True,-100.0,-8.333333333333343,False,D,M,-1140462000000.0,225.0,Lewis,Peter,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/On0p8z,http://onforb.es/1IR71XC,1046494800000,False,False,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,Billionaires,2003,3,billy-joe-red-mccombs,"""Red"" dropped out of law school to sell cars. Owned first dealership at 25, expanded to 50, now down to 8. Fortune tied up in Clear Channel Communications, radio outfit started in 1972 with Lowry Mays (see). Now focuses with daughter Marsha on Minnesota Vikings, which he is shopping around.",386,billionaires,1100.0,0.0,179.0,"{'name': 'Billy Joe (Red) McCombs', 'uri': 'billy-joe-red-mccombs', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/c1df391b52ec95ff9604ca40b9ed0222/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=21&cropY2=765'}",True,Billy Joe (Red) McCombs,75.0,United States,Texas,San Antonio,,['Media'],United States,1337117081687,1337117123512,0.0,0.0,0.0,0.0,0,faris/5/2003/6189,405,True,-100.0,-8.333333333333343,False,D,M,-1331838000000.0,225.0,McCombs,"Billy Joe ""Red""",The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1BOULZy,http://onforb.es/1IR71XC,1046494800000,False,False,http://specials-images.forbesimg.com/imageserve/c1df391b52ec95ff9604ca40b9ed0222/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/c1df391b52ec95ff9604ca40b9ed0222/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=21&cropY2=765,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,Billionaires,2003,3,john-morgridge,"Bear market clawing at world's largest networking manufacturer. Questions about accounting, acquisitions don't help. Former Honeywell exec became Cisco chief in 1988, took public in 1990, stepped aside for John Chambers in 1995. Remains chairman.",386,billionaires,1100.0,,,"{'name': 'John Morgridge', 'uri': 'john-morgridge'}",True,John Morgridge,69.0,United States,California,San Jose,,,United States,1309539501844,1309539529984,,,,,0,faris/5/2003/5939,406,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwxYdQ,http://onforb.es/1IR71XC,1046494800000,False,False,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
291,Billionaires,2003,3,henry-nicholas-iii,"With Henry Samueli co-founded Broadcom in 1991, maker of high-speed chips for communications devices, cable modems. Weakening demand for chips knocked shares down 59% since January high. Nicholas and Samueli are big backers of Orange County Performing Arts Center despite lawsuit filed against Broadcom by four of the Center&#8217;s board members.",386,billionaires,1100.0,,,"{'name': 'Henry Nicholas', 'uri': 'henry-nicholas-iii', 'squareImage': 'https://specials-images.forbesimg.com/imageserve/5f49795b4ab4bd09fe628b58/416x416.jpg?background=000000&cropX1=208&cropX2=1476&cropY1=88&cropY2=1355'}",True,Henry Nicholas,43.0,United States,California,Laguna Hills,,,United States,1309541523644,1309541562544,,,,,0,faris/5/2003/6739,408,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOUMwF,http://onforb.es/1IR71XC,1046494800000,False,False,http://specials-images.forbesimg.com/imageserve/5f49795b4ab4bd09fe628b58/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/5f49795b4ab4bd09fe628b58/416x416.jpg?background=000000&cropX1=208&cropX2=1476&cropY1=88&cropY2=1355,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
292,Billionaires,2003,3,richard-peery,"With partner John Arrillaga (see), bought California farmland in 1960s using little leverage; converted into pricey office space, became two of Silicon Valley's biggest commercial landlords with more than 12 million square feet. Lately feeling tech industry's pain: vacancy rates now approaching 15%.",386,billionaires,1100.0,,,"{'name': 'Richard Peery', 'uri': 'richard-peery'}",True,Richard Peery,62.0,United States,California,Palo Alto,,['Real Estate'],United States,1309542458155,1309542507855,,,,,0,faris/5/2003/5435,409,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwwiAU,http://onforb.es/1IR71XC,1046494800000,False,False,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
293,Billionaires,2003,3,henry-samueli,"With Henry Nicholas co-founded Broadcom in 1991, maker of high-speed chips for communications devices, cable modems. Weakening demand for chips knocked shares down 59% since January high. Nicholas and Samueli are big backers of Orange County Performing Arts Center despite lawsuit filed against Broadcom by four of the Center&#8217;s board members.",386,billionaires,1100.0,,,"{'name': 'Henry Samueli', 'uri': 'henry-samueli', 'squareImage': '//specials-images.forbesimg.com/imageserve/5d8aa0fd6de3150009a5030b/416x416.jpg?background=000000&cropX1=376&cropX2=1438&cropY1=38&cropY2=1100'}",True,Henry Samueli,48.0,United States,California,Newport Beach,,,United States,1309542805799,1309542846567,,,,,0,faris/5/2003/6745,413,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwv2h7,http://onforb.es/1IR71XC,1046494800000,False,False,http://specials-images.forbesimg.com/imageserve/5d8aa0fd6de3150009a5030b/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5d8aa0fd6de3150009a5030b/416x416.jpg?background=000000&cropX1=376&cropX2=1438&cropY1=38&cropY2=1100,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
294,Billionaires,2003,3,evgeny-eugene-shvidler,"President of Sibneft, Russia&#8217;s fifth-largest oil company. Schvidler trained as an oil engineer in Moscow, received an MBA from New York&#8217;s Fordham University, then worked for Deloitte &#38; Touche. His career took off when he teamed up with Roman Abramovich and established Runicom SA, a Switzerland-based oil trading firm. In 1995 the men partnered with Boris Berezovsky to gain control of oil giant Sibneft.  Schvidler has been president of since 1998; together with Abramovich and some other partners, he has pooled his oil, aluminum, timber and industrial assets in a British-based holding company called Millhouse Capital.",386,billionaires,1100.0,,,"{'name': 'Evgeny (Eugene) Shvidler', 'uri': 'evgeny-eugene-shvidler', 'squareImage': '//specials-images.forbesimg.com/imageserve/56d0cda7e4b0c144a7f65cb5/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=48&cropY2=792'}",True,Evgeny (Eugene) Shvidler,38.0,Russia,,,,['Oil'],Russia,1309539560029,1309539573886,,,,,0,faris/5/2003/7398,414,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOV7zy,http://onforb.es/1IR71XC,1046494800000,False,False,http://specials-images.forbesimg.com/imageserve/56d0cda7e4b0c144a7f65cb5/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/56d0cda7e4b0c144a7f65cb5/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=48&cropY2=792,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
295,Billionaires,2003,3,fred-smith-1,"Tour of Vietnam as Marine. After war, followed up on Yale economics thesis: speedy postal delivery via efficient air freight service. Today FedEx's 647 aircraft deliver 5 million packages daily. Transportation in blood: grandfather was riverboat captain, father helped found Greyhound bus lines. Also dabbles in Hollywood, backs production house Alcon Entertainment (My Dog Skip, Insomnia).",386,billionaires,1100.0,0.0,179.0,"{'name': 'Frederick Smith', 'uri': 'fred-smith-1', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/5d8adf516de3150009a506c7/416x416.jpg?background=000000&cropX1=1182&cropX2=2976&cropY1=126&cropY2=1919'}",True,Frederick Smith,58.0,United States,Tennessee,Memphis,,['Logistics'],United States,1337117147406,1337117202578,0.0,0.0,0.0,0.0,0,faris/5/2003/5293,415,False,0.0,0.0,False,E,M,-801259200000.0,225.0,Smith,Frederick,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1BOTVvV,http://onforb.es/1IR71XC,1046494800000,False,False,http://specials-images.forbesimg.com/imageserve/5d8adf516de3150009a506c7/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5d8adf516de3150009a506c7/416x416.jpg?background=000000&cropX1=1182&cropX2=2976&cropY1=126&cropY2=1919,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,Billionaires,2003,3,masayoshi-son,"Last year was a major turning point in this colorful man&#8217;s roller coaster of a career. Briefly worth $76 billion in 2000,  Son saw his net worth fall below $1 billion last year, only to rebound. Rumors of imminent bankruptcy swirled.  Son is betting on a new broadband business in Japan to lift his fortunes again.",386,billionaires,1100.0,,,"{'name': 'Masayoshi Son', 'uri': 'masayoshi-son', 'squareImage': '//specials-images.forbesimg.com/imageserve/5e8b632801879f000703e485/416x416.jpg?background=000000&cropX1=0&cropX2=4500&cropY1=833&cropY2=5330'}",True,Masayoshi Son,45.0,Japan,,Tokyo,,['Software'],Japan,1309538262444,1309538293091,,,,,0,faris/5/2003/4605,416,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwssaU,http://onforb.es/1IR71XC,1046494800000,False,False,http://specials-images.forbesimg.com/imageserve/5e8b632801879f000703e485/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5e8b632801879f000703e485/416x416.jpg?background=000000&cropX1=0&cropX2=4500&cropY1=833&cropY2=5330,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
297,Billionaires,2003,3,friede-springer,"A widow to reckon with. Won a power struggle with Leo Kirch for control of one of Germany&#8217;s leading publishing groups, Axel Springer Verlag. Owns 55% of the publisher of conservative daily Die Welt and tabloid Bild Zeitung. Now being sued by her husband&#8217;s grandson, Axel Sven Springer, who is challenging the inheritance agreement in an effort to get a bigger stake in the company.",386,billionaires,1100.0,,,"{'name': 'Friede Springer', 'uri': 'friede-springer', 'squareImage': '//specials-images.forbesimg.com/imageserve/5e7624e2c7b02d000666c7a6/416x416.jpg?background=000000&cropX1=1201&cropX2=4255&cropY1=254&cropY2=3306'}",True,Friede Springer,60.0,Germany,,Berlin,,['Media'],Germany,1309540798406,1309540818495,,,,,0,faris/5/2003/7225,417,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwtQup,http://onforb.es/1IR71XC,1046494800000,False,False,http://specials-images.forbesimg.com/imageserve/5e7624e2c7b02d000666c7a6/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5e7624e2c7b02d000666c7a6/416x416.jpg?background=000000&cropX1=1201&cropX2=4255&cropY1=254&cropY2=3306,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
298,Billionaires,2003,3,pat-stryker,"Granddaughter of Homer Stryker (d. 1980), surgeon who invented mobile hospital bed. Received Army contract during WWII, but lost it at war&#8217;s end. Marketed beds to civilians, added new products like cast cutters, specialty stretchers. After Homer&#8217;s son Lee died in 1976, siblings brought in John Brown (see) to run $2.6 billion sales Stryker Corp. Patricia lives in Colorado, supports local charities.",386,billionaires,1100.0,,,"{'name': 'Pat Stryker', 'uri': 'pat-stryker', 'squareImage': '//specials-images.forbesimg.com/imageserve/aba94df76c2e1ac2ae94fa21e2d7214e/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=148&cropY2=892'}",True,Pat Stryker,46.0,United States,Colorado,Fort Collins,,['Health Care'],United States,1309540500629,1309540531680,,,,,0,faris/5/2003/7148,418,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOUw0T,http://onforb.es/1IR71XC,1046494800000,False,False,http://specials-images.forbesimg.com/imageserve/aba94df76c2e1ac2ae94fa21e2d7214e/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/aba94df76c2e1ac2ae94fa21e2d7214e/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=148&cropY2=892,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
299,Billionaires,2003,3,joop-van-den-ende,"The chairman of Stage Holding, a $450 million musical theater company with brands like Holiday on Ice, owes his fortune to television production. In 1998 he bought the live entertainment division of Endemol, the Dutch television production company he led with fellow billionaire John de Mol. Two years later Telefonica bought Endemol for $5.3 billion in stock. Van den Ende is credited with pioneering the format that is now the basis of reality shows like Fear Factor, a popular NBC series.",386,billionaires,1100.0,,,"{'name': 'Joop van den Ende', 'uri': 'joop-van-den-ende'}",True,Joop van den Ende,61.0,Netherlands,,,,['Media'],Netherlands,1309542510044,1309542521525,,,,,0,faris/5/2003/7403,419,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwwAI9,http://onforb.es/1IR71XC,1046494800000,False,False,http://specials-images.forbesimg.com/imageserve/56cbbe3ee4b062f6b59a451a/280x425.jpg?fit=scale&background=000000,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
300,Billionaires,2003,3,chaleo-yoovidhya,Thailand&#8217;s beverage billionaire. Produced and sold drinks with names like Krating Daeng in Thailand for years before he met Dietrich Mateschitz (see). The two teamed up for the worldwide marketing of the Red Bull Energy Drink in the late 1980s. The caffeinated beverage is now drunk in 70 countries.,386,billionaires,1100.0,0.0,2.0,"{'name': 'Chaleo Yoovidhya', 'uri': 'chaleo-yoovidhya', 'imageExists': True}",True,Chaleo Yoovidhya,0.0,,,,,['Food and Beverage'],Thailand,1337116982218,1337117015534,0.0,0.0,0.0,0.0,0,faris/5/2003/7404,422,True,,,False,N,M,-1199214000000.0,97.0,Yoovidhya,Chaleo,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/OmS1pD,http://onforb.es/1IR71XC,1046494800000,False,False,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,Billionaires,2003,3,mortimer-zuckerman,"Even real estate not immune from Enron fallout: Arthur Andersen pulled out of deal to be anchor tenant of Times Square Tower being built. Owns 10% of REIT Boston Properties, which he cofounded in 1970: Boston's Prudential Center, San Francisco's Embarcadero Center, Manhattan's Citigroup Center. Now buying Citigroup headquarters in New York for $1.06 billion. Late-blooming publisher catching flak for struggling U.S. News &#38; World Report and New York's Daily News, but sold Fast Company at height of market for $365 million.",386,billionaires,1100.0,,,"{'name': 'Mortimer Zuckerman', 'uri': 'mortimer-zuckerman', 'squareImage': 'https://specials-images.forbesimg.com/imageserve/5f46b367c0fa61b273083f05/416x416.jpg?background=000000&cropX1=333&cropX2=2791&cropY1=105&cropY2=2564'}",True,Mortimer Zuckerman,65.0,United States,New York,New York,,['Real Estate'],United States,1309540710567,1309540754693,,,,,0,faris/5/2003/6283,424,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwvs7j,http://onforb.es/1IR71XC,1046494800000,False,False,http://specials-images.forbesimg.com/imageserve/5f46b367c0fa61b273083f05/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/5f46b367c0fa61b273083f05/416x416.jpg?background=000000&cropX1=333&cropX2=2791&cropY1=105&cropY2=2564,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
302,Billionaires,2003,3,pierre-bellon,"The visionary Bellon turned a small Marseilles catering outfit into the world&#39s biggest catering company, Sodexho Alliance. Last year Sodexho secured an enormous catering contract, an eight-year $880 million deal with the U.S. Marines. Nevertheless, the company&#8217;s stock tanked this year, largely because of fears that the global recession will mean smaller outlays for catering. Corporate mismanagement of British operations didn&#8217;t help either. The company has also suffered negative p.r. and boycott threats because of its global prison-catering business.",427,billionaires,1000.0,,,"{'name': 'Pierre Bellon & family', 'uri': 'pierre-bellon', 'squareImage': '//specials-images.forbesimg.com/imageserve/58a1c18ba7ea431f32196354/416x416.jpg?background=000000&cropX1=3&cropX2=718&cropY1=129&cropY2=844'}",True,Pierre Bellon & family,73.0,France,,Paris,,,France,1309540946208,1309540965589,,,,,0,faris/5/2003/7027,426,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwtxQg,http://onforb.es/1IR71XC,1046494800000,False,False,http://specials-images.forbesimg.com/imageserve/58a1c18ba7ea431f32196354/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/58a1c18ba7ea431f32196354/416x416.jpg?background=000000&cropX1=3&cropX2=718&cropY1=129&cropY2=844,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
303,Billionaires,2003,3,carl-berg,"Former loan processor, mortgage broker in Silicon Valley took warrants, stock in lieu of rent from fledgling tech companies. Suffering slightly from real estate slump, but Mission West Properties still manages 100 properties totaling 7 million square feet.",427,billionaires,1000.0,,,"{'name': 'Carl Berg', 'uri': 'carl-berg'}",True,Carl Berg,65.0,United States,California,Atherton,,['Real Estate'],United States,1309542460947,1309542499022,,,,,0,faris/5/2003/6651,427,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/SkfDBn,http://onforb.es/1IR71XC,1046494800000,False,False,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
304,Billionaires,2003,3,vladimir-bogdanov,"Gained control of Surgutneftegaz, Russia&#8217;s fourth-largest oil company, during the privatization auctions of 1994 and 1995. Is known in Russia as a competent and honest industrial tycoon; many regard Surgutneftegaz to be the best-managed oil company in Russia, though outside investors have been grumbling at the company&#8217;s paltry dividends, primitive accounting and underutilized cash horde. Exceptionally private: dubbed the &#8220;Hermit of Siberia,&#8221; Bogdanov rarely leaves his remote oil town, never grants interviews and shuns the trappings of wealth; often walks to work and does his own grocery shopping.",427,billionaires,1000.0,,,"{'name': 'Vladimir Bogdanov', 'uri': 'vladimir-bogdanov', 'squareImage': '//specials-images.forbesimg.com/imageserve/5e779103d8e1ae0007b72ee5/416x416.jpg?background=000000&cropX1=963&cropX2=3864&cropY1=0&cropY2=2904'}",True,Vladimir Bogdanov,51.0,Russia,,Surgut,,['Oil'],Russia,1309539706522,1309539733980,,,,,0,faris/5/2003/4886,428,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOUHZR,http://onforb.es/1IR71XC,1046494800000,False,False,http://specials-images.forbesimg.com/imageserve/5e779103d8e1ae0007b72ee5/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5e779103d8e1ae0007b72ee5/416x416.jpg?background=000000&cropX1=963&cropX2=3864&cropY1=0&cropY2=2904,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
305,Billionaires,2003,3,turgay-ciner,"Turkey&#8217;s youngest billionaire transformed a small auto parts business into Park Group, a $1 billion (sales) diversified empire with interests in media, textiles, energy and mining. Expanded his media holdings last year by purchasing a popular television network, newspapers, magazines and a distribution company for good measure. Also owns enormous soda ash reserve, used for making glass. Should U.S. rivals withdraw from Middle East, Ciner&#8217;s reserves could become gold mines. In the works: an olive oil processing plant in Syria. Charity begins at home for Ciner. Last year he built three schools in Turkey and donated them to the government.",427,billionaires,1000.0,,,"{'name': 'Turgay Ciner', 'uri': 'turgay-ciner', 'squareImage': '//specials-images.forbesimg.com/imageserve/5c725c0aa7ea4310004353c9/416x416.jpg?background=000000&cropX1=272&cropX2=1487&cropY1=39&cropY2=1255'}",True,Turgay Ciner,47.0,Turkey,,Istanbul,,,Turkey,1309542706992,1309542720659,,,,,0,faris/5/2003/7272,430,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwxrsq,http://onforb.es/1IR71XC,1046494800000,False,False,http://specials-images.forbesimg.com/imageserve/5c725c0aa7ea4310004353c9/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5c725c0aa7ea4310004353c9/416x416.jpg?background=000000&cropX1=272&cropX2=1487&cropY1=39&cropY2=1255,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
306,Billionaires,2003,3,scott-cook,"After wife complained of writing checks for bills, developed Quicken personal finance software with Stanford programmer Tom Proulx 1983. Took public 10 years later. Intuit software now used by 25 million people. Could have been more: feds nixed Microsoft's $1.5 billion bid for the company in 1994.",427,billionaires,1000.0,,,"{'name': 'Scott Cook', 'uri': 'scott-cook', 'squareImage': '//specials-images.forbesimg.com/imageserve/5d8ae96b22254b0008e16620/416x416.jpg?background=000000&cropX1=377&cropX2=3151&cropY1=19&cropY2=2793'}",True,Scott Cook,50.0,United States,California,Woodside,,,United States,1309542557072,1309542584148,,,,,0,faris/5/2003/4992,433,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwvLiB,http://onforb.es/1IR71XC,1046494800000,False,False,http://specials-images.forbesimg.com/imageserve/5d8ae96b22254b0008e16620/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5d8ae96b22254b0008e16620/416x416.jpg?background=000000&cropX1=377&cropX2=3151&cropY1=19&cropY2=2793,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
