,name,year,month,uri,bio,rank,listUri,finalWorth,category,otherCompensation,countryRank,person,visible,personName,age,country,state,city,source,industries,countryOfCitizenship,organization,timestamp,version,moneyRank,pressRank,socialRank,naturalId,position,imageExists,change,changePercent,selfMade,status,gender,birthDate,countryId,lastName,firstName,listDescription,title,employment,shortUri,listShortUri,date,wealthList,familyList,selfMadeRank,previousRank,thumbnail,residenceStateRegion,residenceMsa,squareImage,bioSuppress,csfDisplayFields,suppressOnProfiles,galleryShortUri,numberOfSiblings,numberOfSiblingsEst,premiumProfile,valueCreated,clients,investments,notableDeal,bios,abouts,parentListUri,portraitImage,landscapeImage
1230,Billionaires,2016,3,liufa-li,"Li Liufa chairs the Tianrui Group, whose businesses include steel, tourism, cement and minerals. The group is the largest investor in Hong Kong-listed Tianrui Group Cement. Li worked at a fertilizer factory in Henan Province in the late 1970s before setting up a small steel casting factory.  Customers include China's railway ministry. Li holds a MBA from Peking University.",1198,billionaires,1500.0,Diversified,0,127.0,"{'name': 'Li Liufa & family', 'uri': 'liufa-li', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/5c6e95414bbe6f2fbddc4d0a/416x416.jpg?background=000000&cropX1=1343&cropX2=3700&cropY1=11&cropY2=2369'}",True,Li Liufa & family,58.0,China,,Ruzhou,"steel, diversified",['Diversified'],China,,1491347176645,24,0.0,0.0,0.0,faris/5/2016/2683,1230,False,-600.0,-28.57142857142857,True,D,M,-397166400000.0,99.0,Li,Liufa,The World's Billionaires,,,http://onforb.es/1IR6Yer,http://onforb.es/1IR71XC,1456808400000,False,False,,894.0,http://specials-images.forbesimg.com/imageserve/5c6e95414bbe6f2fbddc4d0a/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5c6e95414bbe6f2fbddc4d0a/416x416.jpg?background=000000&cropX1=1343&cropX2=3700&cropY1=11&cropY2=2369,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,,,
1231,Billionaires,2016,3,lin-jianhua,"Lin Jianhua chairs Hangzhou First PV Material, a supplier of film and back sheet material for solar modules. The company went public on the Shanghai Stock Exchange in September 2014. He worked at a state-owned fertilizer factory in Zhejiang Province from 1982 to 1994, before taking a job at a plastics company and then an acetate film business owned by his father. He established Hangzhou First PV Material in 2003 with his wife and his brother.",1198,billionaires,1500.0,Manufacturing,0,127.0,"{'name': 'Lin Jianhua & family', 'uri': 'lin-jianhua', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800'}",True,Lin Jianhua & family,53.0,China,,Lin'an,solar panel components,['Manufacturing'],China,,1491347164105,30,0.0,0.0,0.0,faris/5/2016/195838,1231,True,-50.0,-3.225806451612897,True,D,M,-234129600000.0,99.0,Lin,Jianhua,The World's Billionaires,,,http://onforb.es/1IR6Yer,http://onforb.es/1IR71XC,1456808400000,False,False,,1226.0,http://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/280x425.jpg?fit=scale&background=000000,,,https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,,,
1232,Billionaires,2016,3,brandt-louie,"Brandt Louie presides over a retail empire in Vancouver, Canada, which consists of grocery wholesaler H.Y. Louie  and London Drugs, one of the largest drug store chains in Canada. He owns both chains through holding company, H.Y. Louie Co., the second largest privately held company in British Columbia, trailing only the Jim Pattison Group. His grandfather, Hok Yat Louie, immigrated to Vancouver from China in 1896, and worked as a farm laborer before saving enough money to open a small general store in the city's Chinatown. Brandt joined the family business in 1972 and became president in 1987.  He served as the ninth Chancellor of Simon Fraser University from 2005 until 2011.",1198,billionaires,1500.0,Food and Beverage,0,23.0,"{'name': 'Brandt Louie', 'uri': 'brandt-louie', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5a8df41731358e4955adff40/416x416.jpg?background=000000&cropX1=3&cropX2=1265&cropY1=49&cropY2=1312'}",True,Brandt Louie,72.0,Canada,,Vancouver,drug store chain,['Food and Beverage'],Canada,,1518125948849,21,0.0,0.0,0.0,faris/5/2016/193494,1232,True,-300.0,-16.666666666666657,False,D,M,-836078400000.0,223.0,Louie,Brandt,The World's Billionaires,,,http://onforb.es/1IR6Yer,http://onforb.es/1IR71XC,1456808400000,False,False,,1054.0,http://specials-images.forbesimg.com/imageserve/5a8df41731358e4955adff40/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5a8df41731358e4955adff40/416x416.jpg?background=000000&cropX1=3&cropX2=1265&cropY1=49&cropY2=1312,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,,,
1233,Billionaires,2016,3,ma-hong,"Ma Hong chairs Shenzhen-listed Dongguan Souyute Fashion, which sells casual clothing. Souyute has traditionally focused on clothes for young consumers in China's smaller cities. Souyute has also made e-commerce-related investments including apparel brands such as olrain and ThinMore that target sales via Chinese e-commerce giant Alibaba Group's Taobao store. Ma has been in the apparel retail business in Guangdong Province since 1987.",1198,billionaires,1500.0,Fashion & Retail,0,127.0,"{'name': 'Ma Hong & family', 'uri': 'ma-hong', 'imageExists': False}",True,Ma Hong & family,48.0,China,,Dongguan,fashion retail,['Fashion & Retail'],China,,1491345830134,10,0.0,0.0,0.0,faris/5/2016/13839,1233,False,300.0,25.0,True,U,M,-68410800000.0,99.0,Ma,Hong,The World's Billionaires,,,http://onforb.es/1IR6Yer,http://onforb.es/1IR71XC,1456808400000,False,False,,1533.0,,,,,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,,,
1234,Billionaires,2016,3,alexander-machkevich,"With partners and longtime friends Patokh Chodiev and Alijan Ibragimov (both billionaires), Alexander Machkevich is trying to revive the fortunes of Eurasian Natural Resources Co., a metals and mining empire in Kazakhstan, which they delisted in 2013 after a market downturn stalled growth and fraud investigations mounted. They also remain in court over a $220 million claim ENRC allegedly failed to pay the final installment for a Brazilian iron ore mine to Zamin owned by Laskhmi Mittal's right hand man, Pramod Agarwal. Honorary president of Euro-Asian Jewish Congress is active in Jewish causes worldwide.",1198,billionaires,1500.0,Metals & Mining,0,11.0,"{'name': 'Alexander Machkevich', 'uri': 'alexander-machkevich', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/58a2319fa7ea431f321971ef/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=108&cropY2=849'}",True,Alexander Machkevich,62.0,Kazakhstan,,Almaty,"mining, metals",['Metals & Mining'],Israel,,1518125938819,34,0.0,0.0,0.0,faris/5/2016/7638,1234,True,-700.0,-31.818181818181827,True,D,M,-504903600000.0,211.0,Machkevich,Alexander,The World's Billionaires,,,http://onforb.es/1IR6Yer,http://onforb.es/1IR71XC,1456808400000,False,False,,847.0,http://specials-images.forbesimg.com/imageserve/58a2319fa7ea431f321971ef/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/58a2319fa7ea431f321971ef/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=108&cropY2=849,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,,,
1235,Billionaires,2016,3,sarah-macmillan,"Sarah Chaney is one of four billionaire sisters who inherited an estimated 3% stake in Cargill Inc. when her father W. Duncan MacMillan died in 2006. The $111 billion, Minnesota-based food giant has more than doubled its revenues since MacMillan's death, boosting his daughters' fortunes to an estimated $1.6 billion apiece. Chaney is reportedly married to musician Blaine John Chaney, who played guitar in the 1980s Minneapolis rock group the Suburbs. Yet Chaney lives a very private life out of the spotlight. When reached by phone, she told FORBES: ""I don't have time to chat.""",1198,billionaires,1500.0,Food and Beverage,0,401.0,"{'name': 'Sarah MacMillan', 'uri': 'sarah-macmillan', 'imageExists': False}",True,Sarah MacMillan,62.0,United States,California,Los Angeles,Cargill,['Food and Beverage'],United States,,1491252058011,14,0.0,0.0,0.0,faris/5/2016/195965,1235,False,-100.0,-6.25,False,D,F,-504903600000.0,225.0,MacMillan,Sarah,The World's Billionaires,,,http://onforb.es/1IR6Yer,http://onforb.es/1IR71XC,1456808400000,False,False,1.0,1190.0,,West,"Los Angeles-Long Beach-Santa Ana, CA",,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,,,
1236,Billionaires,2016,3,harsh-mariwala,"Harsh Mariwala transformed his family's traditional business of trading in spices and edible oils, into Marico, among the country's leading consumer goods companies. Marico, which is best known for its Saffola cooking oil and Parachute hair oil, sells in 25 countries and aspires to be an Indian multinational. His other interests include Kaya, a chain of skin care clinics. Sharrp Ventures, his family office, is looked after by son Rishabh. Mariwala is writing a book about his business career that is expected to be published later this year.",1198,billionaires,1500.0,Food and Beverage,0,55.0,"{'name': 'Harsh Mariwala', 'uri': 'harsh-mariwala', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/59cc09d2a7ea434a34f46b80/416x416.jpg?background=000000&cropX1=1069&cropX2=3709&cropY1=17&cropY2=2658'}",True,Harsh Mariwala,64.0,India,,Mumbai,consumer goods,['Food and Beverage'],India,,1491347114963,23,0.0,0.0,0.0,faris/5/2016/10748,1236,True,150.0,11.111111111111114,False,U,M,-588110400000.0,66.0,Mariwala,Harsh,The World's Billionaires,,,http://onforb.es/1IR6Yer,http://onforb.es/1IR71XC,1456808400000,False,False,,1386.0,http://specials-images.forbesimg.com/imageserve/59cc09d2a7ea434a34f46b80/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/59cc09d2a7ea434a34f46b80/416x416.jpg?background=000000&cropX1=1069&cropX2=3709&cropY1=17&cropY2=2658,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,3.0,False,,,,,,,,,,
1237,Billionaires,2016,3,gilles-martin,"Gilles Martin is the executive chairman of Eurofins Scientific, a Luxembourg-based laboratory services company listed on the French Stock Exchange. It's one of the top performing European stocks since its 1997 IPO, according to its own annual report. It has 190 labs in 36 countries and is prominent in food and pharmaceutical products testing. Martin, who founded the precursor lab in 1988, personally owns an estimated 29% of the company through the family's holding company Analytical Bioventures. His brother Yves, the chief technology officer and non-executive director of the company, owns an estimated 13% stake.",1198,billionaires,1500.0,Healthcare,0,28.0,"{'name': 'Gilles Martin', 'uri': 'gilles-martin', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/5c6f8f2431358e35dd26d07f/416x416.jpg?background=000000&cropX1=614&cropX2=3435&cropY1=0&cropY2=2820'}",True,Gilles Martin,52.0,France,,Nantes,laboratory services,['Healthcare'],France,,1518125948795,37,0.0,0.0,0.0,faris/5/2016/194474,1237,False,350.0,30.434782608695656,True,U,M,-195681600000.0,123.0,Martin,Gilles,The World's Billionaires,,,http://onforb.es/1IR6Yer,http://onforb.es/1IR71XC,1456808400000,False,False,,1605.0,http://specials-images.forbesimg.com/imageserve/5c6f8f2431358e35dd26d07f/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5c6f8f2431358e35dd26d07f/416x416.jpg?background=000000&cropX1=614&cropX2=3435&cropY1=0&cropY2=2820,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,,,
1238,Billionaires,2016,3,lorenzo-mendoza,"Lorenzo Mendoza runs Venezuela's largest food company, Empresas Polar, which was founded by his grandfather. It produces and sells beer and basic food items including flour, condiments, tuna fish and wine. A long-time critic of deceased former Venezuelan President Hugo Chavez, Mendoza continues to struggle with government policies. President Nicolas Maduro has called him an ""oligarch of the devil"" and has accused him of reducing production and hoarding products to create shortages. Mendoza has always denied these accusations. In December 2015, government officials reportedly entered Polar's Pepsi plant in Caucagua, detained employees and ordered them to restart production of goods, but the company said they could not be produced due to raw material shortages as a result of Venezuela's currency control system. The employees were subsequently released.",1198,billionaires,1500.0,Food and Beverage,0,3.0,"{'name': 'Lorenzo Mendoza & family', 'uri': 'lorenzo-mendoza', 'imageExists': True}",True,Lorenzo Mendoza & family,50.0,Venezuela,,Caracas,beverages,['Food and Beverage'],Venezuela,,1471984106422,7,0.0,0.0,0.0,faris/5/2016/4305,1238,True,-1200.0,-44.44444444444444,False,D,M,-133819200000.0,178.0,Mendoza,Lorenzo,The World's Billionaires,,,http://onforb.es/1IR6Yer,http://onforb.es/1IR71XC,1456808400000,False,False,,690.0,http://specials-images.forbesimg.com/imageserve/56cc7035e4b062f6b59a517e/280x425.jpg?fit=scale&background=000000,,,,False,"['rank', 'finalWorth', 'personName', 'bio']",,,,,,,,,,,,,,
1239,Billionaires,2016,3,pnc-menon,"Dubai-based property magnate and chairman emeritus of India-listed Sobha Developers, P.N.C.Menon hasn't lost his appetite for expansion despite handing over charge of Indian operations to son Ravi. His pet project is Sobha Hartland, a $4 billion development close to Dubai's iconic Burj Khalifa. Spread over 183 acres it will have 282 villas, 2 schools and 3 hotels. Another is the $9 billion Meydan Sobha, a jv with the Meydan Group, to build luxury villas in the heart of Dubai. Native of Kerala state, Menon turned a backyard furniture business into a property and construction conglomerate after migrating to Oman in 1976.",1198,billionaires,1500.0,Real Estate,0,1.0,"{'name': 'P.N.C. Menon', 'uri': 'pnc-menon', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5a7fd965a7ea43169013324c/416x416.jpg?background=000000&cropX1=2857&cropX2=5247&cropY1=8&cropY2=2396'}",True,P.N.C. Menon,67.0,United Arab Emirates,,Dubai,real estate,['Real Estate'],Oman,,1491347176431,36,0.0,0.0,0.0,faris/5/2016/8304,1239,True,500.0,50.0,True,U,M,-666558000000.0,215.0,Menon,P.N.C.,The World's Billionaires,,,http://onforb.es/1IR6Yer,http://onforb.es/1IR71XC,1456808400000,False,False,,1741.0,http://specials-images.forbesimg.com/imageserve/5a7fd965a7ea43169013324c/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5a7fd965a7ea43169013324c/416x416.jpg?background=000000&cropX1=2857&cropX2=5247&cropY1=8&cropY2=2396,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,4.0,False,,,,,,,,,,
1240,Billionaires,2016,3,azad-moopen,"Indian physician Azad Moopen founded and chairs Dubai-based Aster DM Healthcare, a leading health care provider in the Middle East and India. He was a professor at a government-owned medical college in Calicut in south India before he immigrated to Dubai in 1987, where he set up his medical practice. Moopen went on to build a health care empire that today treats 10 million patients annually, employs over 1,000 doctors and covers the spectrum of hospitals, medical clinics, diagnostic centers, pharmacies and a health care consultancy. He's planning to list Aster in India. Passionate about reversing the brain drain from India, he has built hospitals and a medical college in his native Kerala state. He sets aside one-fifth of his income for philanthropy every year.",1198,billionaires,1500.0,Healthcare,0,55.0,"{'name': 'Azad Moopen', 'uri': 'azad-moopen', 'imageExists': True, 'squareImage': 'http://specials-images.forbesimg.com/imageserve/57d990b54bbe6f6781c4fb29/416x416.jpg?background=000000&cropX1=2&cropX2=545&cropY1=66&cropY2=609'}",True,Azad Moopen,62.0,United Arab Emirates,,Dubai,healthcare,['Healthcare'],India,,1491347205324,17,0.0,0.0,0.0,faris/5/2016/194435,1240,True,400.0,36.363636363636346,True,U,M,-527454000000.0,66.0,Moopen,Azad,The World's Billionaires,,,http://onforb.es/1IR6Yer,http://onforb.es/1IR71XC,1456808400000,False,False,,1638.0,http://specials-images.forbesimg.com/imageserve/57d990b54bbe6f6781c4fb29/280x425.jpg?fit=scale&background=000000,,,http://specials-images.forbesimg.com/imageserve/57d990b54bbe6f6781c4fb29/416x416.jpg?background=000000&cropX1=2&cropX2=545&cropY1=66&cropY2=609,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,,,
1241,Billionaires,2016,3,robert-mouawad,"Robert Mouawad turned over the reigns of the family's eponymous high-end jewelry business to his sons Fred, Alain and Pascal in 2010. Established in Beirut in 1890 by his grandfather, the Mouawad jewelry business has nearly 20 stores in the Middle East, Asia, Switzerland and Los Angeles. The jeweler also boasts one of the most dazzling gem collections in the world, including the L'Incomparable diamond necklace, which holds a $55 million flawless centerpiece diamond. Mouawad has teamed with Victoria Secret since 2003 to create bejeweled bras for the lingerie maker's fashion shows. Robert Mouawad also owns extensive real estate and has developed luxury residences on a man-made island in Bahrain.",1198,billionaires,1500.0,Service,0,4.0,"{'name': 'Robert Mouawad & family', 'uri': 'robert-mouawad', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/589fcfdf4bbe6f0e5586905e/416x416.jpg?background=000000&cropX1=3&cropX2=742&cropY1=40&cropY2=780'}",True,Robert Mouawad & family,71.0,Bahrain,,Manama,fine jewelry,['Service'],Lebanon,,1518126002561,23,0.0,0.0,0.0,faris/5/2016/193401,1241,False,50.0,3.448275862068968,False,U,M,-788904000000.0,214.0,Mouawad,Robert,The World's Billionaires,,,http://onforb.es/1IR6Yer,http://onforb.es/1IR71XC,1456808400000,False,False,,1312.0,http://specials-images.forbesimg.com/imageserve/589fcfdf4bbe6f0e5586905e/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/589fcfdf4bbe6f0e5586905e/416x416.jpg?background=000000&cropX1=3&cropX2=742&cropY1=40&cropY2=780,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,,,
1242,Billionaires,2016,3,ezra-nahmad,"Together with brother David, Ezra Nahmad is an international megadealer of modern and impressionist art. The two own an inventory worth some $3 billion that they store in a duty-free warehouse next to the airport in Geneva, Switzerland. Their stockpile includes works by more than 30 blue chip artists, from Monet and Matisse to Renoir and Rothko. Among the holdings: 300 Picassos, worth at least $1 billion. The brothers buy and sell most of their pieces at auction. They hold their assets jointly, split 50/50. Ezra's son Hillel, known as Helly, owns the Helly Nahmad gallery in London; his cousin, David's son who is also known as Helly, owns a gallery by the same name in New York City. The sons' assets are separate from their fathers'.",1198,billionaires,1500.0,Finance and Investments,0,3.0,"{'name': 'Ezra Nahmad', 'uri': 'ezra-nahmad', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5c70fed0a7ea431000434169/416x416.jpg?background=000000&cropX1=410&cropX2=1740&cropY1=126&cropY2=1455'}",True,Ezra Nahmad,70.0,Monaco,,Monte Carlo,art,['Finance and Investments'],Monaco,,1518126033142,31,0.0,0.0,0.0,faris/5/2016/193413,1242,True,0.0,0.0,False,E,M,-770673600000.0,188.0,Nahmad,Ezra,The World's Billionaires,Investor,,http://onforb.es/1IR6Yer,http://onforb.es/1IR71XC,1456808400000,False,False,,1250.0,http://specials-images.forbesimg.com/imageserve/5c70fed0a7ea431000434169/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5c70fed0a7ea431000434169/416x416.jpg?background=000000&cropX1=410&cropX2=1740&cropY1=126&cropY2=1455,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,5.0,False,,,,,,,,,,
1243,Billionaires,2016,3,adam-neumann,"Raised on a kibbutz in Israel, Adam Neumann has turned communal work space memberships that go for as low as $45 a month into a business valued at nearly $17 billion. He is  CEO of WeWork, which rents out co-working space, often with perks like arcade rooms and on-site beer kegs, in over 30 cities in 12 countries around the world. Up next is India, slated for 2017. ""Demand for our product is larger than what we can supply,"" Neumann told FORBES at the Under 30 Summit in October 2016. He cofounded the company with Miguel McKelvey in 2010. It has raised $1.7 billion to date, including another $260 million as part of its series F funding round in October 2016. Neumann moved to New York City in 2001 following his sister, a Miss Teen Israel, as she pursued a modeling career. Before WeWork he ran a business that made baby overall with built-in knee pads.",1198,billionaires,1500.0,Real Estate,0,11.0,"{'name': 'Adam Neumann', 'uri': 'adam-neumann', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e76cb36c7b02d000666d2bc/416x416.jpg?background=000000&cropX1=1807&cropX2=3763&cropY1=132&cropY2=2086'}",True,Adam Neumann,36.0,United States,New York,New York,WeWork,['Real Estate'],Israel,,1491251797006,39,0.0,0.0,0.0,faris/5/2016/197712,1243,True,,,True,N,M,291790800000.0,211.0,Neumann,Adam,The World's Billionaires,,,http://onforb.es/1IR6Yer,http://onforb.es/1IR71XC,1456808400000,False,False,,,http://specials-images.forbesimg.com/imageserve/5e76cb36c7b02d000666d2bc/280x425.jpg?fit=scale&background=000000,Northeast,,//specials-images.forbesimg.com/imageserve/5e76cb36c7b02d000666d2bc/416x416.jpg?background=000000&cropX1=1807&cropX2=3763&cropY1=132&cropY2=2086,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,,,
1244,Billionaires,2016,3,zugen-ni,"Ni Zugen, chairman of home appliance maker Kingclean Electronic, became a billionaire after the company listed at the Shanghai Stock Exchange in May. Kingclean was founded in 1994 and started out mainly manufacturing and selling vacuum cleaners under the Lexy brand. It has since started to make everything from carpet washers and floor polishers to car motors, garden tools and small home appliances such as huicers and soymilk makers.",1198,billionaires,1500.0,Manufacturing,0,127.0,"{'name': 'Ni Zugen', 'uri': 'zugen-ni', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/5a9725ac4bbe6f0fa826ee2b/416x416.jpg?background=000000&cropX1=54&cropX2=1245&cropY1=217&cropY2=1408'}",True,Ni Zugen,59.0,China,,Suzhou,appliances,['Manufacturing'],China,,1491345709979,17,0.0,0.0,0.0,faris/5/2016/196871,1244,False,,,True,N,M,-408740400000.0,99.0,Ni,Zugen,The World's Billionaires,,,http://onforb.es/1IR6Yer,http://onforb.es/1IR71XC,1456808400000,False,False,,,http://specials-images.forbesimg.com/imageserve/5a9725ac4bbe6f0fa826ee2b/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5a9725ac4bbe6f0fa826ee2b/416x416.jpg?background=000000&cropX1=54&cropX2=1245&cropY1=217&cropY2=1408,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,,,
1245,Billionaires,2016,3,neal-patterson,"Increasingly digitized health care is at the heart of Neal Patterson's Cerner. The company sells IT and electronic health record systems to doctors' offices and hospitals. Patterson relinquished part of his role at the company in September 2013, turning over the president's job to Cerner veteran Zane Burke. Patterson remains CEO and chairman. He started the Kansas City-based company in 1979 with two colleagues from Arthur Andersen's consulting business. He co-owns Major League Soccer club Sporting Kansas City and is a devoted follower of Ayn Rand. In 2012, he led Cerner to form CommonWell Health Alliance with other healthcare IT companies. The trade organization aims to facilitate the transfer of patient information across different medical software.",1198,billionaires,1500.0,Technology,0,401.0,"{'name': 'Neal Patterson', 'uri': 'neal-patterson', 'imageExists': True}",True,Neal Patterson,66.0,,,,health IT,['Technology'],United States,Cerner,1518126025171,20,0.0,0.0,0.0,faris/5/2016/8447,1245,True,-400.0,-21.05263157894737,True,D,M,-633034800000.0,225.0,Patterson,Neal,The World's Billionaires,"Chairman, CEO and President","{'name': 'Cerner', 'uri': 'companies/cerner', 'title': 'Chairman, CEO and President', 'totalEarningEst': False, 'salaryEst': False, 'government': False, 'website': 'http://www.cerner.com/'}",http://onforb.es/1IR6Yer,http://onforb.es/1IR71XC,1456808400000,False,False,9.0,1006.0,http://specials-images.forbesimg.com/imageserve/56ce18b9e4b062f6b59a7ce6/280x425.jpg?fit=scale&background=000000,,,,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,,,
1246,Billionaires,2016,3,david-penaloza-alanis,"David Penaloza Alanis is the son of David Penaloza Sandoval, the founder of construction and infrastructure company Grupo Tribasa, which is known for building and operating toll roads - highways that charge fees. Tribasa ran into serious financial problems after the peso crisis in 1994. Tribasa, like others in the toll-road business, was forced to renegotiate its debts. After a nine year workout plan, the company emerged from its restructuring in 2003, began trading again on the Mexican stock exchange in 2005 and was renamed Promotora y Operadora de Infraestructura, or Pinfra, in 2006. During its restructuring, private investors injected new funds into the company, while David Penaloza Alanis replaced his father at the helm and as its largest shareholder. He owns a nearly 31% stake in the company, which has 16 toll-road concessions throughout Mexico.",1198,billionaires,1500.0,Construction & Engineering,0,13.0,"{'name': 'David Penaloza Alanis', 'uri': 'david-penaloza-alanis', 'imageExists': False}",True,David Penaloza Alanis,42.0,Mexico,,Mexico City,toll roads,['Construction & Engineering'],Mexico,,1518126116279,17,0.0,0.0,0.0,faris/5/2016/196286,1246,False,300.0,25.0,False,U,M,126248400000.0,224.0,Penaloza Alanis,David,The World's Billionaires,,,http://onforb.es/1IR6Yer,http://onforb.es/1IR71XC,1456808400000,False,False,,1533.0,,,,,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,,,
1247,Billionaires,2016,3,gregorio-perez-companc,"Gregorio Perez Companc built energy conglomerate Perez Companc and sold it to Brazilian energy giant Petrobas for $1 billion in 2002. In December 2009, he stepped down from active involvement in business, gifting his entire 75% stake in food giant Molinos Rio de la Plata, a diversified maker of pasta, flour and frozen vegetables, to his seven children. Gregorio Perez purchased 60% of Molinos Rio de la Plata from Bunge & Born in 1999 for $400 million. In the past 10 years, Gregorio Perez Companc has been more focused on his health, family, philanthropy and passion for cars than on his diverse investments in energy, finance, construction, telecommunications, food and agriculture. At his wife's urging, he launched ice cream parlor chain Munchi's. He also established the Bioparque Temaiken, a nature and wildlife preserve outside of Buenos Aires. He had eight children with his wife Maria del Carmen Sundblad Beccar Varela. He founded Pérez Companc foundation after Margarita, his eldest daughter, died in a car accident in the 1980s.",1198,billionaires,1500.0,Energy,0,3.0,"{'name': 'Gregorio Perez Companc', 'uri': 'gregorio-perez-companc', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/603e8f5d4a2df75cef4fb25a/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800'}",True,Gregorio Perez Companc,80.0,Argentina,,Buenos Aires,oil and gas,['Energy'],Argentina,,1518126012470,28,0.0,0.0,0.0,faris/5/2016/4768,1247,True,-50.0,-3.225806451612897,True,D,M,-1084305600000.0,133.0,Perez Companc,Gregorio,The World's Billionaires,,,http://onforb.es/1IR6Yer,http://onforb.es/1IR71XC,1456808400000,False,False,,1226.0,http://specials-images.forbesimg.com/imageserve/603e8f5d4a2df75cef4fb25a/280x425.jpg?fit=scale&background=000000,,,https://specials-images.forbesimg.com/imageserve/603e8f5d4a2df75cef4fb25a/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,,,
