,name,year,month,uri,bio,rank,listUri,finalWorth,category,otherCompensation,countryRank,person,visible,personName,age,country,state,city,source,industries,countryOfCitizenship,organization,timestamp,version,moneyRank,pressRank,socialRank,naturalId,position,imageExists,change,changePercent,selfMade,status,gender,birthDate,countryId,lastName,firstName,listDescription,title,employment,date,wealthList,familyList,selfMadeRank,previousRank,thumbnail,residenceStateRegion,residenceMsa,squareImage,bioSuppress,csfDisplayFields,suppressOnProfiles,bios,abouts,premiumProfile,philanthropyScore,totalCharitableDonation,charitableDonationPercentage,impactInvestor,numberOfSiblings,numberOfSiblingsEst,qas,portraitImage,landscapeImage,investments,notableDeal,valueCreated,parentListUri,embargo
2110,Billionaires,2019,3,li-li-3,,2057,billionaires,1000.0,Healthcare,0,300.0,"{'name': 'Li Li', 'uri': 'li-li-3', 'imageExists': False}",True,Li Li,53.0,China,,Changsha,healthcare,['Healthcare'],China,,1573074770932,13,0.0,0.0,0.0,faris/5/2019/13001,2111,False,,,True,N,M,-136771200000.0,99.0,Li,Li,The World's Billionaires,,,1551826800000,False,False,,,,,,,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Li Li is the vice chairman of Shenzhen-listed Aier Eye Hospital Group.', 'Aier Eye Hospital Group was founded in 2002 and is headquartered in the central Chinese city of Changsha. ']",,False,,,,,,,,,,,,,,
2111,Billionaires,2019,3,john-liew,,2057,billionaires,1000.0,Finance and Investments,0,,"{'name': 'John Liew', 'uri': 'john-liew', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/58c1a0f131358e1a35acb5df/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=29&cropY2=773'}",True,John Liew,51.0,United States,Connecticut,Greenwich,Investment Management,['Finance and Investments'],United States,,1586220947917,20,,,,faris/5/2019/8610,2112,False,,,True,E,M,-74736000000.0,,Liew,John,The World's Billionaires,,,1551826800000,False,False,8.0,,http://specials-images.forbesimg.com/imageserve/58c1a0f131358e1a35acb5df/280x425.jpg?fit=scale&background=000000,Northeast,"Fairfield County, CT",//specials-images.forbesimg.com/imageserve/58c1a0f131358e1a35acb5df/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=29&cropY2=773,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['John Liew is co-founder of AQR, a money management firm that trades through a systematic, data-driven approach.', 'The firm focuses on traditional and alternative investment strategies and has $200 billion of assets under management.', 'Based in Greenwich, Connecticut, AQR operates globally with 1,000 employees working in offices from London to Sydney and Hong Kong.', 'Before cofounding AQR, Liew worked at Goldman Sachs as a portfolio manager, where he developed and managed quantitative trading strategies.', ""He created the Liew College Fellows Fund to finance undergraduates who have unpaid research opportunities with the University of Chicago's faculty.""]",,False,,,,,,,,,,,,,,
2112,Billionaires,2019,3,lv-yongxiang,,2057,billionaires,1000.0,Manufacturing,0,,"{'name': 'Lv Yongxiang', 'uri': 'lv-yongxiang', 'imageExists': False}",True,Lv Yongxiang,69.0,China,,Changchun,magnetic switches,['Manufacturing'],China,,1617670548614,14,,,,faris/5/2019/14365,2113,False,,,True,R,M,-630979200000.0,,Lv,Yongxiang,The World's Billionaires,,,1551826800000,False,False,,,,,,,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Lv is the founder of the Jilin Yongda Group, a supplier of magnetic switches.', ' Lv worked for state-owned Petrochina  before he founded the predecessor to Yongda in 1986.<br>']",,False,,,,,,,,,,,,,,
2113,Billionaires,2019,3,ma-yunsheng,,2057,billionaires,1000.0,Diversified,0,300.0,"{'name': 'Ma Yunsheng', 'uri': 'ma-yunsheng', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/5c6f1dc4a7ea431000431938/416x416.jpg?background=000000&cropX1=726&cropX2=2412&cropY1=450&cropY2=2136'}",True,Ma Yunsheng,56.0,China,,Binzhou,energy,['Diversified'],China,,1556309442739,16,0.0,0.0,0.0,faris/5/2019/14251,2114,False,-200.0,-16.666666666666657,True,D,M,-223603200000.0,99.0,Ma,Yunsheng,The World's Billionaires,,,1551744000000,False,False,,1867.0,http://specials-images.forbesimg.com/imageserve/5c6f1dc4a7ea431000431938/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5c6f1dc4a7ea431000431938/416x416.jpg?background=000000&cropX1=726&cropX2=2412&cropY1=450&cropY2=2136,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Ma Yunsheng chairs Chambroad Holding, a supplier of petrochemicals, fine chemicals and agribusiness products.', 'Ma worked as a government official before he joined Chambroad in 1982 when it was a collective.']",,False,,,,,,,,,,,,,,
2114,Billionaires,2019,3,bernardo-matte,,2057,billionaires,1000.0,Manufacturing,0,10.0,"{'name': 'Bernardo Matte', 'uri': 'bernardo-matte', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800'}",True,Bernardo Matte,63.0,Chile,,Santiago,paper,['Manufacturing'],Chile,,1556309441651,10,0.0,0.0,0.0,faris/5/2019/193535,2115,True,0.0,0.0,False,E,M,-453340800000.0,143.0,Matte,Bernardo,The World's Billionaires,,,1551744000000,False,False,,2124.0,http://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/280x425.jpg?fit=scale&background=000000,,,https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"[""Bernardo Matte Larrain inherited what is today Chile's largest pulp and paper producer, Empresas CMPC, from his father, Eliodoro Matte Ossa."", 'His siblings, Patricia Matte and Eliodoro Matte, also inherited a stake. ', 'They also own stakes in telecom, banking and shipping firms.', ""Bernardo oversees the family's other assets, including its stake in financial firm Bicecorp, of which he is president, and electric utility Colbun."", 'In 2014, Bernardo left his position on the board of Colbun to focus on CMPC and Entel, a telecom company in which his family also holds an interest.']",,False,,,,,,,,,,,,,,
2115,Billionaires,2019,3,eliodoro-matte,,2057,billionaires,1000.0,Manufacturing,0,10.0,"{'name': 'Eliodoro Matte', 'uri': 'eliodoro-matte', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/f35621587f7ab4bdd63afc80f1527b73/416x416.jpg?background=000000&cropX1=37&cropX2=718&cropY1=64&cropY2=746'}",True,Eliodoro Matte,73.0,Chile,,Santiago,paper,['Manufacturing'],Chile,,1556309442475,11,0.0,0.0,0.0,faris/5/2019/4218,2116,True,0.0,0.0,False,E,M,-764985600000.0,143.0,Matte,Eliodoro,The World's Billionaires,,,1551744000000,False,False,,2124.0,http://specials-images.forbesimg.com/imageserve/f35621587f7ab4bdd63afc80f1527b73/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/f35621587f7ab4bdd63afc80f1527b73/416x416.jpg?background=000000&cropX1=37&cropX2=718&cropY1=64&cropY2=746,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Eliodoro Matte inherited a stake in CMPC, a Chilean forestry and paper products company, from his father, Eliodoro Matte Ossa, who died in 2000.', ""Until May 2011, Eliodoro was president of five of Grupo CMPC's holdings."", 'Despite having stepped down, he maintains leadership over Empresas CMPC, the primary holding company.', 'The siblings also have stakes in telecom, banking and shipping firms. ', 'Eliodoro served as president of conservative Chilean think tank Public Studies Center until 2015.']",,False,,,,,,,,,,,,,,
2116,Billionaires,2019,3,lorinc-meszaros,,2057,billionaires,1000.0,Diversified,0,,"{'name': 'Lorinc Meszaros', 'uri': 'lorinc-meszaros', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e76573710380d0006fbb111/416x416.jpg?background=000000&cropX1=96&cropX2=709&cropY1=77&cropY2=690'}",True,Lorinc Meszaros,53.0,Hungary,,Felcsút,diversified,['Diversified'],Hungary,,1617670341524,16,,,,faris/5/2019/222244,2117,False,,,True,N,M,-121478400000.0,,Meszaros,Lorinc,The World's Billionaires,,,1551826800000,False,False,,,http://specials-images.forbesimg.com/imageserve/5e76573710380d0006fbb111/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5e76573710380d0006fbb111/416x416.jpg?background=000000&cropX1=96&cropX2=709&cropY1=77&cropY2=690,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['L&#337;rinc Mészáros founded a small gas-fitting company in Felcsút, the hometown of Prime Minister Viktor Orbán, in 1990. ', 'Orban, who founded the Ferenc Puskas Football Academy, tapped Meszaros to be its president.\r\n', 'Mészáros gas-fitting company, Mészáros & Mészáros Ltd, is now a big player in the construction market thanks to contracts from the government.   ']",,False,,,,,,,,,,,,,,
2117,Billionaires,2019,3,dariusz-milek,,2057,billionaires,1000.0,Fashion & Retail,0,7.0,"{'name': 'Dariusz Milek', 'uri': 'dariusz-milek', 'imageExists': False}",True,Dariusz Milek,51.0,Poland,,Chrostnik,"real estate, retail",['Fashion & Retail'],Poland,,1556309442732,10,0.0,0.0,0.0,faris/5/2019/194804,2118,False,-400.0,-28.57142857142857,True,D,M,-60480000000.0,192.0,Milek,Dariusz,The World's Billionaires,,,1551744000000,False,False,,1650.0,,,,,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Poland\'s ""King of Shoes,"" Dariusz Milek created CCC, the second biggest footwear retailer in Europe.', 'The CCC chain, which went public in 2004, has 1181 shops in 18 countries.', 'In 2018 Mi&#322;ek took over the number two shoe company in Switzerland and formed a joint venture with a German footwear retailer.', 'CCC also sells shoes online in 15 EU markets through eobuwie.pl.', ""Milek was a member of Poland's national youth cycling team and now owns CCC Cycling Group.""]",,False,,,,,,,,,,,,,,
2118,Billionaires,2019,3,lowell-milken,,2057,billionaires,1000.0,Finance and Investments,0,,"{'name': 'Lowell Milken', 'uri': 'lowell-milken', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/5a90aa824bbe6f0fa8266b32/416x416.jpg?background=000000&cropX1=0&cropX2=2263&cropY1=276&cropY2=2541'}",True,Lowell Milken,70.0,United States,California,Los Angeles,investments,['Finance and Investments'],United States,,1586220950937,20,,,,faris/5/2019/5286,2119,False,,,True,E,M,-662688000000.0,,Milken,Lowell,The World's Billionaires,,,1551826800000,False,False,,,http://specials-images.forbesimg.com/imageserve/5a90aa824bbe6f0fa8266b32/280x425.jpg?fit=scale&background=000000,West,"Los Angeles-Long Beach-Santa Ana, CA",//specials-images.forbesimg.com/imageserve/5a90aa824bbe6f0fa8266b32/416x416.jpg?background=000000&cropX1=0&cropX2=2263&cropY1=276&cropY2=2541,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Lowell Milken is the younger brother and the former right-hand man of former financier Michael Milken.', 'Mike Milken expanded the market for high-yield junk bonds while at investment bank Drexel Burnham Lambert in the 1980s. \r\n', 'Lowell is the chairman and partial owner of Heron International, a London-based real estate firm that develops, invests in and manages properties.', 'He cofounded education firm Knowledge Universe in the mid 1990s.', 'In 2015, Knowledge Universe sold its early childhood education business to private equity firm Partners Group for an undisclosed sum.\r\n']",,False,,,,,,,,,,,,,,
2119,Billionaires,2019,3,judith-neilson,,2057,billionaires,1000.0,Finance and Investments,0,,"{'name': 'Judith Neilson', 'uri': 'judith-neilson', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e73fbe907adf00006db9be8/416x416.jpg?background=000000&cropX1=823&cropX2=1870&cropY1=1444&cropY2=2491'}",True,Judith Neilson,72.0,Australia,,Sydney,investments,['Finance and Investments'],Australia,,1617670396878,21,,,,faris/5/2019/198975,2120,True,,,False,D,F,-749606400000.0,,Neilson,Judith,The World's Billionaires,,,1551826800000,False,False,,,http://specials-images.forbesimg.com/imageserve/5e73fbe907adf00006db9be8/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5e73fbe907adf00006db9be8/416x416.jpg?background=000000&cropX1=823&cropX2=1870&cropY1=1444&cropY2=2491,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"[""Neilson is the ex-wife of billionaire Kerr Neilson and is also a billionaire. She's reported to have her own property portfolio."", 'She holds a stake in international equities manager Platinum Asset Management, founded in 1994 by her former husband.', ""The Zimbabwe-born former graphic designer is founder and director of Sydney's White Rabbit Gallery."", ""The gallery showcases one of the world's biggest collections of contemporary Chinese art post-2000."", 'She kickstarted another Sydney art gallery and a performance space called Phoenix.']",,False,,,,,,,,,,,,,,
2120,Billionaires,2019,3,zugen-ni,,2057,billionaires,1000.0,Manufacturing,0,300.0,"{'name': 'Ni Zugen', 'uri': 'zugen-ni', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/5a9725ac4bbe6f0fa826ee2b/416x416.jpg?background=000000&cropX1=54&cropX2=1245&cropY1=217&cropY2=1408'}",True,Ni Zugen,62.0,China,,Suzhou,appliances,['Manufacturing'],China,,1573074882438,18,0.0,0.0,0.0,faris/5/2019/196871,2121,False,-600.0,-37.5,True,D,M,-408758400000.0,99.0,Ni,Zugen,The World's Billionaires,,,1551826800000,False,False,,1477.0,http://specials-images.forbesimg.com/imageserve/5a9725ac4bbe6f0fa826ee2b/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5a9725ac4bbe6f0fa826ee2b/416x416.jpg?background=000000&cropX1=54&cropX2=1245&cropY1=217&cropY2=1408,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Ni Zugen is chairman of home appliance maker Kingclean Electronic, which sells wares under the Lexy brand.', 'Ni worked for  a Suzhou-base vacuum cleaner factory before he founded his own business in 1994.']",,False,,,,,,,,,,,,,,
2121,Billionaires,2019,3,vadim-novinsky,,2057,billionaires,1000.0,Metals & Mining,0,,"{'name': 'Vadim Novinsky', 'uri': 'vadim-novinsky', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5c7266e44bbe6f51818abcba/416x416.jpg?background=000000&cropX1=192&cropX2=2252&cropY1=27&cropY2=2087'}",True,Vadim Novinsky,55.0,Ukraine,,Kiev,steel,['Metals & Mining'],Ukraine,,1617670401179,26,,,,faris/5/2019/13566,2122,True,,,True,E,M,-207705600000.0,,Novinsky,Vadim,The World's Billionaires,,,1551826800000,False,False,,,http://specials-images.forbesimg.com/imageserve/5c7266e44bbe6f51818abcba/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5c7266e44bbe6f51818abcba/416x416.jpg?background=000000&cropX1=192&cropX2=2252&cropY1=27&cropY2=2087,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"[""With partner Andrei Klyamko, Vadim Novinsky owns Ukraine's Smart Holding Group, which has a 24% stake in Rinat Akhmetov's iron ore producer Metinvest."", 'Novinsky started working in Ukraine in the mid 1990s with oil producer Lukoil, then began buying Ukrainian metallurgy companies.', 'He united his companies in 2006 into Smart Holding Group, and in 2007 exchanged them for a stake in Metinvest.']","[""The Russian native got his Ukrainian citizenship in 2012, and became member of parliament in ex-prime minister Yanukovich's Party of Regions."", 'His wife and four children are all Russian citizens and live in St. Petersburg, Russia.']",False,,,,,,,,,,,,,,
2122,Billionaires,2019,3,kenny-park,,2057,billionaires,1000.0,Manufacturing,0,,"{'name': 'Kenny Park', 'uri': 'kenny-park', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/5c7205eda7ea431000435070/416x416.jpg?background=000000&cropX1=618&cropX2=1378&cropY1=18&cropY2=777'}",True,Kenny Park,63.0,South Korea,,Seoul,handbag manufacturing,['Manufacturing'],South Korea,,1594234226135,15,,,,faris/5/2019/212120,2123,False,,,True,N,M,-466560000000.0,,Park,Kenny,The World's Billionaires,,,1551826800000,False,False,,,http://specials-images.forbesimg.com/imageserve/5c7205eda7ea431000435070/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5c7205eda7ea431000435070/416x416.jpg?background=000000&cropX1=618&cropX2=1378&cropY1=18&cropY2=777,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Kenny Park, who also goes by Park Eun-Kwan, is the founder and chief executive of Simone Accessory, a manufacturer of handbags and other accessories.', ""Simone's customers include Donna Karan, Michael Kors, Kate Spade, Coach, Marc Jacobs, Alexander Wang, Versus Versace and AllSaints."", 'With factories in Vietnam, Cambodia, Indonesia and China, Simone produces some 30 million handbags and small leather goods every year. ', ""After graduating from Yonsei University, Park joined his father's fishing company before landing a job at handbag manufacturer Chungsan and eventually striking out on his own in 1987."", ""Park's daughter, Joowon, heads subsidiary Simone Fashion Co., which runs stores for German designer Karl Lagerfeld and Simone's own brand 0914.""]","[""Simone is named after Park's wife's nickname; His label 0914 is the day in 1984 when Park and his college sweetheart, now his wife, reunited in a cafe."", ""Park's Simone Handbag Museum in Seoul features a gallery of 350 accessories. It is housed in a building shaped like a handbag.""]",False,,,,,,,,,,,,,,
2123,Billionaires,2019,3,anton-rabie,,2057,billionaires,1000.0,Manufacturing,0,,"{'name': 'Anton Rabie', 'uri': 'anton-rabie', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/5a9827414bbe6f0fa82705bd/416x416.jpg?background=000000&cropX1=0&cropX2=1200&cropY1=105&cropY2=1305'}",True,Anton Rabie,47.0,Canada,,Toronto,toys,['Manufacturing'],Canada,,1617670608208,15,,,,faris/5/2019/204467,2124,False,,,True,D,M,63072000000.0,,Rabie,Anton,The World's Billionaires,,,1551826800000,False,False,,,http://specials-images.forbesimg.com/imageserve/5a9827414bbe6f0fa82705bd/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5a9827414bbe6f0fa82705bd/416x416.jpg?background=000000&cropX1=0&cropX2=1200&cropY1=105&cropY2=1305,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"[""Anton Rabie is the cofounder and co-CEO of Spin Master Corp., known for its popular kids' toys like Hatchimals, Air Hogs and Paw Patrol. "", 'Rabie started the company in 1994 with childhood friend Ronnen Harary. ', 'Armed with $10,000, Rabie and Harary released Spin Master\'s first toy in 1994. It was called ""Earth Buddy"" and resembled a Chia Pet.', 'Spin Master had its IPO in 2015.  ', 'Spin Master is now a $1.2 billion (sales) company, which employs over 1,500 people in 16 countries.']","['Rabie and Harary reportedly met at summer camp in Ontario when they were both 11 years old. \r\n', ""Spin Master made toys for the popular children's TV show, The Wiggles.""]",False,,,,,,,,,,,,,,
2124,Billionaires,2019,3,carolyn-rafaelian,,2057,billionaires,1000.0,Fashion & Retail,0,,"{'name': 'Carolyn Rafaelian', 'uri': 'carolyn-rafaelian', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/591c59444bbe6f1b730a5366/416x416.jpg?background=000000&cropX1=406&cropX2=1184&cropY1=178&cropY2=957'}",True,Carolyn Rafaelian,52.0,United States,Rhode Island,Providence,jewelry,['Fashion & Retail'],United States,,1603424481516,27,,,,faris/5/2019/199686,2125,True,,,True,E,F,-103161600000.0,,Rafaelian,Carolyn,The World's Billionaires,,,1551826800000,False,False,7.0,,http://specials-images.forbesimg.com/imageserve/591c59444bbe6f1b730a5366/280x425.jpg?fit=scale&background=000000,Northeast,,//specials-images.forbesimg.com/imageserve/591c59444bbe6f1b730a5366/416x416.jpg?background=000000&cropX1=406&cropX2=1184&cropY1=178&cropY2=957,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"[""Carolyn Rafaelian's fortune comes largely from her majority stake in spiritual bangle brand Alex and Ani, which she founded in 2004."", 'Alex and Ani, named after her two older daughters, has over 100 company-owned locations across North and South America. It also sells online. ', 'Granddaughter of Armenian immigrants, her father made American flag pins and costume jewelry in a Rhode Island factory where she now makes pieces.', 'Rafaelian has bought up more than 30 properties, most of which are in her native Rhode Island and include a castle and vineyard. ', 'She is an investor in Big3, a 3-on-3 basketball league made up primarily of former NBA players; it was cofounded by rapper and actor Ice Cube.']","[""Rafaelian's a big believer in the power of positive energy. She has a priest and shaman bless her inventory before it goes on sale."", ""Rafaelian owns Belcourt, a 56,000-square foot Gilded Age mansion in Newport, R.I. once inhabited by suffragist Alva Vanderbilt, which she's renovating as a museum.\r\n""]",False,,,,,,,,,,,,1000.0,,
2125,Billionaires,2019,3,alan-rydge,,2057,billionaires,1000.0,Media & Entertainment,0,,"{'name': 'Alan Rydge', 'uri': 'alan-rydge', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/416x416.jpg?background=000000&cropX1=0&cropX2=400&cropY1=0&cropY2=400'}",True,Alan Rydge,66.0,Australia,,Sydney,entertainment,['Media & Entertainment'],Australia,,1617670604636,21,,,,faris/5/2019/8935,2126,True,,,True,D,M,-552960000000.0,,Rydge,Alan,The World's Billionaires,,,1551826800000,False,False,,,http://specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/280x425.jpg?fit=scale&background=000000,,,https://specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/416x416.jpg?background=000000&cropX1=0&cropX2=400&cropY1=0&cropY2=400,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Alan Rydge is chairman and lead shareholder of cinema, hotel and ski-resort group Event Hospitality & Entertainment, formerly Amalgamated Holdings.', 'He inherited the Greater Union cinema chain after his father died in 1980. ', ""He's also chairman and the major shareholder of equities investment company Carlton Investments.""]",,False,,,,,,,,,,,,,,
2126,Billionaires,2019,3,evan-sharp,,2057,billionaires,1000.0,Technology,0,589.0,"{'name': 'Evan Sharp', 'uri': 'evan-sharp', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5a8ed37ea7ea431690141785/416x416.jpg?background=000000&cropX1=375&cropX2=1281&cropY1=114&cropY2=1020'}",True,Evan Sharp,36.0,United States,California,San Francisco,Pinterest,['Technology'],United States,,1556309447791,11,0.0,0.0,0.0,faris/5/2019/197728,2127,True,0.0,0.0,True,E,M,408672000000.0,225.0,Sharp,Evan,The World's Billionaires,,,1551744000000,False,False,,2124.0,http://specials-images.forbesimg.com/imageserve/5a8ed37ea7ea431690141785/280x425.jpg?fit=scale&background=000000,West,"San Francisco-Oakland-Fremont, CA",//specials-images.forbesimg.com/imageserve/5a8ed37ea7ea431690141785/416x416.jpg?background=000000&cropX1=375&cropX2=1281&cropY1=114&cropY2=1020,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Evan Sharp is cofounder and chief creative officer of visual bookmarking site Pinterest. ', ""Sharp met Ben Silbermann, Pinterest CEO and fellow cofounder, through a mutual friend while in Columbia University's architecture program. "", 'Each month, 175 million people use Pinterest to collect and post images related to fashion, travel, cooking and other interests. ', 'Pinterest raised $150 million in venture funding in June 2017, with investors valuing the company at $12.3 billion. ']","['Sharp was an avid ultimate frisbee player during his time at the University of Chicago. ', 'Over the years, Sharp has collected rocks, coins, pencils, stickers and, as an architecture student, images, renderings and photographs. ']",False,,,,,,,,,,,,,,
2127,Billionaires,2019,3,mikhail-shelkov,,2057,billionaires,1000.0,Metals & Mining,0,,"{'name': 'Mikhail Shelkov', 'uri': 'mikhail-shelkov', 'imageExists': False}",True,Mikhail Shelkov,50.0,Russia,,Moscow,titanium,['Metals & Mining'],Russia,,1586220955780,15,,,,faris/5/2019/206392,2128,False,,,True,D,M,-50198400000.0,,Shelkov,Mikhail,The World's Billionaires,,,1551826800000,False,False,,,,,,,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Mikhail Shelkov is the former head of the investment division of state-owned Rostec, which controlled military contractors in Russia.', ""Shelkov's former boss Sergey Chemezov, CEO of Rostec, is a member of Putin's inner circle, befriending Russia's president in Germany in the 1980s. "", 'From 2012 to 2014, Shelkov and partners bought a controlling stake in VSMPO-AVISMA Corporation from Rostec and Gazprombank.', ""VSMPO-AVISMA is the world's largest titanium producer for the aerospace industry, with such customers as Boeing, Airbus, Rolls-Royce and Embraer. \r\n""]",,False,,,,,,,,,,,,,,
2128,Billionaires,2019,3,shin-dong-joo,,2057,billionaires,1000.0,Fashion & Retail,0,35.0,"{'name': 'Shin Dong-joo', 'uri': 'shin-dong-joo', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5d247df834a5c400084aca0c/416x416.jpg?background=000000&cropX1=300&cropX2=1169&cropY1=182&cropY2=1050'}",True,Shin Dong-joo,65.0,Japan,,Tokyo,retail,['Fashion & Retail'],South Korea,Lotte Shopping,1562707678859,26,0.0,0.0,0.0,faris/5/2019/7913,2129,True,-100.0,-9.090909090909093,False,D,M,-502588800000.0,93.0,Shin,Dong-joo,The World's Billionaires,,"{'name': 'Lotte Shopping', 'uri': 'companies/lotte-shopping', 'government': False}",1551744000000,False,False,,1999.0,http://specials-images.forbesimg.com/imageserve/5d247df834a5c400084aca0c/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5d247df834a5c400084aca0c/416x416.jpg?background=000000&cropX1=300&cropX2=1169&cropY1=182&cropY2=1050,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"[""Shin Dong-joo is the eldest son of Shin Kyuk-Ho, who founded Lotte Group, South Korea's fifth largest conglomerate. "", ""Lotte Group is South Korea's largest retailer and has interests ranging from food and beverages to chemicals, construction and professional baseball. "", 'In early 2015 Shin Dong-joo was dismissed from his executive positions in the group after a bitter feud with his brother Dong-Bin. ', 'In February 2018 Dong-bin was sentenced to 30 months in prison surrounding a bribery case that involved former president Park Geun-hye who is now jail']","['Lotte started as a confectionery manufacturer in Japan in 1948 and expanded into South Korea in 1967. ', 'At the start of his career he worked for Mitsubishi in Japan in 1978.']",False,,,,,,,,,,,,,,
2129,Billionaires,2019,3,zakhar-smushkin,,2057,billionaires,1000.0,Diversified,0,,"{'name': 'Zakhar Smushkin', 'uri': 'zakhar-smushkin', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e779329d8e1ae0007b72f06/416x416.jpg?background=000000&cropX1=506&cropX2=3159&cropY1=0&cropY2=2651'}",True,Zakhar Smushkin,57.0,Russia,,Saint Petersburg,"pulp and paper, diversified",['Diversified'],Russia,,1586220868231,33,,,,faris/5/2019/212142,2130,False,,,True,N,M,-250560000000.0,,Smushkin,Zakhar,The World's Billionaires,,,1551826800000,False,False,,,http://specials-images.forbesimg.com/imageserve/5e779329d8e1ae0007b72f06/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5e779329d8e1ae0007b72f06/416x416.jpg?background=000000&cropX1=506&cropX2=3159&cropY1=0&cropY2=2651,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['In the early 1990s Zakhar Smuskhin and his business partner Boris Zingarevich were active in barter trading with Russian pulp and paper mills.', 'Later in the 1990s, during the privatization phase in Russia, they bought their first plant, the Kotlas pulp and paper mill.', ""The partners' Ilim Group formed a joint venture in 2007 with multinational firm International Paper; the venture operates in Russia as Ilim Group."", 'As part of the deal, International Paper purchased 50% of Ilim for approximately $650 million.', 'Smushkin also owns about 9,900 acres of land near Saint Petersburg.']","["" Russia's prime minister and former president, Dmitry Medvedev, worked as general counsel of Ilim Holding in the mid 1990s."", 'Smuskhin collects Russian paintings, particularly works by Mikhail Vrubel.']",False,,,,,,,,,,,,,,
