,name,year,month,uri,bio,rank,listUri,finalWorth,otherCompensation,countryRank,person,visible,personName,age,country,state,city,source,industries,countryOfCitizenship,timestamp,version,moneyRank,tvRadioRank,pressRank,webRank,socialRank,naturalId,position,imageExists,selfMade,gender,birthDate,countryId,lastName,firstName,listDescription,shortUri,galleryShortUri,listShortUri,date,wealthList,familyList,thumbnail,squareImage,bioSuppress,factivaHits,webHits,tvRadio,recentEarnings,recentSales,recentBudget,gdp,budget,assets,totalCompensation,salary,bonus,stockOptions,population,audienceWeb,audiencePrint,audienceTv,employees,following,category,change,changePercent,csfDisplayFields,suppressOnProfiles,organization,title,employment
143,Billionaires,2001,7,leonard-stern,"His real estate empire extends across Manhattan and New Jersey, but he's shrinking his other holdings: Stern sold the Village Voice and other publications two years ago; this year he sold his pet supply company.",194,billionaires,2400.0,,,"{'name': 'Leonard Stern', 'uri': 'leonard-stern', 'squareImage': '//specials-images.forbesimg.com/imageserve/5ba51c13a7ea434e4c695a28/416x416.jpg?background=000000&cropX1=192&cropX2=1728&cropY1=164&cropY2=1700'}",True,Leonard Stern,63.0,United States,New York,New York,,['Real Estate'],United States,1309538606918,1309538629108,,,,,0,faris/5/2001/5232,222,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwtDHs,http://onforb.es/1IR71XC,993960000000,False,False,http://specials-images.forbesimg.com/imageserve/5ba51c13a7ea434e4c695a28/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5ba51c13a7ea434e4c695a28/416x416.jpg?background=000000&cropX1=192&cropX2=1728&cropY1=164&cropY2=1700,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
144,Billionaires,2001,7,martin-olivier-bouygues,"The man: Last year Bouygues was a front-runner to win a license from the French government for new mobile phone technology known as 3G. But he balked at the $4 billion price. Now with 3G faltering, he&#39s looking pretty savvy. The fortune: The family's traditional construction businesses are still booming, with $11 billion in sales last year. But increasingly it&#39s Bouygues&#39 telecom unit -- with a 18% share of France&#39s current wireless market -- that&#39s getting all the attention. Passions: Bouygues showed a flair for pamphleteering during the French government&#39s 3G auction process, writing critical editorials in several newspapers.",198,billionaires,2300.0,,,"{'name': 'Martin &#38; Olivier Bouygues', 'uri': 'martin-olivier-bouygues', 'squareImage': '//specials-images.forbesimg.com/imageserve/5e75a1c710380d0006fba9c6/416x416.jpg?background=000000&cropX1=636&cropX2=2901&cropY1=289&cropY2=2555'}",True,Martin &#38; Olivier Bouygues,49.0,France,,Paris,,['Construction &#38; Engineering'],France,1309540286359,1309540300758,,,,,0,faris/5/2001/4418,225,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOU1nv,http://onforb.es/1IR71XC,993960000000,False,False,http://specials-images.forbesimg.com/imageserve/5e75a1c710380d0006fba9c6/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5e75a1c710380d0006fba9c6/416x416.jpg?background=000000&cropX1=636&cropX2=2901&cropY1=289&cropY2=2555,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
145,Billionaires,2001,7,gordon-getty,"Son of oil tycoon J. Paul Getty, but left family business to study music, write operas. Last year, Getty publically acknowledged he had three children with a Los Angeles mistress.",198,billionaires,2300.0,0.0,90.0,"{'name': 'Gordon Getty', 'uri': 'gordon-getty', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5ba67f0d4bbe6f79516f6c24/416x416.jpg?background=000000&cropX1=504&cropX2=1789&cropY1=108&cropY2=1394'}",True,Gordon Getty,65.0,United States,California,San Francisco,,['Energy'],United States,1337117180218,1337117217338,0.0,0.0,0.0,0.0,0,faris/5/2001/7000,228,True,False,M,-1137092400000.0,225.0,Getty,Gordon,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwwC2x,http://onforb.es/1IR71XC,993960000000,False,False,http://specials-images.forbesimg.com/imageserve/5ba67f0d4bbe6f79516f6c24/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5ba67f0d4bbe6f79516f6c24/416x416.jpg?background=000000&cropX1=504&cropX2=1789&cropY1=108&cropY2=1394,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,Billionaires,2001,7,terry-gou,"Also known as Kuo Tai Ming, he is as secretive as his PC and circuit board maker Hon Hai Precision Industry is successful. An early investor in China, Hon Hai reportedly derives of its 60% of its $2.9 billion in revenues from its mainland operations; profits last year were $310 million. He is reportedly looking to invest some $90 million in the optical electronic and communication sector.",198,billionaires,2300.0,,,"{'name': 'Terry Gou', 'uri': 'terry-gou', 'squareImage': 'https://specials-images.forbesimg.com/imageserve/62680710a5f2dc4dd7109d4b/416x416.jpg?background=000000&cropX1=1329&cropX2=1978&cropY1=353&cropY2=1003'}",True,Terry Gou,0.0,Taiwan,,Taipei,,,Taiwan,1309538839114,1309538857202,,,,,0,faris/5/2001/1235,229,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOTD8q,http://onforb.es/1IR71XC,993960000000,False,False,http://specials-images.forbesimg.com/imageserve/62680710a5f2dc4dd7109d4b/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/62680710a5f2dc4dd7109d4b/416x416.jpg?background=000000&cropX1=1329&cropX2=1978&cropY1=353&cropY2=1003,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
147,Billionaires,2001,7,ray-lee-hunt,"The son of legendary wildcatter H.L. Hunt lost ground when his $940 million bid for Calgary-based Berkely Petroleum was rejected. While Middle East politics continue to rattle his long-delayed pipeline project in Yemen, Hunt Oil recently signed exclusive rights to drill in offshore area of Togo.",198,billionaires,2300.0,,,"{'name': 'Ray Lee Hunt', 'uri': 'ray-lee-hunt', 'squareImage': '//specials-images.forbesimg.com/imageserve/5d8a942e6de3150009a501d4/416x416.jpg?background=000000&cropX1=56&cropX2=3199&cropY1=63&cropY2=3204'}",True,Ray Lee Hunt,58.0,United States,Texas,Dallas,,['Oil'],United States,1309539824535,1309539862836,,,,,0,faris/5/2001/5621,230,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOTKAJ,http://onforb.es/1IR71XC,993960000000,False,False,http://specials-images.forbesimg.com/imageserve/5d8a942e6de3150009a501d4/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5d8a942e6de3150009a501d4/416x416.jpg?background=000000&cropX1=56&cropX2=3199&cropY1=63&cropY2=3204,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
148,Billionaires,2001,7,george-kaiser,"Higher gas prices put a spark into his Kaiser Francis Oil Co., but a 75% stake in Oklahoma-based BOK Financial is where the real money is. Kaiser is a founder and supporter of the Tulsa Community Foundation.",198,billionaires,2300.0,,,"{'name': 'George Kaiser', 'uri': 'george-kaiser', 'squareImage': '//specials-images.forbesimg.com/imageserve/5ba439ef31358e5690cd9d73/416x416.jpg?background=000000&cropX1=2031&cropX2=5125&cropY1=15&cropY2=3107'}",True,George Kaiser,58.0,United States,Oklahoma,Tulsa,,['Oil'],United States,1309539780686,1309539820956,,,,,0,faris/5/2001/5819,231,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwsWxT,http://onforb.es/1IR71XC,993960000000,False,False,http://specials-images.forbesimg.com/imageserve/5ba439ef31358e5690cd9d73/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5ba439ef31358e5690cd9d73/416x416.jpg?background=000000&cropX1=2031&cropX2=5125&cropY1=15&cropY2=3107,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
149,Billionaires,2001,7,ralph-lauren,"Launched Polo in 1967 with $50,000, transformed men's clothing line into brand behemoth: Sells clothes for women and children, as well as fragrances, linens, paint and accessories. Collects antique cars and motorcycles; owns homes in New York, Colorado and Jamaica.",198,billionaires,2300.0,,,"{'name': 'Ralph Lauren', 'uri': 'ralph-lauren', 'squareImage': 'https://specials-images.forbesimg.com/imageserve/5f4d624c9203e6bccfc46e87/416x416.jpg?background=000000&cropX1=1084&cropX2=2223&cropY1=371&cropY2=1511'}",True,Ralph Lauren,61.0,United States,New York,New York,,['Manufacturing'],United States,1309539874576,1309539899686,,,,,0,faris/5/2001/5198,232,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwtuDV,http://onforb.es/1IR71XC,993960000000,False,False,http://specials-images.forbesimg.com/imageserve/5f4d624c9203e6bccfc46e87/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/5f4d624c9203e6bccfc46e87/416x416.jpg?background=000000&cropX1=1084&cropX2=2223&cropY1=371&cropY2=1511,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
150,Billionaires,2001,7,henry-samueli,He cofounded chipmaker Broadcom with fellow UCLA engineer Henry Nicholas; the company predicts that sluggish sales will improve this fall.,198,billionaires,2300.0,,,"{'name': 'Henry Samueli', 'uri': 'henry-samueli', 'squareImage': '//specials-images.forbesimg.com/imageserve/5d8aa0fd6de3150009a5030b/416x416.jpg?background=000000&cropX1=376&cropX2=1438&cropY1=38&cropY2=1100'}",True,Henry Samueli,46.0,United States,California,Newport Beach,,,United States,1309542815138,1309542846472,,,,,0,faris/5/2001/6745,233,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwv2h7,http://onforb.es/1IR71XC,993960000000,False,False,http://specials-images.forbesimg.com/imageserve/5d8aa0fd6de3150009a5030b/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5d8aa0fd6de3150009a5030b/416x416.jpg?background=000000&cropX1=376&cropX2=1438&cropY1=38&cropY2=1100,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
151,Billionaires,2001,7,richard-schulze,"The Best Buy electronics chain founder, whose first stores were called Sound of Music, is returning to his roots in a way: His company recently completed the purchase of the Musicland Group record store chain.",198,billionaires,2300.0,,,"{'name': 'Richard Schulze', 'uri': 'richard-schulze', 'squareImage': '//specials-images.forbesimg.com/imageserve/1423046948c12a11b7b90939845786aa/416x416.jpg?background=000000&cropX1=101&cropX2=1176&cropY1=52&cropY2=1127'}",True,Richard Schulze,60.0,United States,Minnesota,Edina,,['Retail'],United States,1309540137942,1309540161420,,,,,0,faris/5/2001/6726,234,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwul7F,http://onforb.es/1IR71XC,993960000000,False,False,http://specials-images.forbesimg.com/imageserve/1423046948c12a11b7b90939845786aa/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/1423046948c12a11b7b90939845786aa/416x416.jpg?background=000000&cropX1=101&cropX2=1176&cropY1=52&cropY2=1127,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
152,Billionaires,2001,7,jean-claude-decaux,"Decaux founded an outdoor advertising company in 1964. With the help of two of his sons, who are now co-chief executives, Decaux has built J.C. Decaux into the third-largest outdoor advertising company in the world. The group is renowned for its arty billboards and fun new public toilet booths. The family was expected to sell almost 20% of the company in a public offering in June. Its remaining stake is still more than 70%.",209,billionaires,2200.0,,,"{'name': 'Jean-Claude Decaux & family', 'uri': 'jean-claude-decaux'}",True,Jean-Claude Decaux & family,63.0,France,,,,,France,1309540034833,1309540052740,,,,,0,faris/5/2001/7138,235,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOTCkX,http://onforb.es/1IR71XC,993960000000,False,False,http://specials-images.forbesimg.com/imageserve/56c7b3a7e4b062f6b59a23a8/280x425.jpg?fit=scale&background=000000,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
153,Billionaires,2001,7,david-duffield,"Founded software maker PeopleSoft in 1987 with $2 million nest egg; took public in 1992. Reduced role in company following 1999 stock slump; now concentrates on philanthropy, especially animal welfare.",209,billionaires,2200.0,,,"{'name': 'David Duffield', 'uri': 'david-duffield', 'squareImage': 'https://specials-images.forbesimg.com/imageserve/ed18bc09e156f93af21f12d3b3bc2ff2/416x416.jpg?background=000000&cropX1=110&cropX2=646&cropY1=168&cropY2=705'}",True,David Duffield,60.0,United States,Nevada,Lake Tahoe,,['Software'],United States,1309543217083,1309543249065,,,,,0,faris/5/2001/5651,236,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwteok,http://onforb.es/1IR71XC,993960000000,False,False,http://specials-images.forbesimg.com/imageserve/ed18bc09e156f93af21f12d3b3bc2ff2/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/ed18bc09e156f93af21f12d3b3bc2ff2/416x416.jpg?background=000000&cropX1=110&cropX2=646&cropY1=168&cropY2=705,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
154,Billionaires,2001,7,h-wayne-huizenga,"World's largest car retailer focuses solely on new cars, using fixed, ""no-haggle"" prices. The college dropout dismantled sports empire: sold Florida Marlins 1997, sold Florida Panthers 2001. Still owns Miami Dolphins.",209,billionaires,2200.0,0.0,98.0,"{'name': 'H. Wayne Huizenga', 'uri': 'h-wayne-huizenga', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/56d0d4f7e4b0c144a7f65d48/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=18&cropY2=762'}",True,H. Wayne Huizenga,62.0,United States,Florida,Fort Lauderdale,,['Investments'],United States,1337117236718,1337117287275,0.0,0.0,0.0,0.0,0,faris/5/2001/5877,237,True,False,M,-1010084400000.0,225.0,Huizenga,H. Wayne,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwvbBg,http://onforb.es/1IR71XC,993960000000,False,False,http://specials-images.forbesimg.com/imageserve/56d0d4f7e4b0c144a7f65d48/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/56d0d4f7e4b0c144a7f65d48/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=18&cropY2=762,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,Billionaires,2001,7,martha-ingram,"Ingram inherited Ingram Industries conglomerate, with interests in books, insurance and barges, from her late husband. Under her watch Ingram Micro became a fixture in the PC business.",209,billionaires,2200.0,0.0,98.0,"{'name': 'Martha Ingram & family', 'uri': 'martha-ingram', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5ba50d1fa7ea434e4c6957dc/416x416.jpg?background=000000&cropX1=15&cropX2=1515&cropY1=5&cropY2=1507'}",True,Martha Ingram & family,65.0,United States,Tennessee,Nashville,,['Media'],United States,1337117319953,1337117370672,0.0,0.0,0.0,0.0,0,faris/5/2001/5872,238,True,False,M,-1084564800000.0,225.0,Ingram,Martha,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1BOTLVB,http://onforb.es/1IR71XC,993960000000,False,False,http://specials-images.forbesimg.com/imageserve/5ba50d1fa7ea434e4c6957dc/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5ba50d1fa7ea434e4c6957dc/416x416.jpg?background=000000&cropX1=15&cropX2=1515&cropY1=5&cropY2=1507,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,Billionaires,2001,7,barbara-piasecka-johnson,"Polish immigrant, worked as maid to Johnson &#38; Johnson founder John Seward Johnson, then became his wife. Inherited large stake in Johnson &#38; Johnson upon his death in 1983.",209,billionaires,2200.0,,,"{'name': 'Barbara Piasecka Johnson', 'uri': 'barbara-piasecka-johnson'}",True,Barbara Piasecka Johnson,64.0,United States,New Jersey,Princeton,,['Manufacturing'],United States,1309542132749,1309542153662,,,,,0,faris/5/2001/5225,239,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/SkcvFJ,http://onforb.es/1IR71XC,993960000000,False,False,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
157,Billionaires,2001,7,james-kim,"The Korean immigrant founded Amkor in 1968 as a marketing arm for father's chipmaker: He bought out his father's company after 1990s Asian collapse. Kim also owns majority stake in  Electronics Boutique, a retailer started by wife, Agnes, as a mall stand.",209,billionaires,2200.0,0.0,98.0,"{'name': 'James Kim & family', 'uri': 'james-kim', 'imageExists': True}",True,James Kim & family,65.0,United States,Pennsylvania,Bryn Mawr,,['Technology'],United States,1337117274359,1337117312798,0.0,0.0,0.0,0.0,0,faris/5/2001/6926,240,True,False,M,-1072378800000.0,225.0,Kim,James,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/Skfyxx,http://onforb.es/1IR71XC,993960000000,False,False,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,Billionaires,2001,7,nancy-walton-laurie,"Active horse breeder inherited shares in Wal-Mart from father James ""Bud"" Walton. Owns pro hockey's St. Louis Blues.",209,billionaires,2200.0,,,"{'name': 'Nancy Walton Laurie', 'uri': 'nancy-walton-laurie', 'squareImage': '//specials-images.forbesimg.com/imageserve/55fa16f3e4b0ffa7afe4ad04/416x416.jpg?background=000000&cropX1=98&cropX2=649&cropY1=58&cropY2=609'}",True,Nancy Walton Laurie,49.0,United States,Missouri,Columbia,,['Retail'],United States,1309538868173,1309538903541,,,,,0,faris/5/2001/5924,241,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwtzrf,http://onforb.es/1IR71XC,993960000000,False,False,http://specials-images.forbesimg.com/imageserve/55fa16f3e4b0ffa7afe4ad04/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/55fa16f3e4b0ffa7afe4ad04/416x416.jpg?background=000000&cropX1=98&cropX2=649&cropY1=58&cropY2=609,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
159,Billionaires,2001,7,frank-lowy,"The shopping mall king celebrated 40 years in the business in May with his Westfield Group. Earlier this year, Westfield America agreed to lease the retail portion of New York City's World Trade Center for $420 million.",209,billionaires,2200.0,,,"{'name': 'Frank Lowy & family', 'uri': 'frank-lowy', 'squareImage': '//specials-images.forbesimg.com/imageserve/5e73f5382a573300068fc875/416x416.jpg?background=000000&cropX1=0&cropX2=3271&cropY1=6&cropY2=3280'}",True,Frank Lowy & family,70.0,Australia,,Sydney,,['Real Estate'],Australia,1309540697900,1309540718552,,,,,0,faris/5/2001/4915,242,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwtm7A,http://onforb.es/1IR71XC,993960000000,False,False,http://specials-images.forbesimg.com/imageserve/5e73f5382a573300068fc875/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5e73f5382a573300068fc875/416x416.jpg?background=000000&cropX1=0&cropX2=3271&cropY1=6&cropY2=3280,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
160,Billionaires,2001,7,shiv-nadar,"Self-made infotech pioneer, Nadar's HCL group was a garage startup 25 years ago. Now it is India's biggest PC maker and provider of computer training. He is concentrating on selling high-end software and network services to the world.",209,billionaires,2200.0,,,"{'name': 'Shiv Nadar', 'uri': 'shiv-nadar', 'squareImage': 'https://specials-images.forbesimg.com/imageserve/605e2b0c7cd0a7025abd3e15/416x416.jpg?background=000000&cropX1=0&cropX2=1080&cropY1=0&cropY2=1080'}",True,Shiv Nadar,55.0,India,,New Delhi,,,India,1309543105238,1309543121090,,,,,0,faris/5/2001/4855,244,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwspMm,http://onforb.es/1IR71XC,993960000000,False,False,http://specials-images.forbesimg.com/imageserve/605e2b0c7cd0a7025abd3e15/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/605e2b0c7cd0a7025abd3e15/416x416.jpg?background=000000&cropX1=0&cropX2=1080&cropY1=0&cropY2=1080,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
161,Billionaires,2001,7,bernard-barry-sherman,"This drug czar owns generic drug-makers Apotex, Cangene and 41% of Barr Laboratories, which hopes to have a generic Prozac on the market by August. Fearlessly challenges big pharmaceutical companies on drug patents. Donates 20% of Apotex earnings to charity.",209,billionaires,2200.0,,,"{'name': 'Bernard (Barry) Sherman', 'uri': 'bernard-barry-sherman'}",True,Bernard (Barry) Sherman,59.0,Canada,,Toronto,,['Pharmaceuticals'],Canada,1309541591258,1309541602953,,,,,0,faris/5/2001/4335,245,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwtRyp,http://onforb.es/1IR71XC,993960000000,False,False,http://specials-images.forbesimg.com/imageserve/6aa2d4bd083b5b9d7b46346ed6971341/280x425.jpg?fit=scale&background=000000,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
162,Billionaires,2001,7,thomas-siebel,"Left Oracle 1990, started Siebel Systems: application software for customer service, marketing and sales. Currently integrating customer relationship management software with IBM products.",209,billionaires,2200.0,,,"{'name': 'Thomas Siebel', 'uri': 'thomas-siebel', 'squareImage': '//specials-images.forbesimg.com/imageserve/5d8afefa18444200084e73b7/416x416.jpg?background=000000&cropX1=691&cropX2=3487&cropY1=370&cropY2=3168'}",True,Thomas Siebel,48.0,United States,California,San Mateo,,['Software'],United States,1309539669417,1309539684363,,,,,0,faris/5/2001/6737,246,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOUrdp,http://onforb.es/1IR71XC,993960000000,False,False,http://specials-images.forbesimg.com/imageserve/5d8afefa18444200084e73b7/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5d8afefa18444200084e73b7/416x416.jpg?background=000000&cropX1=691&cropX2=3487&cropY1=370&cropY2=3168,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
163,Billionaires,2001,7,sulaiman-al-rajhi,"The man: Chairman and managing director of Al Rajhi Banking &#38; Investment Corp., which operates under Islamic principles, paying no interest on deposits. The fortune: One of four brothers, he has the most active role in the banking empire and the biggest personal stake at 23%. Other holdings with family include country's biggest poultry farm, a building-materials business and real estate. He reportedly has at least 23 children. Passions: Farming.",222,billionaires,2100.0,,,"{'name': 'Sulaiman Al Rajhi', 'uri': 'sulaiman-al-rajhi'}",True,Sulaiman Al Rajhi,81.0,Saudi Arabia,,Jeddah,,['Finance'],Saudi Arabia,1309540210684,1309540227507,,,,,0,faris/5/2001/4532,248,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOUu90,http://onforb.es/1IR71XC,993960000000,False,False,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
164,Billionaires,2001,7,john-dorrance-iii,"Grandson of John Dorrance, the founder of Campbell Soup and the inventor of condensed soup. He became an Irish citizen in 1994 under a controversial Irish passport-for-investment scheme.  His siblings and fellow heirs to the fortune are still U.S. citizens.",222,billionaires,2100.0,,,"{'name': 'John Dorrance', 'uri': 'john-dorrance-iii', 'squareImage': '//specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/416x416.jpg?background=000000&cropX1=0&cropX2=400&cropY1=0&cropY2=400'}",True,John Dorrance,57.0,Ireland,,,,['Food'],Ireland,1309541136906,1309541157966,,,,,0,faris/5/2001/5236,249,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwuM1K,http://onforb.es/1IR71XC,993960000000,False,False,http://specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/416x416.jpg?background=000000&cropX1=0&cropX2=400&cropY1=0&cropY2=400,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
165,Billionaires,2001,7,charles-b-johnson,"With half brother Rupert Johnson Jr., runs Franklin Resources, one of the 10 largest money managers in the U.S. Two of his sons serve in executive positions.",222,billionaires,2100.0,,,"{'name': 'Charles Johnson', 'uri': 'charles-b-johnson', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/5d8a9df322254b0008e1617b/416x416.jpg?background=000000&cropX1=227&cropX2=1037&cropY1=290&cropY2=1100'}",True,Charles Johnson,68.0,United States,California,San Mateo,,['Finance'],United States,1309538769451,1309538795852,,,,,0,faris/5/2001/5325,251,False,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOTHoy,http://onforb.es/1IR71XC,993960000000,False,False,http://specials-images.forbesimg.com/imageserve/5d8a9df322254b0008e1617b/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5d8a9df322254b0008e1617b/416x416.jpg?background=000000&cropX1=227&cropX2=1037&cropY1=290&cropY2=1100,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
166,Billionaires,2001,7,sergio-mantegazza,"Sergio's father, Antonio, founded the Globus &#38; Cosmos tour company in 1928 with a rowboat he used to paddle tourists around Lake Lugano. The company, run by Sergio (president) and his sons, Paolo and Fabio (in charge of U.S. and U.K. operations, respectively), now boasts its own fleet of airplanes and portfolio of exotic guided tours around the world. Estimated 2000 sales were $2.5 billion.",222,billionaires,2100.0,,,"{'name': 'Sergio Mantegazza', 'uri': 'sergio-mantegazza', 'squareImage': '//specials-images.forbesimg.com/imageserve/5c72388a31358e35dd26ffe8/416x416.jpg?background=000000&cropX1=122&cropX2=973&cropY1=61&cropY2=912'}",True,Sergio Mantegazza,73.0,Switzerland,,Lugano,,,Switzerland,1309542920987,1309542938751,,,,,0,faris/5/2001/4246,253,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwuqrY,http://onforb.es/1IR71XC,993960000000,False,False,http://specials-images.forbesimg.com/imageserve/5c72388a31358e35dd26ffe8/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5c72388a31358e35dd26ffe8/416x416.jpg?background=000000&cropX1=122&cropX2=973&cropY1=61&cropY2=912,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
