,name,year,month,uri,bio,rank,listUri,finalWorth,category,otherCompensation,countryRank,person,visible,personName,age,country,state,city,source,industries,countryOfCitizenship,organization,timestamp,version,moneyRank,tvRadioRank,pressRank,webRank,socialRank,naturalId,position,imageExists,change,changePercent,selfMade,status,gender,birthDate,countryId,lastName,firstName,listDescription,title,employment,shortUri,galleryShortUri,listShortUri,date,wealthList,familyList,thumbnail,squareImage,bioSuppress,previousRank,csfDisplayFields,suppressOnProfiles,numberOfSiblings,numberOfSiblingsEst,residenceStateRegion,residenceMsa,selfMadeRank,investments,premiumProfile,portraitImage,landscapeImage,embargo,notableDeal,parentListUri
1335,Billionaires,2014,3,samih-sawiris,"Samih Sawiris is the youngest son of Egyptian construction magnate Onsi Sawiris. Samih's massive development of the Swiss Alpine town of Andermatt, now in its eighth year, became a drain on the balance sheet of his company, Orascom Development. In March 2013 the company decided to spin off the project into a separate entity owned 49% by Orascom Development. Sawiris converted personal loans to Orascom Development into a 51% equity stake in Andermatt. Still, the company, which operates resorts in Egypt, remains hard hit by the country's instability, with revenues declining more than 10% in the first half of last year. Sawiris owns nearly 10% of construction giant, OCI N.V., which was founded by his father, Onsi, and is now run by his brother Nassef. Onsi, Nassef and brother Naguib are all billionaires.",1284,billionaires,1300.0,Service,0,8.0,"{'name': 'Samih Sawiris', 'uri': 'samih-sawiris', 'imageExists': True}",True,Samih Sawiris,57.0,Egypt,,Cairo,"real estate, hotels",['Service'],Egypt,,1491346969204,3,0.0,,0.0,,0.0,faris/5/2014/7719,1336,True,,,False,R,M,-410209200000.0,208.0,Sawiris,Samih,The World's Billionaires,,,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1393822800000,False,False,http://specials-images.forbesimg.com/imageserve/84717088eacfcaab658769a1eb47d992/280x425.jpg?fit=scale&background=000000,,False,,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,,
1336,Billionaires,2014,3,shaul-shani,"Israeli investor Shaul Shani announced in January 2014 that he would buy 90% of communications equipment maker ECI Telecom from publicly-traded  London-based private equity firm Ashmore Investment Management. He and Ashmore originally took over ECI in 2007 in a deal that valued the group at more than $1 billion, more than five times its current value of just over $200 million. Shani helped found his first tech company, Oshap Technologies, in 1982. He later helped start Technomatix and Sapiens. All three went public on the Nasdaq and were eventually sold to strategic buyers. Shani was also a lead investor in Precise Software, DSP Group and others. In 1999 he founded Global Village Teleco in Brazil; it went public in 2007 and was sold to Vivendi in 2009 for $4.5 billion.",1284,billionaires,1300.0,Telecom,0,14.0,"{'name': 'Shaul Shani', 'uri': 'shaul-shani', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/5c70c53fa7ea431000433e99/416x416.jpg?background=000000&cropX1=0&cropX2=600&cropY1=24&cropY2=624'}",True,Shaul Shani,59.0,Israel,,Petah Tikva,technology,['Telecom'],Israel,,1491251564518,6,0.0,,0.0,,0.0,faris/5/2014/13393,1337,False,0.0,0.0,True,E,M,-473367600000.0,211.0,Shani,Shaul,The World's Billionaires,,,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1393822800000,False,False,http://specials-images.forbesimg.com/imageserve/5c70c53fa7ea431000433e99/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5c70c53fa7ea431000433e99/416x416.jpg?background=000000&cropX1=0&cropX2=600&cropY1=24&cropY2=624,False,1107.0,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,,
1337,Billionaires,2014,3,charles-simonyi,"Charles Simonyi has always been interested in pushing new frontiers, first in software and then in outer space. Microsoft employee No. 40, he built the Office software that is still a workspace staple, then left the company in 2002 to fulfill his boyhood desire to become an astronaut. He had dreamed of visiting space since his he was a child in Hungary, where he received a book called ""Battle for Speed,"" about the Space Race. He later won the title of Hungary's Jr. Astronaut at age 13. He came to the U.S. five years later. He finally went to space in 2007, making his first of two visits to the International Space Station. ""I knew that that would be magic, and it was beyond my wildest dreams,"" he has said. He reportedly dated Martha Stewart for years. Stewart picked out what he ate aboard the station (duck-beast confit and semolina cake with dried apricots was one meal). His terrestrial passions include collecting works by modern artist Roy Lichtenstein. Simonyi returns to the Billionaires list this year because of a surge in Microsoft stock over the past year.",1284,billionaires,1300.0,Technology,0,416.0,"{'name': 'Charles Simonyi', 'uri': 'charles-simonyi', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5d8af04618444200084e7329/416x416.jpg?background=000000&cropX1=247&cropX2=1846&cropY1=21&cropY2=1620'}",True,Charles Simonyi,66.0,United States,Washington,Medina,Microsoft,['Technology'],United States,,1425251522645,33,0.0,,0.0,,0.0,faris/5/2014/6883,1338,True,,,True,R,M,-694292400000.0,225.0,Simonyi,Charles,The World's Billionaires,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOV5HK,http://onforb.es/1IR71XC,1393822800000,False,False,http://specials-images.forbesimg.com/imageserve/5d8af04618444200084e7329/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5d8af04618444200084e7329/416x416.jpg?background=000000&cropX1=247&cropX2=1846&cropY1=21&cropY2=1620,False,,,,,,,,,,,,,,,
1338,Billionaires,2014,3,peter-sperling,"Peter Sperling owes his fortune to the troubled Apollo Group, which runs the for-profit University of Phoenix. The company has seen matriculation drop by 15% for new enrollments this past year. In October 2013 Apollo announced it would cut 500 jobs in addition to the 1,000 employees it was already laying off. It faces challenges from traditional schools, rising default rates on college loans, and increasing regulatory oversight. Peter's father, John Sperling, founded the University of Phoenix in 1973 after teaching at San Jose State. Peter joined the company in 1983.",1284,billionaires,1300.0,Service & Retail,0,416.0,"{'name': 'Peter Sperling', 'uri': 'peter-sperling', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/91f3da758eeea38c95c76fe1260352d0/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=0&cropY2=744'}",True,Peter Sperling,54.0,United States,Arizona,Phoenix,education,['Service'],United States,,1491252354893,5,0.0,,0.0,,0.0,faris/5/2014/6728,1339,True,150.0,13.043478260869563,False,U,M,-319057200000.0,225.0,Sperling,Peter,The World's Billionaires,,,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1393822800000,False,False,http://specials-images.forbesimg.com/imageserve/91f3da758eeea38c95c76fe1260352d0/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/91f3da758eeea38c95c76fe1260352d0/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=0&cropY2=744,False,1250.0,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,West,"Phoenix, AZ",,,,,,,,
1339,Billionaires,2014,3,edward-stack,"Edward Stack is the CEO and largest shareholder of Dick's Sporting Goods, the retailer his father, Dick, started in 1948. Dick had been working at an Army surplus store but quit after his boss told him he didn't have a clue what products would be needed to start a fishing tackle section. With $300 from his grandmother, he founded Dick's Sporting Goods. Edward bought the company from his father when it only had two stores in upstate New York and took it public in 2002. The stock has quadrupled the IPO, and Dick's now has over 500 locations all over the country. Dick's made headlines when it stopped selling high-powered rifles after the 2012 Sandy Hook Elementary School shooting, but its new offshoot company Field & Stream reportedly started selling those same guns in 2013.",1284,billionaires,1300.0,Fashion & Retail,0,416.0,"{'name': 'Edward Stack', 'uri': 'edward-stack', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/58c1999531358e1a35acb543/416x416.jpg?background=000000&cropX1=155&cropX2=575&cropY1=32&cropY2=453'}",True,Edward Stack,59.0,United States,Pennsylvania,Sewickley,Dick's Sporting Goods,['Fashion & Retail'],United States,Dick's Sporting Goods,1491252583621,8,0.0,,0.0,,0.0,faris/5/2014/8519,1340,True,200.0,18.181818181818187,True,U,M,-473799600000.0,225.0,Stack,Edward,The World's Billionaires,Entrepreneur,"{'name': ""Dick's Sporting Goods"", 'uri': 'companies/dicks-sporting-goods', 'title': 'Chairman and CEO', 'totalEarningEst': False, 'salaryEst': False, 'government': False}",http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1393822800000,False,False,http://specials-images.forbesimg.com/imageserve/58c1999531358e1a35acb543/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/58c1999531358e1a35acb543/416x416.jpg?background=000000&cropX1=155&cropX2=575&cropY1=32&cropY2=453,False,1268.0,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,Northeast,"Pittsburgh, PA",,,,,,,,
1340,Billionaires,2014,3,frank-stronach,"Frank Stronach's foray into Austrian politics was short-lived. Sixteen months after he founded Austrian political party ""Team Stronach"" in September 2012 on a platform advocating that the country depart the Eurozone, he announced he would be stepping down from politics. It's been a rough year for the party, which has been damaged by infighting and garnered only 6% support in the September 2013 national elections. Stronach spent $30 million on the elections, according to reports, and posed without his shirt in a bizarre publicity stunt. ""I have never regretted it,"" Reuters reported him saying at a press conference. ""I am who I am."" Raised in Austria during Nazi rule, he apprenticed at a tool-and-die maker before emigrating to Canada and founding the precursor for his company, auto parts supplier Magna International, in 1957. Today the company is one of the largest parts suppliers in the world, with nearly $30 billion in sales. Stronach divested himself of all his equity in Magna International in 2012 and 2013. He is the owner of several horse racing tracks (including Santa Anita near Los Angeles) and he breeds race horses.",1284,billionaires,1300.0,Automotive,0,28.0,"{'name': 'Frank Stronach', 'uri': 'frank-stronach', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5a7ba8634bbe6f2652f4f2f0/416x416.jpg?background=000000&cropX1=484&cropX2=2866&cropY1=6&cropY2=2389'}",True,Frank Stronach,81.0,Canada,,Aurora,auto parts,['Automotive'],Canada,Magna International,1491252275202,17,0.0,,0.0,,0.0,faris/5/2014/4596,1341,True,100.0,8.333333333333329,True,U,M,-1177704000000.0,223.0,Stronach,Frank,The World's Billionaires,Founder,"{'name': 'Magna International', 'uri': 'companies/magna-international', 'title': 'Founder', 'totalEarningEst': False, 'salaryEst': False, 'government': False}",http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1393822800000,False,False,http://specials-images.forbesimg.com/imageserve/5a7ba8634bbe6f2652f4f2f0/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5a7ba8634bbe6f2652f4f2f0/416x416.jpg?background=000000&cropX1=484&cropX2=2866&cropY1=6&cropY2=2389,False,1175.0,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,,
1341,Billionaires,2014,3,sun-pingfan,"Sun Pingfan chairs Ningbo Cixing, one of Asia's largest makers of computerized sewing machines. He debuts on this year's list after the company's Shenzhen-traded shares rose by two-thirds in the past year.",1284,billionaires,1300.0,Manufacturing,0,99.0,"{'name': 'Sun Pingfan & family', 'uri': 'sun-pingfan', 'imageExists': True}",True,Sun Pingfan & family,44.0,China,,Ningbo,knitting machines,['Manufacturing'],China,,1491347368151,3,0.0,,0.0,,0.0,faris/5/2014/192664,1342,True,,,True,N,M,-6638400000.0,99.0,Sun,Pingfan,The World's Billionaires,,,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1393822800000,False,False,,,False,,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,,
1342,Billionaires,2014,3,alain-taravella,"Alain Taravella is chairman and CEO of Altarea Cogedim, France's third-largest retail property firm. He co-founded the firm as Altarea SA in 1994. Today the company has a $3.5 billion porfolio of shopping centers in France, Italy and Spain. Taravella took his firm public in 2004 and three years later acquired Cogedim to  formed Altarea Cogedim Group, with a presence in residential, commercial and enterprise property development markets",1284,billionaires,1300.0,Real Estate,0,33.0,"{'name': 'Alain Taravella', 'uri': 'alain-taravella', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5c6f8e3ca7ea431000432050/416x416.jpg?background=000000&cropX1=20&cropX2=1216&cropY1=194&cropY2=1390'}",True,Alain Taravella,66.0,France,,Paris,real estate,['Real Estate'],France,,1491252296466,15,0.0,,0.0,,0.0,faris/5/2014/14591,1343,True,300.0,30.0,True,U,M,-694292400000.0,123.0,Taravella,Alain,The World's Billionaires,,,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1393822800000,False,False,http://specials-images.forbesimg.com/imageserve/5c6f8e3ca7ea431000432050/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5c6f8e3ca7ea431000432050/416x416.jpg?background=000000&cropX1=20&cropX2=1216&cropY1=194&cropY2=1390,False,1342.0,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,,
1343,Billionaires,2014,3,mustafa-latif-topbas,"Most of Mustafa Latif Topbas's fortune is in BIM, Turkey's largest discount retailer, which he runs. His net worth fell by half a billion dollars this past year as BIM lost more than 15% of its value in 2013. He also owns shares of the family textile business and he has partnerships with companies including Ak Food and Link Food which belong to the billionaire Ulker Family, who own Yildiz Holding, Turkey's largest food producer. He doesn't speak to the press.",1284,billionaires,1300.0,Fashion & Retail,0,18.0,"{'name': 'Mustafa Latif Topbas', 'uri': 'mustafa-latif-topbas', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/58b74d7131358e1a35ac50b5/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=2&cropY2=746'}",True,Mustafa Latif Topbas,69.0,Turkey,,&#304;stanbul,"food manufacturing, retail",['Fashion & Retail'],Turkey,,1491252887090,9,0.0,,0.0,,0.0,faris/5/2014/12221,1344,False,-400.0,-23.529411764705884,True,D,M,-813700800000.0,220.0,Topbas,Mustafa Latif,The World's Billionaires,,,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1393822800000,False,False,http://specials-images.forbesimg.com/imageserve/58b74d7131358e1a35ac50b5/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/58b74d7131358e1a35ac50b5/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=2&cropY2=746,False,882.0,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,,
1344,Billionaires,2014,3,kenny-troutt,"Kenny Troutt began his career selling life insurance and used the funds to pay for his tuition at Southern Illinois University. A bartender's son, he founded a long distance phone company, Excel Communications, in 1988 and took it public in 1996. He merged it two years later with Teleglobe in a $3.5 billion deal, and reinvested the profits in stocks, bonds and horses. He sponsors his two sons' nationally competitive youth basketball teams, which integrate disadvantaged families with middle- and upper-class ones. He also enjoys horse racing and owns Winstar Farm, in Versailles, KY. He ranks 25th on the Center for Responsive Politics' list of top individual political contributors.",1284,billionaires,1300.0,Service & Retail,0,416.0,"{'name': 'Kenny Troutt', 'uri': 'kenny-troutt', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/b491c82df35b9f005aeda31736537e21/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=98&cropY2=842'}",True,Kenny Troutt,66.0,United States,Texas,Dallas,telecommunications,['Telecom'],United States,,1491252360611,5,0.0,,0.0,,0.0,faris/5/2014/6579,1345,True,100.0,8.333333333333329,True,U,M,-693687600000.0,225.0,Troutt,Kenny,The World's Billionaires,,,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1393822800000,False,False,http://specials-images.forbesimg.com/imageserve/b491c82df35b9f005aeda31736537e21/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/b491c82df35b9f005aeda31736537e21/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=98&cropY2=842,False,1175.0,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,South,"Dallas-Fort Worth-Arlington, TX",,,,,,,,
1345,Billionaires,2014,3,surin-upatkoon,"Thai national and longtime Malaysian resident Surin Upatkoon cracks the billionaire ranks this year. More than half of fortune comes from 2013 sale of his nearly 10% stake in Thai telecom InTouch. Last year he recast his holding company MPHB into gambling under Magnum and nongambling under MPHB Capital, which went public in June 2013 and has seen its stock soar. Eldest daughter, Ivevei, is MPHB Capital's assistant general manager for property. He's lived in Malaysia since 1965, when he arrived in Penang for school and stayed to work and then run his father's textile company.",1284,billionaires,1300.0,Diversified,0,9.0,"{'name': 'Surin Upatkoon', 'uri': 'surin-upatkoon', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/58a783104bbe6f0e5587106d/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=248&cropY2=992'}",True,Surin Upatkoon,64.0,Malaysia,,Kuala Lumpur,telecoms/lotteries/insurance,['Diversified'],Thailand,,1491346919588,23,0.0,,0.0,,0.0,faris/5/2014/193629,1346,True,495.0,61.49068322981367,False,N,M,-653425200000.0,97.0,Upatkoon,Surin,The World's Billionaires,,,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1393822800000,False,False,http://specials-images.forbesimg.com/imageserve/58a783104bbe6f0e5587106d/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/58a783104bbe6f0e5587106d/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=248&cropY2=992,False,,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,,
1346,Billionaires,2014,3,rufino-vigil-gonzalez,"Rufino Vigil González has quietly become Mexico's wealthiest steel baron at a time when foreign multinationals have bought a majority of the country's steel mills. He and his brothers Eduardo, Raúl and Sergio have concentrated on specialty steel products and seamless pipes, while growing through acquisitions. The family formed its holding company, Industrias CH (ICH), in 1991. In 1999 it merged with steel manufacturer Grupo Ruvi and in 2001 it bought 82.5% of Grupo Simec, a steel smelter with factories in Guadalajara and Mexicali. It now has 24 plants, 16 in Mexico and eight in the U.S. and Canada. The company's total production capacity is more than 5 million tons and its market cap is close to $2.5 billion.",1284,billionaires,1300.0,Metals & Mining,0,16.0,"{'name': 'Rufino Vigil Gonzalez', 'uri': 'rufino-vigil-gonzalez', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/442e1e3ce8c058cb0c8d31e6555c38df/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=110&cropY2=854'}",True,Rufino Vigil Gonzalez,65.0,Mexico,,Mexico City,steel,['Metals & Mining'],Mexico,,1491251978244,8,0.0,,0.0,,0.0,faris/5/2014/193407,1347,True,-1100.0,-45.833333333333336,True,D,M,-681163200000.0,224.0,Vigil Gonzalez,Rufino,The World's Billionaires,,,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1393822800000,False,False,http://specials-images.forbesimg.com/imageserve/442e1e3ce8c058cb0c8d31e6555c38df/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/442e1e3ce8c058cb0c8d31e6555c38df/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=110&cropY2=854,False,613.0,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,,
1347,Billionaires,2014,3,werner-voigt,"Werner Ricardo Voigt joins the Forbes World's Billionaires list for the first time this year. He is one of the founders of WEG S.A., a publicly-traded Brazilian multinational that is the largest producer of electric engines in Latin America. He founded WEG in 1961 with two partners, Eggon Joao da Silva and Geraldo Werninghaus. Each gave the first letter of his name to form the company's name. With a staff of more than 27,000 worldwide, WEG manufactures 11.5 million motors per year. The company has done business in the U.S. since 1991, with a base in Duluth, GA. WEG supports the Susan G. Komen Breast Cancer Fund, and is a member of the Gwinnett, GA Chamber of Commerce. In 2012, WEG bought Stardur Tintar Especiais, a Brazilian paint company and Injetel, which makes switchers, sockets and plugs.  Voigt studied in Brazil's National Industrial Apprenticeship Service and served the Brazilian Army in Curitiba, in the Southern Brazilian state of Parana, until he was one of two soldiers selected to attend the Escola Tecnica Federal, where he specialized in radiotelegraphy and electronics. He used to build scale models of sawmills when he was a boy. He plays the clarinet.",1284,billionaires,1300.0,Manufacturing,0,42.0,"{'name': 'Werner Voigt', 'uri': 'werner-voigt', 'imageExists': False}",True,Werner Voigt,84.0,Brazil,,Jaragua do Sul,industrial machinery,['Manufacturing'],Brazil,,1394743525904,1,0.0,0.0,0.0,0.0,0.0,faris/5/2014/194541,1348,False,,,True,N,M,-1262286000000.0,140.0,Voigt,Werner,The World's Billionaires,Entrepreneur,,http://onforb.es/1IR6Yer,http://onforb.es/1i5ysFa,http://onforb.es/1IR71XC,1393822800000,False,False,,,False,,,,,,,,,,,,,,,
1348,Billionaires,2014,3,wang-wenjing,"Wang chairs Yonyou Software (formerly known as UFIDA), one of China's largest homegrown software companies. It specializes in business software and competes with the likes of Oracle and SAS. He returns to the 2014 edition of the Forbes Billionaires on the strength of a large increase in profit last year, which in turn helped his stock to double.  Wang is also a vice chairman of the All-China Federation of Industry & Commerce and a member of the National People's Congress.",1284,billionaires,1300.0,Technology,0,99.0,"{'name': 'Wang Wenjing', 'uri': 'wang-wenjing', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/6182e3452d967cb41de9678c/416x416.jpg?background=000000&cropX1=1142&cropX2=2689&cropY1=328&cropY2=1873'}",True,Wang Wenjing,49.0,China,,Beijing,software,['Technology'],China,,1491347271076,40,0.0,,0.0,,0.0,faris/5/2014/43,1349,True,,,True,R,M,-160081200000.0,99.0,Wang,Wenjing,The World's Billionaires,,,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1393822800000,False,False,http://specials-images.forbesimg.com/imageserve/6182e3452d967cb41de9678c/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/6182e3452d967cb41de9678c/416x416.jpg?background=000000&cropX1=1142&cropX2=2689&cropY1=328&cropY2=1873,False,,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,,
1349,Billionaires,2014,3,charlotte-colket-weber,"Charlotte Colket Weber is a devoted equestrian and one of the heirs to the Campbell Soup empire. Since 1990 she has been a member of the board of the company founded by her grandfather John T. Dorrance, along with her billionaire cousins Bennett Dorrance and Mary Alice Dorrance Malone. She splits her time between New York and Ocala, Fla., where she is president and chief executive officer of Live Oak Properties, a 4,500-acre thoroughbred farm and commercial cattle operation. She studied art and design at l'Ecole du Louvre in Paris and is a patron of the arts. She sits on the chairman's council of the Metropolitan Museum of Art and in 1988, donated a collection of Chinese art worth $20 million to the museum. Through her Live Oak Foundation she also supports women's and children's initiatives like the New York Women's Foundation and Work to Ride in Philadelphia, an organization that offers disadvantaged urban youth the chance to ride and take care of horses .",1284,billionaires,1300.0,Food & Manufacturing,0,416.0,"{'name': 'Charlotte Colket Weber', 'uri': 'charlotte-colket-weber', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/4261ede6963e00c839342eb5e764441c/416x416.jpg?background=000000&cropX1=5&cropX2=669&cropY1=21&cropY2=685'}",True,Charlotte Colket Weber,71.0,United States,Florida,Hobe Sound,Campbell Soup,['Food and Beverage'],United States,Campbell Soup,1491252133730,13,0.0,,0.0,,0.0,faris/5/2014/5314,1350,True,0.0,0.0,False,E,F,-855777600000.0,225.0,Weber,Charlotte Colket,The World's Billionaires,Director,"{'name': 'Campbell Soup', 'uri': 'companies/campbell-soup', 'title': 'Director', 'totalEarningEst': False, 'salaryEst': False, 'government': False}",http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1393822800000,False,False,http://specials-images.forbesimg.com/imageserve/4261ede6963e00c839342eb5e764441c/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/4261ede6963e00c839342eb5e764441c/416x416.jpg?background=000000&cropX1=5&cropX2=669&cropY1=21&cropY2=685,False,1107.0,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,South,"Port St. Lucie, FL",,,,,,,,
1350,Billionaires,2014,3,lilian-werninghaus,"Lilian Werninghaus joins the Forbes World's Billionaires list for the first time this year. She is the widow of Geraldo Werninghaus, one of the founders of WEG S.A., a publicly-traded Brazilian multinational that is the largest producer of electric motors in Latin America. Geraldo died in 1999 in a car crash and Lilian inherited his stake. He created WEG in 1961 with two partners, Eggon Joao da Silva and Werner Ricardo Voigt. Each gave the first letter of his name to form the company's name. With a staff of more than 27,000 worldwide, WEG manufactures 11.5 million motors per year. The company has done business in the U.S. since 1991, with a base in Duluth, GA. Geraldo left WEG to become a councilman, a congressman and the mayor of Jaragua do Sul, where WEG is headquartered.",1284,billionaires,1300.0,Manufacturing,0,42.0,"{'name': 'Lilian Werninghaus', 'uri': 'lilian-werninghaus', 'imageExists': False}",True,Lilian Werninghaus,79.0,Brazil,,Jaragua do Sul,industrial machinery,['Manufacturing'],Brazil,,1394743522099,1,0.0,0.0,0.0,0.0,0.0,faris/5/2014/194542,1351,False,,,False,N,F,-1104519600000.0,140.0,Werninghaus,Lilian,The World's Billionaires,,,http://onforb.es/1IR6Yer,http://onforb.es/1eSOrOZ,http://onforb.es/1IR71XC,1393822800000,False,False,,,False,,,,,,,,,,,,,,,
1351,Billionaires,2014,3,allan-wong,"Stronger U.S. growth goosed Allan Wong's profits--and the share price--at his VTech Holding, a maker of electronic learning products and phones. Fortune rose by 21%. Reportedly owns a penthouse in San Francisco's St. Regis Museum Tower, a haven for high-tech types.",1284,billionaires,1300.0,Manufacturing,0,37.0,"{'name': 'Allan Wong', 'uri': 'allan-wong', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/603541f30759d87ee3a08291/416x416.jpg?background=000000&cropX1=0&cropX2=1317&cropY1=0&cropY2=1317'}",True,Allan Wong,64.0,Hong Kong,,Hong Kong,electronics,['Manufacturing'],Hong Kong,,1491347078771,34,0.0,,0.0,,0.0,faris/5/2014/12216,1352,True,0.0,0.0,False,E,M,-623358000000.0,227.0,Wong,Allan,The World's Billionaires,,,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1393822800000,False,False,http://specials-images.forbesimg.com/imageserve/603541f30759d87ee3a08291/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/603541f30759d87ee3a08291/416x416.jpg?background=000000&cropX1=0&cropX2=1317&cropY1=0&cropY2=1317,False,1107.0,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,,
1352,Billionaires,2014,3,nicholas-woodman,"Another year, another milestone for GoPro creator and CEO Nicholas Woodman. After debuting on the Billionaires list last year, he plans to take his company public this year after filing IPO papers with the Securities and Exchange Commission in February. The San Mateo, Calif.-based company is keeping it under wraps, however, after filing their documents confidentially--an exception for companies with less than $1 billion in revenue under the JOBS act. Still not 40, Woodman started the wearable video camera company in 2002 and built the first camera prototype with his mom's sewing machine and a drill. Described by friends as a bit obsessive, Woodman worked 18-hour days in his bedroom with a CamelBak of Gatorade and water strapped to his back to prevent unnecessary trips to the kitchen. He released his first video camera, a 35-millimeter waterproof film version, in 2004 and went on to sell it everywhere from surf shops to home shopping network QVC. Today, the camera shoots video in cinema-quality HD, allowing anyone from professional surfer Kelly Slater to amateur snowboarders to capture their adventures. Revenues surpassed $500 million in 2012. Woodman maintains that GoPro has been profitable from day one. In Dec. 2012, Taiwan-based electronics manufacturer Foxconn (also known as Hon Hai, run by billionaire Terry Gou) made a $200 million investment in the company for an 8.88% stake. In GoPro's early days, Woodman served as a company model for display ads and camera packaging.",1284,billionaires,1300.0,Technology,0,416.0,"{'name': 'Nicholas Woodman', 'uri': 'nicholas-woodman', 'imageExists': True}",True,Nicholas Woodman,38.0,United States,California,Woodside,video cameras,['Technology'],United States,GoPro,1394743486069,1,0.0,0.0,0.0,0.0,0.0,faris/5/2014/193505,1353,True,0.0,0.0,True,E,M,172814400000.0,225.0,Woodman,Nicholas,The World's Billionaires,Entrepreneur,"{'name': 'GoPro', 'title': 'Founder, CEO and Chairman', 'totalEarningEst': False, 'salaryEst': False, 'government': False}",http://onforb.es/1IR6Yer,http://onforb.es/1zwvHPF,http://onforb.es/1IR71XC,1393822800000,False,False,,,False,,,,,,,,,,,,,,,
